 	---	---	---	---	---	---	---
1	10.000	1.000	81.000	47.000	-1.000	-1.000	149.000
2	10.000	2.000	81.000	47.000	0.000	0.000	152.000
3	10.000	3.000	88.000	35.000	1.792	0.896	155.000
4	10.000	4.000	88.000	35.000	0.000	0.000	191.000
5	10.000	5.000	84.000	31.000	0.730	0.365	212.000
6	10.000	6.000	83.000	29.000	0.288	0.144	152.000
7	10.000	7.000	74.000	25.000	1.271	0.635	170.000
8	10.000	8.000	66.000	31.000	1.290	0.645	141.000
9	10.000	9.000	67.000	32.000	0.182	0.091	194.000
10	10.000	10.000	65.000	33.000	0.288	0.144	194.000
11	10.000	11.000	63.000	34.000	0.288	0.144	226.000
12	10.000	12.000	56.000	37.000	0.982	0.491	158.000
13	10.000	13.000	52.000	38.000	0.532	0.266	212.000
14	10.000	14.000	45.000	37.000	0.912	0.456	162.000
15	10.000	15.000	40.000	31.000	1.008	0.504	152.000
16	10.000	16.000	39.000	29.000	0.288	0.144	155.000
17	10.000	17.000	38.000	27.000	0.288	0.144	207.000
18	10.000	18.000	37.000	27.000	0.129	0.064	166.000
19	10.000	19.000	37.000	27.000	0.000	0.000	162.000
20	10.000	20.000	37.000	26.000	0.129	0.064	191.000
21	10.000	21.000	37.000	26.000	0.000	0.000	191.000
22	10.000	22.000	37.000	26.000	0.000	0.000	174.000
23	10.000	23.000	33.000	26.000	0.516	0.258	186.000
24	10.000	24.000	29.000	26.000	0.516	0.258	177.000
25	10.000	25.000	25.000	27.000	0.532	0.266	158.000
26	10.000	26.000	24.000	42.000	1.939	0.970	166.000
27	10.000	27.000	27.000	47.000	0.752	0.376	177.000
28	10.000	28.000	27.000	47.000	0.000	0.000	191.000
29	10.000	29.000	27.000	47.000	0.000	0.000	191.000
30	10.000	30.000	27.000	47.000	0.000	0.000	186.000
31	10.000	31.000	43.000	54.000	2.253	1.126	186.000
32	10.000	32.000	80.000	68.000	5.103	2.552	216.000
33	10.000	33.000	80.000	69.000	0.129	0.064	198.000
34	10.000	34.000	80.000	69.000	0.000	0.000	191.000
35	10.000	35.000	80.000	69.000	0.000	0.000	181.000
36	10.000	36.000	80.000	69.000	0.000	0.000	226.000
37	10.000	37.000	66.000	75.000	1.965	0.982	191.000
38	10.000	38.000	62.000	74.000	0.532	0.266	181.000
39	10.000	39.000	59.000	73.000	0.408	0.204	177.000
40	10.000	40.000	57.000	74.000	0.288	0.144	166.000
41	10.000	41.000	56.000	74.000	0.129	0.064	174.000
42	10.000	42.000	52.000	77.000	0.645	0.322	216.000
43	10.000	43.000	51.000	80.000	0.408	0.204	152.000
44	10.000	44.000	49.000	82.000	0.365	0.182	207.000
45	10.000	45.000	45.000	87.000	0.826	0.413	226.000
46	10.000	46.000	40.000	94.000	1.110	0.555	238.000
47	10.000	47.000	39.000	95.000	0.182	0.091	244.000
48	10.000	48.000	39.000	94.000	0.129	0.064	111.000
49	10.000	49.000	51.000	78.000	2.580	1.290	166.000
50	10.000	50.000	52.000	78.000	0.129	0.064	145.000
51	10.000	51.000	59.000	81.000	0.982	0.491	191.000
52	10.000	52.000	61.000	82.000	0.288	0.144	191.000
53	10.000	53.000	61.000	84.000	0.258	0.129	145.000
54	10.000	54.000	64.000	87.000	0.547	0.274	198.000
55	10.000	55.000	66.000	91.000	0.577	0.288	166.000
56	10.000	56.000	55.000	95.000	1.510	0.755	145.000
57	10.000	57.000	40.000	84.000	2.400	1.200	149.000
58	10.000	58.000	36.000	82.000	0.577	0.288	155.000
59	10.000	59.000	36.000	81.000	0.129	0.064	152.000
60	10.000	60.000	27.000	81.000	1.161	0.580	181.000
61	10.000	61.000	25.000	81.000	0.258	0.129	166.000
62	10.000	62.000	25.000	81.000	0.000	0.000	174.000
