 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	99.000	62.000	-1.000	-1.000	106.000
2	1.000	2.000	99.000	62.000	0.000	0.000	110.000
3	1.000	3.000	91.000	86.000	3.263	1.632	118.000
4	1.000	4.000	91.000	86.000	0.000	0.000	118.000
5	1.000	5.000	90.000	87.000	0.182	0.091	120.000
6	1.000	6.000	90.000	87.000	0.000	0.000	124.000
7	1.000	7.000	90.000	87.000	0.000	0.000	124.000
8	1.000	8.000	87.000	90.000	0.547	0.274	144.000
9	1.000	9.000	78.000	97.000	1.471	0.735	168.000
10	1.000	10.000	46.000	102.000	4.178	2.089	147.000
11	1.000	11.000	40.000	101.000	0.785	0.392	165.000
12	1.000	12.000	62.000	105.000	2.885	1.442	138.000
13	1.000	13.000	78.000	101.000	2.128	1.064	157.000
14	1.000	14.000	78.000	101.000	0.000	0.000	165.000
15	1.000	15.000	78.000	101.000	0.000	0.000	163.000
16	1.000	16.000	64.000	101.000	1.806	0.903	217.000
17	1.000	17.000	64.000	101.000	0.000	0.000	214.000
18	1.000	18.000	49.000	102.000	1.939	0.970	198.000
19	1.000	19.000	44.000	102.000	0.645	0.322	172.000
20	1.000	20.000	52.000	105.000	1.102	0.551	124.000
21	1.000	21.000	54.000	105.000	0.258	0.129	124.000
22	1.000	22.000	65.000	104.000	1.425	0.712	138.000
23	1.000	23.000	67.000	103.000	0.288	0.144	138.000
24	1.000	24.000	73.000	100.000	0.865	0.433	149.000
25	1.000	25.000	93.000	85.000	3.225	1.612	149.000
26	1.000	26.000	102.000	60.000	3.428	1.714	138.000
27	1.000	27.000	100.000	43.000	2.208	1.104	115.000
28	1.000	28.000	100.000	40.000	0.387	0.194	115.000
29	1.000	29.000	91.000	27.000	2.040	1.020	141.000
30	1.000	30.000	83.000	19.000	1.459	0.730	127.000
31	1.000	31.000	81.000	19.000	0.258	0.129	122.000
32	1.000	32.000	80.000	18.000	0.182	0.091	152.000
33	1.000	33.000	12.000	52.000	9.807	4.904	214.000
34	1.000	34.000	11.000	57.000	0.658	0.329	198.000
35	1.000	35.000	12.000	63.000	0.785	0.392	238.000
36	1.000	36.000	16.000	79.000	2.128	1.064	241.000
37	1.000	37.000	16.000	80.000	0.129	0.064	225.000
38	1.000	38.000	16.000	80.000	0.000	0.000	246.000
39	1.000	39.000	16.000	80.000	0.000	0.000	250.000
40	1.000	40.000	22.000	90.000	1.504	0.752	127.000
41	1.000	41.000	39.000	101.000	2.612	1.306	157.000
42	1.000	42.000	39.000	101.000	0.000	0.000	115.000
43	1.000	43.000	39.000	102.000	0.129	0.064	110.000
44	1.000	44.000	39.000	102.000	0.000	0.000	113.000
45	1.000	45.000	39.000	102.000	0.000	0.000	113.000
46	1.000	46.000	39.000	102.000	0.000	0.000	108.000
47	1.000	47.000	39.000	102.000	0.000	0.000	113.000
48	1.000	48.000	39.000	102.000	0.000	0.000	130.000
49	1.000	49.000	31.000	99.000	1.102	0.551	136.000
50	1.000	50.000	26.000	95.000	0.826	0.413	182.000
51	1.000	51.000	26.000	95.000	0.000	0.000	155.000
52	1.000	52.000	30.000	99.000	0.730	0.365	99.000
53	1.000	53.000	30.000	99.000	0.000	0.000	94.000
54	1.000	54.000	41.000	103.000	1.510	0.755	113.000
55	1.000	55.000	54.000	106.000	1.721	0.861	122.000
56	1.000	56.000	72.000	103.000	2.354	1.177	122.000
57	1.000	57.000	72.000	103.000	0.000	0.000	115.000
58	1.000	58.000	90.000	85.000	3.284	1.642	179.000
59	1.000	59.000	92.000	84.000	0.288	0.144	155.000
60	1.000	60.000	92.000	84.000	0.000	0.000	155.000
61	1.000	61.000	100.000	74.000	1.652	0.826	138.000
62	1.000	62.000	100.000	73.000	0.129	0.064	133.000
