 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	96.000	63.000	-1.000	-1.000	152.000
2	1.000	2.000	96.000	63.000	0.000	0.000	172.000
3	1.000	3.000	96.000	64.000	0.129	0.064	210.000
4	1.000	4.000	97.000	60.000	0.532	0.266	160.000
5	1.000	5.000	94.000	39.000	2.737	1.368	225.000
6	1.000	6.000	85.000	30.000	1.642	0.821	196.000
7	1.000	7.000	68.000	17.000	2.761	1.380	168.000
8	1.000	8.000	60.000	16.000	1.040	0.520	196.000
9	1.000	9.000	52.000	16.000	1.032	0.516	205.000
10	1.000	10.000	37.000	18.000	1.952	0.976	149.000
11	1.000	11.000	16.000	42.000	4.114	2.057	133.000
12	1.000	12.000	16.000	68.000	3.354	1.677	133.000
13	1.000	13.000	24.000	89.000	2.899	1.449	139.000
14	1.000	14.000	40.000	98.000	2.368	1.184	119.000
15	1.000	15.000	53.000	100.000	1.697	0.848	100.000
16	1.000	16.000	81.000	92.000	3.757	1.878	152.000
17	1.000	17.000	82.000	90.000	0.288	0.144	165.000
18	1.000	18.000	84.000	88.000	0.365	0.182	160.000
19	1.000	19.000	91.000	79.000	1.471	0.735	210.000
20	1.000	20.000	92.000	32.000	6.064	3.032	182.000
21	1.000	21.000	62.000	13.000	4.581	2.290	182.000
22	1.000	22.000	56.000	13.000	0.774	0.387	139.000
23	1.000	23.000	54.000	13.000	0.258	0.129	122.000
24	1.000	24.000	40.000	16.000	1.847	0.923	122.000
25	1.000	25.000	38.000	17.000	0.288	0.144	110.000
26	1.000	26.000	27.000	25.000	1.755	0.877	124.000
27	1.000	27.000	16.000	39.000	2.297	1.148	139.000
28	1.000	28.000	23.000	84.000	5.875	2.937	133.000
29	1.000	29.000	24.000	85.000	0.182	0.091	110.000
30	1.000	30.000	26.000	88.000	0.465	0.233	115.000
31	1.000	31.000	26.000	88.000	0.000	0.000	113.000
32	1.000	32.000	71.000	90.000	5.811	2.905	165.000
33	1.000	33.000	97.000	51.000	6.047	3.023	124.000
34	1.000	34.000	96.000	48.000	0.408	0.204	122.000
35	1.000	35.000	94.000	42.000	0.816	0.408	182.000
36	1.000	36.000	87.000	26.000	2.253	1.126	214.000
37	1.000	37.000	87.000	24.000	0.258	0.129	172.000
38	1.000	38.000	76.000	15.000	1.833	0.917	182.000
39	1.000	39.000	74.000	14.000	0.288	0.144	142.000
40	1.000	40.000	68.000	13.000	0.785	0.392	210.000
41	1.000	41.000	58.000	12.000	1.296	0.648	200.000
42	1.000	42.000	54.000	12.000	0.516	0.258	196.000
43	1.000	43.000	43.000	12.000	1.419	0.710	192.000
44	1.000	44.000	26.000	20.000	2.424	1.212	205.000
45	1.000	45.000	21.000	26.000	1.008	0.504	210.000
46	1.000	46.000	22.000	37.000	1.425	0.712	165.000
47	1.000	47.000	16.000	71.000	4.454	2.227	152.000
48	1.000	48.000	16.000	71.000	0.000	0.000	142.000
49	1.000	49.000	16.000	71.000	0.000	0.000	142.000
50	1.000	50.000	24.000	81.000	1.652	0.826	156.000
51	1.000	51.000	37.000	90.000	2.040	1.020	160.000
52	1.000	52.000	58.000	93.000	2.737	1.368	182.000
53	1.000	53.000	74.000	91.000	2.080	1.040	152.000
54	1.000	54.000	76.000	88.000	0.465	0.233	133.000
55	1.000	55.000	81.000	81.000	1.110	0.555	165.000
56	1.000	56.000	93.000	49.000	4.409	2.204	165.000
57	1.000	57.000	94.000	48.000	0.182	0.091	160.000
58	1.000	58.000	94.000	48.000	0.000	0.000	152.000
59	1.000	59.000	94.000	48.000	0.000	0.000	149.000
60	1.000	60.000	94.000	48.000	0.000	0.000	142.000
61	1.000	61.000	93.000	39.000	1.168	0.584	146.000
62	1.000	62.000	93.000	38.000	0.129	0.064	156.000
