 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	60.000	97.000	-1.000	-1.000	161.000
2	1.000	2.000	79.000	90.000	2.612	1.306	99.000
3	1.000	3.000	79.000	90.000	0.000	0.000	141.000
4	1.000	4.000	89.000	65.000	3.473	1.737	108.000
5	1.000	5.000	89.000	58.000	0.903	0.452	154.000
6	1.000	6.000	84.000	35.000	3.036	1.518	144.000
7	1.000	7.000	81.000	30.000	0.752	0.376	185.000
8	1.000	8.000	59.000	21.000	3.066	1.533	190.000
9	1.000	9.000	31.000	41.000	4.439	2.219	167.000
10	1.000	10.000	20.000	55.000	2.297	1.148	167.000
11	1.000	11.000	19.000	67.000	1.553	0.777	167.000
12	1.000	12.000	16.000	70.000	0.547	0.274	175.000
13	1.000	13.000	16.000	70.000	0.000	0.000	178.000
14	1.000	14.000	24.000	90.000	2.779	1.389	151.000
15	1.000	15.000	27.000	93.000	0.547	0.274	118.000
16	1.000	16.000	27.000	93.000	0.000	0.000	141.000
17	1.000	17.000	38.000	95.000	1.442	0.721	175.000
18	1.000	18.000	50.000	76.000	2.899	1.449	158.000
19	1.000	19.000	77.000	43.000	5.500	2.750	101.000
20	1.000	20.000	85.000	36.000	1.371	0.686	171.000
21	1.000	21.000	77.000	26.000	1.652	0.826	178.000
22	1.000	22.000	62.000	18.000	2.193	1.096	138.000
23	1.000	23.000	50.000	23.000	1.677	0.838	209.000
24	1.000	24.000	45.000	42.000	2.534	1.267	178.000
25	1.000	25.000	40.000	51.000	1.328	0.664	154.000
26	1.000	26.000	32.000	61.000	1.652	0.826	106.000
27	1.000	27.000	29.000	72.000	1.471	0.735	124.000
28	1.000	28.000	30.000	93.000	2.712	1.356	144.000
29	1.000	29.000	42.000	98.000	1.677	0.838	141.000
30	1.000	30.000	51.000	99.000	1.168	0.584	131.000
31	1.000	31.000	51.000	99.000	0.000	0.000	131.000
32	1.000	32.000	51.000	99.000	0.000	0.000	154.000
33	1.000	33.000	53.000	99.000	0.258	0.129	128.000
34	1.000	34.000	69.000	98.000	2.068	1.034	106.000
35	1.000	35.000	74.000	95.000	0.752	0.376	134.000
36	1.000	36.000	89.000	77.000	3.023	1.511	128.000
37	1.000	37.000	91.000	72.000	0.695	0.347	121.000
38	1.000	38.000	91.000	54.000	2.322	1.161	131.000
39	1.000	39.000	86.000	33.000	2.785	1.392	167.000
40	1.000	40.000	49.000	20.000	5.059	2.530	182.000
41	1.000	41.000	25.000	35.000	3.651	1.825	190.000
42	1.000	42.000	17.000	71.000	4.757	2.379	147.000
43	1.000	43.000	21.000	84.000	1.755	0.877	171.000
44	1.000	44.000	35.000	95.000	2.297	1.148	167.000
45	1.000	45.000	49.000	101.000	1.965	0.982	134.000
46	1.000	46.000	56.000	101.000	0.903	0.452	128.000
47	1.000	47.000	70.000	94.000	2.019	1.010	128.000
48	1.000	48.000	70.000	94.000	0.000	0.000	124.000
49	1.000	49.000	76.000	90.000	0.930	0.465	167.000
50	1.000	50.000	89.000	84.000	1.847	0.923	79.000
51	1.000	51.000	89.000	52.000	4.128	2.064	151.000
52	1.000	52.000	83.000	24.000	3.694	1.847	106.000
53	1.000	53.000	73.000	23.000	1.296	0.648	185.000
54	1.000	54.000	72.000	22.000	0.182	0.091	178.000
55	1.000	55.000	70.000	23.000	0.288	0.144	190.000
56	1.000	56.000	58.000	23.000	1.548	0.774	209.000
57	1.000	57.000	22.000	30.000	4.731	2.365	151.000
58	1.000	58.000	15.000	47.000	2.372	1.186	128.000
59	1.000	59.000	15.000	47.000	0.000	0.000	131.000
60	1.000	60.000	14.000	61.000	1.811	0.905	158.000
61	1.000	61.000	32.000	92.000	4.624	2.312	167.000
62	1.000	62.000	32.000	92.000	0.000	0.000	175.000
