 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	83.000	22.000	-1.000	-1.000	221.000
2	1.000	2.000	67.000	13.000	2.368	1.184	206.000
3	1.000	3.000	45.000	16.000	2.864	1.432	231.000
4	1.000	4.000	16.000	56.000	6.373	3.187	196.000
5	1.000	5.000	16.000	66.000	1.290	0.645	157.000
6	1.000	6.000	47.000	98.000	5.747	2.874	163.000
7	1.000	7.000	57.000	98.000	1.290	0.645	123.000
8	1.000	8.000	58.000	97.000	0.182	0.091	137.000
9	1.000	9.000	94.000	78.000	5.251	2.626	145.000
10	1.000	10.000	98.000	64.000	1.878	0.939	152.000
11	1.000	11.000	99.000	62.000	0.288	0.144	137.000
12	1.000	12.000	96.000	23.000	5.046	2.523	172.000
13	1.000	13.000	97.000	73.000	6.451	3.226	179.000
14	1.000	14.000	97.000	72.000	0.129	0.064	165.000
15	1.000	15.000	72.000	98.000	4.653	2.326	142.000
16	1.000	16.000	59.000	99.000	1.682	0.841	147.000
17	1.000	17.000	42.000	95.000	2.253	1.126	165.000
18	1.000	18.000	30.000	91.000	1.632	0.816	182.000
19	1.000	19.000	30.000	89.000	0.258	0.129	154.000
20	1.000	20.000	20.000	68.000	3.000	1.500	242.000
21	1.000	21.000	16.000	58.000	1.389	0.695	196.000
22	1.000	22.000	16.000	56.000	0.258	0.129	157.000
23	1.000	23.000	56.000	12.000	7.671	3.835	179.000
24	1.000	24.000	56.000	12.000	0.000	0.000	168.000
25	1.000	25.000	76.000	48.000	5.313	2.656	176.000
26	1.000	26.000	89.000	75.000	3.866	1.933	218.000
27	1.000	27.000	90.000	77.000	0.288	0.144	185.000
28	1.000	28.000	91.000	77.000	0.129	0.064	160.000
29	1.000	29.000	74.000	89.000	2.684	1.342	214.000
30	1.000	30.000	42.000	96.000	4.226	2.113	168.000
31	1.000	31.000	34.000	89.000	1.371	0.686	132.000
32	1.000	32.000	45.000	92.000	1.471	0.735	179.000
33	1.000	33.000	46.000	93.000	0.182	0.091	121.000
34	1.000	34.000	46.000	93.000	0.000	0.000	142.000
35	1.000	35.000	68.000	95.000	2.850	1.425	99.000
36	1.000	36.000	53.000	96.000	1.939	0.970	165.000
37	1.000	37.000	27.000	77.000	4.154	2.077	231.000
38	1.000	38.000	26.000	75.000	0.288	0.144	242.000
39	1.000	39.000	15.000	49.000	3.642	1.821	145.000
40	1.000	40.000	21.000	35.000	1.965	0.982	221.000
41	1.000	41.000	32.000	21.000	2.297	1.148	231.000
42	1.000	42.000	53.000	11.000	3.000	1.500	231.000
43	1.000	43.000	73.000	10.000	2.583	1.292	188.000
44	1.000	44.000	94.000	26.000	3.406	1.703	192.000
45	1.000	45.000	96.000	30.000	0.577	0.288	97.000
46	1.000	46.000	102.000	57.000	3.568	1.784	142.000
47	1.000	47.000	89.000	80.000	3.408	1.704	231.000
48	1.000	48.000	77.000	90.000	2.015	1.008	188.000
49	1.000	49.000	60.000	95.000	2.286	1.143	192.000
50	1.000	50.000	42.000	92.000	2.354	1.177	172.000
51	1.000	51.000	38.000	90.000	0.577	0.288	157.000
52	1.000	52.000	37.000	89.000	0.182	0.091	154.000
53	1.000	53.000	36.000	89.000	0.129	0.064	134.000
54	1.000	54.000	23.000	72.000	2.761	1.380	196.000
55	1.000	55.000	19.000	54.000	2.379	1.189	251.000
56	1.000	56.000	18.000	51.000	0.408	0.204	125.000
57	1.000	57.000	27.000	30.000	2.947	1.474	251.000
58	1.000	58.000	38.000	15.000	2.400	1.200	214.000
59	1.000	59.000	38.000	15.000	0.000	0.000	199.000
60	1.000	60.000	45.000	13.000	0.939	0.470	246.000
61	1.000	61.000	75.000	11.000	3.879	1.939	206.000
62	1.000	62.000	78.000	14.000	0.547	0.274	238.000
