 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	78.000	65.000	-1.000	-1.000	130.000
2	1.000	2.000	78.000	65.000	0.000	0.000	143.000
3	1.000	3.000	78.000	65.000	0.000	0.000	138.000
4	1.000	4.000	78.000	72.000	0.903	0.452	108.000
5	1.000	5.000	78.000	72.000	0.000	0.000	108.000
6	1.000	6.000	78.000	72.000	0.000	0.000	124.000
7	1.000	7.000	78.000	72.000	0.000	0.000	104.000
8	1.000	8.000	78.000	72.000	0.000	0.000	114.000
9	1.000	9.000	78.000	72.000	0.000	0.000	106.000
10	1.000	10.000	78.000	72.000	0.000	0.000	122.000
11	1.000	11.000	78.000	72.000	0.000	0.000	114.000
12	1.000	12.000	79.000	75.000	0.408	0.204	146.000
13	1.000	13.000	79.000	77.000	0.258	0.129	156.000
14	1.000	14.000	79.000	78.000	0.129	0.064	114.000
15	1.000	15.000	79.000	78.000	0.000	0.000	114.000
16	1.000	16.000	79.000	78.000	0.000	0.000	122.000
17	1.000	17.000	79.000	78.000	0.000	0.000	122.000
18	1.000	18.000	79.000	78.000	0.000	0.000	109.000
19	1.000	19.000	79.000	78.000	0.000	0.000	109.000
20	1.000	20.000	79.000	78.000	0.000	0.000	114.000
21	1.000	21.000	81.000	85.000	0.939	0.470	117.000
22	1.000	22.000	77.000	89.000	0.730	0.365	120.000
23	1.000	23.000	76.000	89.000	0.129	0.064	93.000
24	1.000	24.000	76.000	89.000	0.000	0.000	88.000
25	1.000	25.000	71.000	91.000	0.695	0.347	140.000
26	1.000	26.000	70.000	92.000	0.182	0.091	104.000
27	1.000	27.000	69.000	92.000	0.129	0.064	112.000
28	1.000	28.000	69.000	92.000	0.000	0.000	120.000
29	1.000	29.000	63.000	93.000	0.785	0.392	165.000
30	1.000	30.000	63.000	93.000	0.000	0.000	153.000
31	1.000	31.000	63.000	93.000	0.000	0.000	151.000
32	1.000	32.000	62.000	95.000	0.288	0.144	159.000
33	1.000	33.000	39.000	81.000	3.473	1.737	178.000
34	1.000	34.000	39.000	81.000	0.000	0.000	181.000
35	1.000	35.000	39.000	81.000	0.000	0.000	178.000
36	1.000	36.000	39.000	81.000	0.000	0.000	184.000
37	1.000	37.000	39.000	81.000	0.000	0.000	186.000
38	1.000	38.000	39.000	81.000	0.000	0.000	181.000
39	1.000	39.000	39.000	81.000	0.000	0.000	186.000
40	1.000	40.000	38.000	78.000	0.408	0.204	162.000
41	1.000	41.000	38.000	78.000	0.000	0.000	138.000
42	1.000	42.000	38.000	78.000	0.000	0.000	149.000
43	1.000	43.000	36.000	78.000	0.258	0.129	130.000
44	1.000	44.000	36.000	78.000	0.000	0.000	112.000
45	1.000	45.000	34.000	78.000	0.258	0.129	122.000
46	1.000	46.000	31.000	78.000	0.387	0.194	146.000
47	1.000	47.000	30.000	78.000	0.129	0.064	126.000
48	1.000	48.000	25.000	78.000	0.645	0.322	120.000
49	1.000	49.000	24.000	78.000	0.129	0.064	138.000
50	1.000	50.000	24.000	78.000	0.000	0.000	117.000
51	1.000	51.000	24.000	78.000	0.000	0.000	120.000
52	1.000	52.000	24.000	78.000	0.000	0.000	117.000
53	1.000	53.000	24.000	78.000	0.000	0.000	126.000
54	1.000	54.000	24.000	78.000	0.000	0.000	102.000
55	1.000	55.000	24.000	78.000	0.000	0.000	124.000
56	1.000	56.000	24.000	78.000	0.000	0.000	114.000
57	1.000	57.000	24.000	78.000	0.000	0.000	124.000
58	1.000	58.000	24.000	78.000	0.000	0.000	130.000
59	1.000	59.000	19.000	80.000	0.695	0.347	190.000
60	1.000	60.000	19.000	80.000	0.000	0.000	207.000
61	1.000	61.000	19.000	80.000	0.000	0.000	207.000
62	1.000	62.000	19.000	80.000	0.000	0.000	203.000
