 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	40.000	27.000	-1.000	-1.000	184.000
2	1.000	2.000	43.000	44.000	2.227	1.113	157.000
3	1.000	3.000	43.000	45.000	0.129	0.064	149.000
4	1.000	4.000	31.000	61.000	2.580	1.290	217.000
5	1.000	5.000	31.000	61.000	0.000	0.000	187.000
6	1.000	6.000	23.000	75.000	2.080	1.040	164.000
7	1.000	7.000	23.000	77.000	0.258	0.129	198.000
8	1.000	8.000	16.000	82.000	1.110	0.555	149.000
9	1.000	9.000	16.000	82.000	0.000	0.000	175.000
10	1.000	10.000	19.000	84.000	0.465	0.233	130.000
11	1.000	11.000	50.000	103.000	4.690	2.345	109.000
12	1.000	12.000	63.000	103.000	1.677	0.838	171.000
13	1.000	13.000	66.000	103.000	0.387	0.194	149.000
14	1.000	14.000	80.000	88.000	2.647	1.323	178.000
15	1.000	15.000	81.000	85.000	0.408	0.204	198.000
16	1.000	16.000	89.000	39.000	6.023	3.012	245.000
17	1.000	17.000	43.000	23.000	6.283	3.141	229.000
18	1.000	18.000	40.000	23.000	0.387	0.194	205.000
19	1.000	19.000	35.000	24.000	0.658	0.329	184.000
20	1.000	20.000	35.000	24.000	0.000	0.000	217.000
21	1.000	21.000	35.000	24.000	0.000	0.000	205.000
22	1.000	22.000	35.000	24.000	0.000	0.000	217.000
23	1.000	23.000	24.000	29.000	1.559	0.779	124.000
24	1.000	24.000	17.000	44.000	2.135	1.068	191.000
25	1.000	25.000	15.000	64.000	2.593	1.296	175.000
26	1.000	26.000	15.000	64.000	0.000	0.000	162.000
27	1.000	27.000	15.000	64.000	0.000	0.000	157.000
28	1.000	28.000	26.000	79.000	2.400	1.200	225.000
29	1.000	29.000	26.000	79.000	0.000	0.000	205.000
30	1.000	30.000	27.000	77.000	0.288	0.144	184.000
31	1.000	31.000	24.000	32.000	5.818	2.909	209.000
32	1.000	32.000	21.000	78.000	5.947	2.973	229.000
33	1.000	33.000	21.000	79.000	0.129	0.064	229.000
34	1.000	34.000	21.000	79.000	0.000	0.000	225.000
35	1.000	35.000	25.000	89.000	1.389	0.695	195.000
36	1.000	36.000	25.000	89.000	0.000	0.000	130.000
37	1.000	37.000	25.000	90.000	0.129	0.064	104.000
38	1.000	38.000	25.000	90.000	0.000	0.000	105.000
39	1.000	39.000	25.000	90.000	0.000	0.000	109.000
40	1.000	40.000	37.000	90.000	1.548	0.774	245.000
41	1.000	41.000	37.000	90.000	0.000	0.000	217.000
42	1.000	42.000	37.000	91.000	0.129	0.064	171.000
43	1.000	43.000	37.000	91.000	0.000	0.000	175.000
44	1.000	44.000	45.000	91.000	1.032	0.516	213.000
45	1.000	45.000	62.000	90.000	2.197	1.098	178.000
46	1.000	46.000	62.000	90.000	0.000	0.000	178.000
47	1.000	47.000	72.000	92.000	1.316	0.658	225.000
48	1.000	48.000	77.000	89.000	0.752	0.376	229.000
49	1.000	49.000	85.000	80.000	1.553	0.777	184.000
50	1.000	50.000	88.000	48.000	4.146	2.073	233.000
51	1.000	51.000	83.000	27.000	2.785	1.392	175.000
52	1.000	52.000	34.000	28.000	6.322	3.161	181.000
53	1.000	53.000	34.000	28.000	0.000	0.000	167.000
54	1.000	54.000	17.000	39.000	2.612	1.306	175.000
55	1.000	55.000	17.000	39.000	0.000	0.000	162.000
56	1.000	56.000	17.000	39.000	0.000	0.000	171.000
57	1.000	57.000	17.000	39.000	0.000	0.000	175.000
58	1.000	58.000	10.000	47.000	1.371	0.686	109.000
59	1.000	59.000	9.000	58.000	1.425	0.712	130.000
60	1.000	60.000	18.000	62.000	1.271	0.635	167.000
61	1.000	61.000	18.000	66.000	0.516	0.258	167.000
62	1.000	62.000	18.000	66.000	0.000	0.000	213.000
