 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	61.000	102.000	-1.000	-1.000	115.000
2	1.000	2.000	53.000	102.000	1.032	0.516	166.000
3	1.000	3.000	37.000	98.000	2.128	1.064	219.000
4	1.000	4.000	23.000	91.000	2.019	1.010	155.000
5	1.000	5.000	39.000	41.000	6.772	3.386	176.000
6	1.000	6.000	43.000	38.000	0.645	0.322	169.000
7	1.000	7.000	75.000	32.000	4.200	2.100	132.000
8	1.000	8.000	86.000	46.000	2.297	1.148	193.000
9	1.000	9.000	86.000	47.000	0.129	0.064	189.000
10	1.000	10.000	85.000	60.000	1.682	0.841	212.000
11	1.000	11.000	84.000	62.000	0.288	0.144	134.000
12	1.000	12.000	84.000	63.000	0.129	0.064	112.000
13	1.000	13.000	77.000	79.000	2.253	1.126	130.000
14	1.000	14.000	75.000	83.000	0.577	0.288	203.000
15	1.000	15.000	69.000	96.000	1.847	0.923	196.000
16	1.000	16.000	60.000	101.000	1.328	0.664	155.000
17	1.000	17.000	60.000	101.000	0.000	0.000	166.000
18	1.000	18.000	60.000	101.000	0.000	0.000	166.000
19	1.000	19.000	58.000	101.000	0.258	0.129	176.000
20	1.000	20.000	20.000	68.000	6.492	3.246	137.000
21	1.000	21.000	20.000	68.000	0.000	0.000	140.000
22	1.000	22.000	18.000	50.000	2.336	1.168	196.000
23	1.000	23.000	18.000	46.000	0.516	0.258	189.000
24	1.000	24.000	18.000	38.000	1.032	0.516	166.000
25	1.000	25.000	19.000	34.000	0.532	0.266	163.000
26	1.000	26.000	19.000	34.000	0.000	0.000	173.000
27	1.000	27.000	79.000	33.000	7.741	3.871	193.000
28	1.000	28.000	88.000	61.000	3.794	1.897	241.000
29	1.000	29.000	86.000	77.000	2.080	1.040	169.000
30	1.000	30.000	86.000	78.000	0.129	0.064	169.000
31	1.000	31.000	84.000	78.000	0.258	0.129	155.000
32	1.000	32.000	66.000	21.000	7.711	3.855	140.000
33	1.000	33.000	66.000	21.000	0.000	0.000	132.000
34	1.000	34.000	66.000	21.000	0.000	0.000	140.000
35	1.000	35.000	66.000	21.000	0.000	0.000	132.000
36	1.000	36.000	66.000	21.000	0.000	0.000	137.000
37	1.000	37.000	66.000	21.000	0.000	0.000	132.000
38	1.000	38.000	66.000	21.000	0.000	0.000	130.000
39	1.000	39.000	66.000	21.000	0.000	0.000	142.000
40	1.000	40.000	66.000	21.000	0.000	0.000	140.000
41	1.000	41.000	66.000	21.000	0.000	0.000	134.000
42	1.000	42.000	66.000	21.000	0.000	0.000	140.000
43	1.000	43.000	66.000	21.000	0.000	0.000	140.000
44	1.000	44.000	66.000	21.000	0.000	0.000	140.000
45	1.000	45.000	69.000	25.000	0.645	0.322	124.000
46	1.000	46.000	69.000	25.000	0.000	0.000	120.000
47	1.000	47.000	77.000	36.000	1.755	0.877	142.000
48	1.000	48.000	77.000	42.000	0.774	0.387	120.000
49	1.000	49.000	77.000	42.000	0.000	0.000	110.000
50	1.000	50.000	77.000	42.000	0.000	0.000	112.000
51	1.000	51.000	79.000	60.000	2.336	1.168	140.000
52	1.000	52.000	79.000	67.000	0.903	0.452	137.000
53	1.000	53.000	77.000	77.000	1.316	0.658	142.000
54	1.000	54.000	77.000	77.000	0.000	0.000	158.000
55	1.000	55.000	78.000	83.000	0.785	0.392	132.000
56	1.000	56.000	78.000	83.000	0.000	0.000	124.000
57	1.000	57.000	66.000	100.000	2.684	1.342	163.000
58	1.000	58.000	65.000	101.000	0.182	0.091	182.000
59	1.000	59.000	64.000	101.000	0.129	0.064	193.000
60	1.000	60.000	63.000	101.000	0.129	0.064	173.000
61	1.000	61.000	22.000	84.000	5.726	2.863	137.000
62	1.000	62.000	21.000	51.000	4.259	2.129	120.000
