 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	28.000	94.000	-1.000	-1.000	134.000
2	1.000	2.000	28.000	94.000	0.000	0.000	150.000
3	1.000	3.000	28.000	94.000	0.000	0.000	152.000
4	1.000	4.000	28.000	94.000	0.000	0.000	154.000
5	1.000	5.000	27.000	94.000	0.129	0.064	128.000
6	1.000	6.000	24.000	92.000	0.465	0.233	147.000
7	1.000	7.000	23.000	91.000	0.182	0.091	142.000
8	1.000	8.000	23.000	91.000	0.000	0.000	145.000
9	1.000	9.000	23.000	91.000	0.000	0.000	147.000
10	1.000	10.000	23.000	91.000	0.000	0.000	152.000
11	1.000	11.000	20.000	89.000	0.465	0.233	139.000
12	1.000	12.000	20.000	89.000	0.000	0.000	134.000
13	1.000	13.000	19.000	88.000	0.182	0.091	139.000
14	1.000	14.000	14.000	78.000	1.442	0.721	145.000
15	1.000	15.000	14.000	77.000	0.129	0.064	168.000
16	1.000	16.000	13.000	75.000	0.288	0.144	145.000
17	1.000	17.000	13.000	75.000	0.000	0.000	152.000
18	1.000	18.000	13.000	74.000	0.129	0.064	165.000
19	1.000	19.000	13.000	74.000	0.000	0.000	157.000
20	1.000	20.000	13.000	74.000	0.000	0.000	145.000
21	1.000	21.000	13.000	74.000	0.000	0.000	147.000
22	1.000	22.000	13.000	74.000	0.000	0.000	160.000
23	1.000	23.000	13.000	74.000	0.000	0.000	154.000
24	1.000	24.000	13.000	74.000	0.000	0.000	154.000
25	1.000	25.000	13.000	74.000	0.000	0.000	137.000
26	1.000	26.000	13.000	74.000	0.000	0.000	152.000
27	1.000	27.000	13.000	74.000	0.000	0.000	150.000
28	1.000	28.000	13.000	74.000	0.000	0.000	145.000
29	1.000	29.000	13.000	74.000	0.000	0.000	145.000
30	1.000	30.000	13.000	74.000	0.000	0.000	157.000
31	1.000	31.000	11.000	73.000	0.288	0.144	96.000
32	1.000	32.000	20.000	58.000	2.257	1.128	119.000
33	1.000	33.000	20.000	58.000	0.000	0.000	113.000
34	1.000	34.000	20.000	58.000	0.000	0.000	119.000
35	1.000	35.000	20.000	58.000	0.000	0.000	107.000
36	1.000	36.000	20.000	58.000	0.000	0.000	113.000
37	1.000	37.000	20.000	58.000	0.000	0.000	107.000
38	1.000	38.000	20.000	58.000	0.000	0.000	101.000
39	1.000	39.000	20.000	58.000	0.000	0.000	103.000
40	1.000	40.000	20.000	54.000	0.516	0.258	128.000
41	1.000	41.000	18.000	54.000	0.258	0.129	152.000
42	1.000	42.000	19.000	54.000	0.129	0.064	119.000
43	1.000	43.000	19.000	54.000	0.000	0.000	116.000
44	1.000	44.000	19.000	54.000	0.000	0.000	110.000
45	1.000	45.000	19.000	54.000	0.000	0.000	105.000
46	1.000	46.000	19.000	54.000	0.000	0.000	105.000
47	1.000	47.000	19.000	54.000	0.000	0.000	202.000
48	1.000	48.000	20.000	49.000	0.658	0.329	152.000
49	1.000	49.000	23.000	47.000	0.465	0.233	142.000
50	1.000	50.000	24.000	46.000	0.182	0.091	137.000
51	1.000	51.000	24.000	46.000	0.000	0.000	196.000
52	1.000	52.000	29.000	47.000	0.658	0.329	160.000
53	1.000	53.000	29.000	47.000	0.000	0.000	157.000
54	1.000	54.000	29.000	46.000	0.129	0.064	163.000
55	1.000	55.000	36.000	51.000	1.110	0.555	147.000
56	1.000	56.000	36.000	52.000	0.129	0.064	150.000
57	1.000	57.000	36.000	52.000	0.000	0.000	168.000
58	1.000	58.000	36.000	52.000	0.000	0.000	172.000
59	1.000	59.000	37.000	58.000	0.785	0.392	107.000
60	1.000	60.000	38.000	58.000	0.129	0.064	91.000
61	1.000	61.000	41.000	66.000	1.102	0.551	121.000
62	1.000	62.000	42.000	66.000	0.129	0.064	125.000
