 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	17.000	45.000	-1.000	-1.000	176.000
2	1.000	2.000	27.000	88.000	5.695	2.848	122.000
3	1.000	3.000	50.000	99.000	3.289	1.644	160.000
4	1.000	4.000	51.000	100.000	0.182	0.091	172.000
5	1.000	5.000	51.000	100.000	0.000	0.000	168.000
6	1.000	6.000	51.000	100.000	0.000	0.000	163.000
7	1.000	7.000	60.000	102.000	1.189	0.595	136.000
8	1.000	8.000	73.000	98.000	1.755	0.877	133.000
9	1.000	9.000	75.000	97.000	0.288	0.144	157.000
10	1.000	10.000	90.000	89.000	2.193	1.096	108.000
11	1.000	11.000	90.000	88.000	0.129	0.064	110.000
12	1.000	12.000	91.000	88.000	0.129	0.064	113.000
13	1.000	13.000	91.000	88.000	0.000	0.000	106.000
14	1.000	14.000	91.000	88.000	0.000	0.000	115.000
15	1.000	15.000	91.000	88.000	0.000	0.000	99.000
16	1.000	16.000	91.000	88.000	0.000	0.000	105.000
17	1.000	17.000	88.000	90.000	0.465	0.233	101.000
18	1.000	18.000	88.000	90.000	0.000	0.000	103.000
19	1.000	19.000	88.000	90.000	0.000	0.000	110.000
20	1.000	20.000	88.000	90.000	0.000	0.000	99.000
21	1.000	21.000	88.000	90.000	0.000	0.000	99.000
22	1.000	22.000	88.000	90.000	0.000	0.000	94.000
23	1.000	23.000	88.000	90.000	0.000	0.000	105.000
24	1.000	24.000	88.000	90.000	0.000	0.000	95.000
25	1.000	25.000	88.000	90.000	0.000	0.000	103.000
26	1.000	26.000	88.000	90.000	0.000	0.000	110.000
27	1.000	27.000	88.000	90.000	0.000	0.000	106.000
28	1.000	28.000	88.000	90.000	0.000	0.000	103.000
29	1.000	29.000	88.000	90.000	0.000	0.000	95.000
30	1.000	30.000	88.000	90.000	0.000	0.000	101.000
31	1.000	31.000	88.000	90.000	0.000	0.000	97.000
32	1.000	32.000	70.000	95.000	2.410	1.205	160.000
33	1.000	33.000	32.000	20.000	10.846	5.423	124.000
34	1.000	34.000	32.000	20.000	0.000	0.000	149.000
35	1.000	35.000	32.000	20.000	0.000	0.000	147.000
36	1.000	36.000	32.000	20.000	0.000	0.000	127.000
37	1.000	37.000	32.000	20.000	0.000	0.000	155.000
38	1.000	38.000	32.000	20.000	0.000	0.000	168.000
39	1.000	39.000	34.000	19.000	0.288	0.144	147.000
40	1.000	40.000	39.000	22.000	0.752	0.376	157.000
41	1.000	41.000	42.000	39.000	2.227	1.113	130.000
42	1.000	42.000	41.000	48.000	1.168	0.584	108.000
43	1.000	43.000	41.000	54.000	0.774	0.387	155.000
44	1.000	44.000	40.000	58.000	0.532	0.266	165.000
45	1.000	45.000	40.000	60.000	0.258	0.129	168.000
46	1.000	46.000	40.000	60.000	0.000	0.000	144.000
47	1.000	47.000	39.000	69.000	1.168	0.584	201.000
48	1.000	48.000	36.000	71.000	0.465	0.233	176.000
49	1.000	49.000	36.000	71.000	0.000	0.000	168.000
50	1.000	50.000	33.000	79.000	1.102	0.551	138.000
51	1.000	51.000	33.000	80.000	0.129	0.064	168.000
52	1.000	52.000	29.000	80.000	0.516	0.258	155.000
53	1.000	53.000	27.000	82.000	0.365	0.182	182.000
54	1.000	54.000	26.000	83.000	0.182	0.091	136.000
55	1.000	55.000	23.000	82.000	0.408	0.204	124.000
56	1.000	56.000	20.000	79.000	0.547	0.274	105.000
57	1.000	57.000	19.000	77.000	0.288	0.144	155.000
58	1.000	58.000	18.000	77.000	0.129	0.064	127.000
59	1.000	59.000	17.000	73.000	0.532	0.266	168.000
60	1.000	60.000	13.000	50.000	3.012	1.506	136.000
61	1.000	61.000	13.000	50.000	0.000	0.000	127.000
62	1.000	62.000	17.000	35.000	2.003	1.001	122.000
