 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	15.000	61.000	-1.000	-1.000	109.000
2	1.000	2.000	15.000	61.000	0.000	0.000	112.000
3	1.000	3.000	15.000	61.000	0.000	0.000	112.000
4	1.000	4.000	15.000	61.000	0.000	0.000	105.000
5	1.000	5.000	15.000	61.000	0.000	0.000	112.000
6	1.000	6.000	15.000	61.000	0.000	0.000	119.000
7	1.000	7.000	15.000	61.000	0.000	0.000	107.000
8	1.000	8.000	15.000	61.000	0.000	0.000	114.000
9	1.000	9.000	15.000	61.000	0.000	0.000	114.000
10	1.000	10.000	15.000	61.000	0.000	0.000	109.000
11	1.000	11.000	15.000	61.000	0.000	0.000	101.000
12	1.000	12.000	15.000	61.000	0.000	0.000	109.000
13	1.000	13.000	15.000	61.000	0.000	0.000	105.000
14	1.000	14.000	44.000	81.000	4.544	2.272	201.000
15	1.000	15.000	62.000	97.000	3.107	1.553	143.000
16	1.000	16.000	67.000	95.000	0.695	0.347	155.000
17	1.000	17.000	67.000	95.000	0.000	0.000	148.000
18	1.000	18.000	67.000	95.000	0.000	0.000	168.000
19	1.000	19.000	67.000	95.000	0.000	0.000	161.000
20	1.000	20.000	67.000	95.000	0.000	0.000	161.000
21	1.000	21.000	76.000	93.000	1.189	0.595	140.000
22	1.000	22.000	76.000	92.000	0.129	0.064	134.000
23	1.000	23.000	76.000	92.000	0.000	0.000	131.000
24	1.000	24.000	78.000	89.000	0.465	0.233	119.000
25	1.000	25.000	78.000	89.000	0.000	0.000	121.000
26	1.000	26.000	78.000	89.000	0.000	0.000	124.000
27	1.000	27.000	78.000	88.000	0.129	0.064	148.000
28	1.000	28.000	78.000	88.000	0.000	0.000	161.000
29	1.000	29.000	78.000	88.000	0.000	0.000	148.000
30	1.000	30.000	74.000	78.000	1.389	0.695	143.000
31	1.000	31.000	74.000	78.000	0.000	0.000	140.000
32	1.000	32.000	53.000	14.000	8.689	4.345	114.000
33	1.000	33.000	56.000	23.000	1.224	0.612	143.000
34	1.000	34.000	56.000	23.000	0.000	0.000	134.000
35	1.000	35.000	56.000	23.000	0.000	0.000	148.000
36	1.000	36.000	56.000	23.000	0.000	0.000	143.000
37	1.000	37.000	56.000	23.000	0.000	0.000	148.000
38	1.000	38.000	56.000	23.000	0.000	0.000	121.000
39	1.000	39.000	56.000	23.000	0.000	0.000	148.000
40	1.000	40.000	56.000	23.000	0.000	0.000	148.000
41	1.000	41.000	56.000	23.000	0.000	0.000	137.000
42	1.000	42.000	56.000	23.000	0.000	0.000	140.000
43	1.000	43.000	56.000	23.000	0.000	0.000	148.000
44	1.000	44.000	56.000	23.000	0.000	0.000	131.000
45	1.000	45.000	56.000	23.000	0.000	0.000	134.000
46	1.000	46.000	56.000	23.000	0.000	0.000	148.000
47	1.000	47.000	68.000	40.000	2.684	1.342	201.000
48	1.000	48.000	68.000	40.000	0.000	0.000	175.000
49	1.000	49.000	68.000	40.000	0.000	0.000	189.000
50	1.000	50.000	69.000	40.000	0.129	0.064	161.000
51	1.000	51.000	69.000	40.000	0.000	0.000	168.000
52	1.000	52.000	69.000	40.000	0.000	0.000	168.000
53	1.000	53.000	69.000	40.000	0.000	0.000	148.000
54	1.000	54.000	69.000	40.000	0.000	0.000	165.000
55	1.000	55.000	69.000	40.000	0.000	0.000	152.000
56	1.000	56.000	69.000	40.000	0.000	0.000	152.000
57	1.000	57.000	69.000	40.000	0.000	0.000	181.000
58	1.000	58.000	35.000	87.000	7.483	3.742	148.000
59	1.000	59.000	35.000	86.000	0.129	0.064	140.000
60	1.000	60.000	35.000	86.000	0.000	0.000	140.000
61	1.000	61.000	35.000	86.000	0.000	0.000	131.000
62	1.000	62.000	35.000	86.000	0.000	0.000	143.000
