 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	95.000	59.000	-1.000	-1.000	197.000
2	1.000	2.000	87.000	87.000	3.757	1.878	213.000
3	1.000	3.000	75.000	94.000	1.792	0.896	237.000
4	1.000	4.000	69.000	97.000	0.865	0.433	250.000
5	1.000	5.000	20.000	83.000	6.574	3.287	213.000
6	1.000	6.000	15.000	41.000	5.456	2.728	246.000
7	1.000	7.000	78.000	31.000	8.229	4.114	205.000
8	1.000	8.000	78.000	31.000	0.000	0.000	225.000
9	1.000	9.000	78.000	31.000	0.000	0.000	209.000
10	1.000	10.000	78.000	31.000	0.000	0.000	205.000
11	1.000	11.000	102.000	63.000	5.160	2.580	170.000
12	1.000	12.000	78.000	94.000	5.057	2.529	163.000
13	1.000	13.000	68.000	98.000	1.389	0.695	177.000
14	1.000	14.000	19.000	83.000	6.611	3.305	229.000
15	1.000	15.000	18.000	36.000	6.064	3.032	246.000
16	1.000	16.000	25.000	27.000	1.471	0.735	250.000
17	1.000	17.000	50.000	10.000	3.900	1.950	201.000
18	1.000	18.000	75.000	18.000	3.386	1.693	191.000
19	1.000	19.000	96.000	55.000	5.488	2.744	241.000
20	1.000	20.000	93.000	75.000	2.609	1.304	241.000
21	1.000	21.000	85.000	87.000	1.860	0.930	205.000
22	1.000	22.000	74.000	96.000	1.833	0.917	170.000
23	1.000	23.000	53.000	99.000	2.737	1.368	205.000
24	1.000	24.000	15.000	48.000	8.204	4.102	255.000
25	1.000	25.000	32.000	20.000	4.226	2.113	246.000
26	1.000	26.000	34.000	19.000	0.288	0.144	241.000
27	1.000	27.000	34.000	17.000	0.258	0.129	225.000
28	1.000	28.000	64.000	12.000	3.923	1.962	205.000
29	1.000	29.000	83.000	24.000	2.899	1.449	220.000
30	1.000	30.000	83.000	24.000	0.000	0.000	246.000
31	1.000	31.000	92.000	36.000	1.935	0.968	217.000
32	1.000	32.000	93.000	36.000	0.129	0.064	213.000
33	1.000	33.000	14.000	42.000	10.220	5.110	140.000
34	1.000	34.000	14.000	42.000	0.000	0.000	143.000
35	1.000	35.000	14.000	42.000	0.000	0.000	143.000
36	1.000	36.000	18.000	33.000	1.271	0.635	229.000
37	1.000	37.000	18.000	33.000	0.000	0.000	187.000
38	1.000	38.000	20.000	28.000	0.695	0.347	148.000
39	1.000	39.000	32.000	21.000	1.792	0.896	225.000
40	1.000	40.000	33.000	20.000	0.182	0.091	237.000
41	1.000	41.000	50.000	17.000	2.227	1.113	213.000
42	1.000	42.000	61.000	14.000	1.471	0.735	255.000
43	1.000	43.000	63.000	13.000	0.288	0.144	225.000
44	1.000	44.000	90.000	30.000	4.116	2.058	127.000
45	1.000	45.000	94.000	79.000	6.342	3.171	158.000
46	1.000	46.000	94.000	79.000	0.000	0.000	143.000
47	1.000	47.000	94.000	79.000	0.000	0.000	161.000
48	1.000	48.000	94.000	79.000	0.000	0.000	145.000
49	1.000	49.000	60.000	91.000	4.651	2.326	191.000
50	1.000	50.000	43.000	68.000	3.689	1.845	241.000
51	1.000	51.000	44.000	33.000	4.517	2.258	197.000
52	1.000	52.000	56.000	13.000	3.009	1.504	205.000
53	1.000	53.000	56.000	13.000	0.000	0.000	246.000
54	1.000	54.000	59.000	12.000	0.408	0.204	241.000
55	1.000	55.000	90.000	28.000	4.500	2.250	225.000
56	1.000	56.000	95.000	73.000	5.841	2.920	241.000
57	1.000	57.000	94.000	81.000	1.040	0.520	229.000
58	1.000	58.000	71.000	98.000	3.689	1.845	229.000
59	1.000	59.000	59.000	102.000	1.632	0.816	194.000
60	1.000	60.000	36.000	96.000	3.066	1.533	187.000
61	1.000	61.000	21.000	86.000	2.326	1.163	183.000
62	1.000	62.000	5.000	61.000	3.829	1.914	250.000
