 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	25.000	80.000	-1.000	-1.000	176.000
2	1.000	2.000	44.000	97.000	3.289	1.644	214.000
3	1.000	3.000	77.000	90.000	4.352	2.176	214.000
4	1.000	4.000	90.000	65.000	3.635	1.817	235.000
5	1.000	5.000	91.000	51.000	1.811	0.905	239.000
6	1.000	6.000	87.000	31.000	2.631	1.316	214.000
7	1.000	7.000	72.000	19.000	2.478	1.239	203.000
8	1.000	8.000	39.000	17.000	4.265	2.132	190.000
9	1.000	9.000	16.000	44.000	4.575	2.288	219.000
10	1.000	10.000	15.000	62.000	2.326	1.163	235.000
11	1.000	11.000	49.000	99.000	6.482	3.241	157.000
12	1.000	12.000	75.000	92.000	3.473	1.737	206.000
13	1.000	13.000	90.000	69.000	3.542	1.771	243.000
14	1.000	14.000	91.000	51.000	2.326	1.163	253.000
15	1.000	15.000	78.000	22.000	4.100	2.050	210.000
16	1.000	16.000	55.000	16.000	3.066	1.533	253.000
17	1.000	17.000	41.000	16.000	1.806	0.903	206.000
18	1.000	18.000	14.000	31.000	3.984	1.992	214.000
19	1.000	19.000	13.000	62.000	4.001	2.001	255.000
20	1.000	20.000	33.000	98.000	5.313	2.656	219.000
21	1.000	21.000	34.000	98.000	0.129	0.064	206.000
22	1.000	22.000	85.000	85.000	6.789	3.395	136.000
23	1.000	23.000	85.000	85.000	0.000	0.000	140.000
24	1.000	24.000	87.000	83.000	0.365	0.182	210.000
25	1.000	25.000	92.000	63.000	2.659	1.330	210.000
26	1.000	26.000	92.000	48.000	1.935	0.968	206.000
27	1.000	27.000	92.000	40.000	1.032	0.516	184.000
28	1.000	28.000	58.000	13.000	5.601	2.800	165.000
29	1.000	29.000	29.000	19.000	3.820	1.910	176.000
30	1.000	30.000	15.000	33.000	2.554	1.277	203.000
31	1.000	31.000	13.000	55.000	2.850	1.425	243.000
32	1.000	32.000	71.000	99.000	9.391	4.696	190.000
33	1.000	33.000	71.000	99.000	0.000	0.000	203.000
34	1.000	34.000	71.000	99.000	0.000	0.000	199.000
35	1.000	35.000	71.000	99.000	0.000	0.000	190.000
36	1.000	36.000	71.000	99.000	0.000	0.000	190.000
37	1.000	37.000	67.000	88.000	1.510	0.755	180.000
38	1.000	38.000	67.000	87.000	0.129	0.064	235.000
39	1.000	39.000	66.000	31.000	7.225	3.613	210.000
40	1.000	40.000	74.000	30.000	1.040	0.520	223.000
41	1.000	41.000	83.000	30.000	1.161	0.580	243.000
42	1.000	42.000	77.000	24.000	1.095	0.547	251.000
43	1.000	43.000	76.000	22.000	0.288	0.144	219.000
44	1.000	44.000	74.000	20.000	0.365	0.182	226.000
45	1.000	45.000	70.000	18.000	0.577	0.288	206.000
46	1.000	46.000	94.000	73.000	7.741	3.871	180.000
47	1.000	47.000	55.000	102.000	6.269	3.135	203.000
48	1.000	48.000	43.000	95.000	1.792	0.896	239.000
49	1.000	49.000	26.000	89.000	2.326	1.163	223.000
50	1.000	50.000	19.000	73.000	2.253	1.126	210.000
51	1.000	51.000	19.000	71.000	0.258	0.129	219.000
52	1.000	52.000	19.000	71.000	0.000	0.000	226.000
53	1.000	53.000	19.000	70.000	0.129	0.064	230.000
54	1.000	54.000	19.000	40.000	3.870	1.935	206.000
55	1.000	55.000	30.000	26.000	2.297	1.148	219.000
56	1.000	56.000	30.000	26.000	0.000	0.000	214.000
57	1.000	57.000	66.000	16.000	4.820	2.410	210.000
58	1.000	58.000	83.000	35.000	3.289	1.644	246.000
59	1.000	59.000	86.000	38.000	0.547	0.274	190.000
60	1.000	60.000	93.000	62.000	3.225	1.612	230.000
61	1.000	61.000	87.000	79.000	2.326	1.163	136.000
62	1.000	62.000	61.000	98.000	4.154	2.077	180.000
