 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	14.000	59.000	-1.000	-1.000	204.000
2	1.000	2.000	14.000	59.000	0.000	0.000	189.000
3	1.000	3.000	14.000	59.000	0.000	0.000	185.000
4	1.000	4.000	14.000	59.000	0.000	0.000	185.000
5	1.000	5.000	14.000	59.000	0.000	0.000	173.000
6	1.000	6.000	12.000	66.000	0.939	0.470	233.000
7	1.000	7.000	14.000	69.000	0.465	0.233	169.000
8	1.000	8.000	20.000	60.000	1.395	0.698	182.000
9	1.000	9.000	19.000	42.000	2.326	1.163	195.000
10	1.000	10.000	20.000	42.000	0.129	0.064	230.000
11	1.000	11.000	20.000	42.000	0.000	0.000	201.000
12	1.000	12.000	24.000	37.000	0.826	0.413	220.000
13	1.000	13.000	29.000	31.000	1.008	0.504	216.000
14	1.000	14.000	30.000	30.000	0.182	0.091	227.000
15	1.000	15.000	30.000	30.000	0.000	0.000	216.000
16	1.000	16.000	37.000	17.000	1.905	0.952	204.000
17	1.000	17.000	37.000	17.000	0.000	0.000	220.000
18	1.000	18.000	50.000	15.000	1.697	0.848	243.000
19	1.000	19.000	50.000	15.000	0.000	0.000	243.000
20	1.000	20.000	63.000	11.000	1.755	0.877	161.000
21	1.000	21.000	72.000	14.000	1.224	0.612	240.000
22	1.000	22.000	72.000	15.000	0.129	0.064	236.000
23	1.000	23.000	83.000	26.000	2.007	1.003	198.000
24	1.000	24.000	92.000	38.000	1.935	0.968	252.000
25	1.000	25.000	94.000	49.000	1.442	0.721	213.000
26	1.000	26.000	97.000	60.000	1.471	0.735	173.000
27	1.000	27.000	91.000	81.000	2.817	1.409	201.000
28	1.000	28.000	65.000	93.000	3.694	1.847	189.000
29	1.000	29.000	50.000	99.000	2.084	1.042	132.000
30	1.000	30.000	50.000	99.000	0.000	0.000	132.000
31	1.000	31.000	50.000	99.000	0.000	0.000	139.000
32	1.000	32.000	52.000	11.000	11.355	5.677	166.000
33	1.000	33.000	81.000	12.000	3.743	1.872	121.000
34	1.000	34.000	76.000	14.000	0.695	0.347	220.000
35	1.000	35.000	75.000	15.000	0.182	0.091	220.000
36	1.000	36.000	75.000	15.000	0.000	0.000	243.000
37	1.000	37.000	71.000	14.000	0.532	0.266	236.000
38	1.000	38.000	65.000	12.000	0.816	0.408	227.000
39	1.000	39.000	63.000	12.000	0.258	0.129	230.000
40	1.000	40.000	63.000	12.000	0.000	0.000	233.000
41	1.000	41.000	63.000	12.000	0.000	0.000	230.000
42	1.000	42.000	63.000	12.000	0.000	0.000	220.000
43	1.000	43.000	63.000	12.000	0.000	0.000	236.000
44	1.000	44.000	63.000	12.000	0.000	0.000	243.000
45	1.000	45.000	61.000	11.000	0.288	0.144	243.000
46	1.000	46.000	52.000	9.000	1.189	0.595	189.000
47	1.000	47.000	34.000	15.000	2.448	1.224	204.000
48	1.000	48.000	32.000	16.000	0.288	0.144	152.000
49	1.000	49.000	21.000	27.000	2.007	1.003	223.000
50	1.000	50.000	16.000	33.000	1.008	0.504	189.000
51	1.000	51.000	15.000	40.000	0.912	0.456	195.000
52	1.000	52.000	15.000	41.000	0.129	0.064	189.000
53	1.000	53.000	15.000	41.000	0.000	0.000	204.000
54	1.000	54.000	15.000	41.000	0.000	0.000	208.000
55	1.000	55.000	17.000	48.000	0.939	0.470	233.000
56	1.000	56.000	17.000	56.000	1.032	0.516	227.000
57	1.000	57.000	17.000	66.000	1.290	0.645	201.000
58	1.000	58.000	17.000	66.000	0.000	0.000	204.000
59	1.000	59.000	25.000	75.000	1.553	0.777	236.000
60	1.000	60.000	25.000	75.000	0.000	0.000	240.000
61	1.000	61.000	29.000	76.000	0.532	0.266	192.000
62	1.000	62.000	29.000	76.000	0.000	0.000	176.000
