 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1	1	25	32	-1	-1	92
2	1	2	25	32	0	0	98
3	1	3	25	32	0	0	94
4	1	4	25	32	0	0	94
5	1	5	57	13	4.801	2.4	88
6	1	6	57	13	0	0	83
7	1	7	57	13	0	0	83
8	1	8	72	22	2.257	1.128	109
9	1	9	92	48	4.232	2.116	109
10	1	10	92	50	0.258	0.129	111
11	1	11	91	52	0.288	0.144	116
12	1	12	91	59	0.903	0.452	118
13	1	13	91	64	0.645	0.322	106
14	1	14	89	68	0.577	0.288	118
15	1	15	67	91	4.106	2.053	98
16	1	16	66	91	0.129	0.064	111
17	1	17	60	91	0.774	0.387	111
18	1	18	57	93	0.465	0.233	140
19	1	19	27	86	3.974	1.987	121
20	1	20	21	82	0.93	0.465	118
21	1	21	21	78	0.516	0.258	121
22	1	22	24	81	0.547	0.274	128
23	1	23	23	81	0.129	0.064	125
24	1	24	23	81	0	0	140
25	1	25	22	80	0.182	0.091	134
26	1	26	21	80	0.129	0.064	128
27	1	27	20	79	0.182	0.091	121
28	1	28	15	64	2.04	1.02	125
29	1	29	15	49	1.935	0.968	131
30	1	30	15	49	0	0	118
31	1	31	15	47	0.258	0.129	131
32	1	32	16	43	0.532	0.266	125
33	1	33	16	43	0	0	118
34	1	34	18	36	0.939	0.47	102
35	1	35	18	36	0	0	104
36	1	36	19	35	0.182	0.091	114
37	1	37	23	30	0.826	0.413	102
38	1	38	23	30	0	0	98
39	1	39	24	30	0.129	0.064	118
40	1	40	25	29	0.182	0.091	118
41	1	41	27	26	0.465	0.233	100
42	1	42	35	22	1.154	0.577	111
43	1	43	36	21	0.182	0.091	109
44	1	44	36	21	0	0	104
45	1	45	61	19	3.235	1.618	104
46	1	46	72	25	1.616	0.808	109
47	1	47	72	24	0.129	0.064	104
48	1	48	72	23	0.129	0.064	96
49	1	49	70	23	0.258	0.129	109
50	1	50	69	22	0.182	0.091	100
51	1	51	36	19	4.275	2.137	90
52	1	52	31	22	0.752	0.376	98
53	1	53	31	23	0.129	0.064	98
54	1	54	36	21	0.695	0.347	102
55	1	55	40	19	0.577	0.288	100
56	1	56	55	19	1.935	0.968	104
57	1	57	57	36	2.208	1.104	104
58	1	58	59	44	1.064	0.532	98
59	1	59	69	48	1.389	0.695	116
60	1	60	77	40	1.459	0.73	116
61	1	61	85	42	1.064	0.532	111
62	1	62	87	43	0.288	0.144	116
