 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	89.000	29.000	-1.000	-1.000	96.000
2	1.000	2.000	89.000	29.000	0.000	0.000	96.000
3	1.000	3.000	87.000	25.000	0.577	0.288	93.000
4	1.000	4.000	87.000	25.000	0.000	0.000	98.000
5	1.000	5.000	85.000	24.000	0.288	0.144	82.000
6	1.000	6.000	85.000	24.000	0.000	0.000	84.000
7	1.000	7.000	84.000	24.000	0.129	0.064	109.000
8	1.000	8.000	90.000	40.000	2.204	1.102	95.000
9	1.000	9.000	90.000	55.000	1.935	0.968	102.000
10	1.000	10.000	90.000	55.000	0.000	0.000	104.000
11	1.000	11.000	88.000	70.000	1.952	0.976	111.000
12	1.000	12.000	90.000	66.000	0.577	0.288	115.000
13	1.000	13.000	90.000	66.000	0.000	0.000	113.000
14	1.000	14.000	88.000	68.000	0.365	0.182	121.000
15	1.000	15.000	62.000	92.000	4.564	2.282	115.000
16	1.000	16.000	13.000	67.000	7.096	3.548	118.000
17	1.000	17.000	16.000	34.000	4.275	2.137	111.000
18	1.000	18.000	29.000	17.000	2.761	1.380	95.000
19	1.000	19.000	64.000	11.000	4.581	2.290	104.000
20	1.000	20.000	60.000	11.000	0.516	0.258	113.000
21	1.000	21.000	61.000	10.000	0.182	0.091	107.000
22	1.000	22.000	89.000	40.000	5.294	2.647	118.000
23	1.000	23.000	90.000	52.000	1.553	0.777	118.000
24	1.000	24.000	87.000	56.000	0.645	0.322	115.000
25	1.000	25.000	54.000	90.000	6.112	3.056	124.000
26	1.000	26.000	53.000	91.000	0.182	0.091	109.000
27	1.000	27.000	48.000	89.000	0.695	0.347	118.000
28	1.000	28.000	28.000	81.000	2.779	1.389	138.000
29	1.000	29.000	23.000	77.000	0.826	0.413	138.000
30	1.000	30.000	23.000	77.000	0.000	0.000	135.000
31	1.000	31.000	23.000	78.000	0.129	0.064	124.000
32	1.000	32.000	15.000	67.000	1.755	0.877	135.000
33	1.000	33.000	15.000	67.000	0.000	0.000	135.000
34	1.000	34.000	15.000	68.000	0.129	0.064	131.000
35	1.000	35.000	14.000	67.000	0.182	0.091	126.000
36	1.000	36.000	14.000	67.000	0.000	0.000	128.000
37	1.000	37.000	15.000	58.000	1.168	0.584	141.000
38	1.000	38.000	15.000	56.000	0.258	0.129	135.000
39	1.000	39.000	16.000	55.000	0.182	0.091	141.000
40	1.000	40.000	16.000	55.000	0.000	0.000	138.000
41	1.000	41.000	16.000	54.000	0.129	0.064	131.000
42	1.000	42.000	16.000	55.000	0.129	0.064	131.000
43	1.000	43.000	20.000	33.000	2.885	1.442	131.000
44	1.000	44.000	51.000	16.000	4.561	2.280	118.000
45	1.000	45.000	53.000	15.000	0.288	0.144	115.000
46	1.000	46.000	56.000	15.000	0.387	0.194	118.000
47	1.000	47.000	60.000	15.000	0.516	0.258	111.000
48	1.000	48.000	60.000	15.000	0.000	0.000	111.000
49	1.000	49.000	58.000	14.000	0.288	0.144	118.000
50	1.000	50.000	81.000	31.000	3.689	1.845	111.000
51	1.000	51.000	69.000	30.000	1.553	0.777	115.000
52	1.000	52.000	50.000	20.000	2.770	1.385	118.000
53	1.000	53.000	49.000	19.000	0.182	0.091	121.000
54	1.000	54.000	36.000	18.000	1.682	0.841	115.000
55	1.000	55.000	28.000	22.000	1.154	0.577	111.000
56	1.000	56.000	26.000	25.000	0.465	0.233	118.000
57	1.000	57.000	28.000	63.000	4.909	2.454	118.000
58	1.000	58.000	48.000	66.000	2.609	1.304	131.000
59	1.000	59.000	48.000	66.000	0.000	0.000	131.000
60	1.000	60.000	47.000	66.000	0.129	0.064	131.000
61	1.000	61.000	71.000	92.000	4.564	2.282	109.000
62	1.000	62.000	75.000	85.000	1.040	0.520	113.000
