 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	93.000	58.000	-1.000	-1.000	212.000
2	1.000	2.000	95.000	59.000	0.288	0.144	196.000
3	1.000	3.000	95.000	52.000	0.903	0.452	212.000
4	1.000	4.000	95.000	48.000	0.516	0.258	225.000
5	1.000	5.000	94.000	40.000	1.040	0.520	169.000
6	1.000	6.000	94.000	37.000	0.387	0.194	190.000
7	1.000	7.000	82.000	23.000	2.379	1.189	221.000
8	1.000	8.000	80.000	22.000	0.288	0.144	172.000
9	1.000	9.000	80.000	22.000	0.000	0.000	169.000
10	1.000	10.000	79.000	21.000	0.182	0.091	204.000
11	1.000	11.000	60.000	12.000	2.712	1.356	204.000
12	1.000	12.000	60.000	12.000	0.000	0.000	209.000
13	1.000	13.000	53.000	12.000	0.903	0.452	204.000
14	1.000	14.000	50.000	13.000	0.408	0.204	194.000
15	1.000	15.000	46.000	15.000	0.577	0.288	215.000
16	1.000	16.000	41.000	19.000	0.826	0.413	212.000
17	1.000	17.000	38.000	21.000	0.465	0.233	190.000
18	1.000	18.000	32.000	26.000	1.008	0.504	225.000
19	1.000	19.000	28.000	52.000	3.393	1.697	212.000
20	1.000	20.000	28.000	53.000	0.129	0.064	190.000
21	1.000	21.000	28.000	69.000	2.064	1.032	190.000
22	1.000	22.000	28.000	69.000	0.000	0.000	176.000
23	1.000	23.000	32.000	84.000	2.003	1.001	172.000
24	1.000	24.000	35.000	88.000	0.645	0.322	190.000
25	1.000	25.000	35.000	88.000	0.000	0.000	182.000
26	1.000	26.000	52.000	94.000	2.326	1.163	151.000
27	1.000	27.000	58.000	94.000	0.774	0.387	142.000
28	1.000	28.000	67.000	92.000	1.189	0.595	130.000
29	1.000	29.000	67.000	92.000	0.000	0.000	142.000
30	1.000	30.000	73.000	89.000	0.865	0.433	158.000
31	1.000	31.000	74.000	88.000	0.182	0.091	169.000
32	1.000	32.000	97.000	61.000	4.575	2.288	186.000
33	1.000	33.000	97.000	61.000	0.000	0.000	190.000
34	1.000	34.000	97.000	61.000	0.000	0.000	209.000
35	1.000	35.000	97.000	61.000	0.000	0.000	194.000
36	1.000	36.000	96.000	65.000	0.532	0.266	176.000
37	1.000	37.000	94.000	72.000	0.939	0.470	200.000
38	1.000	38.000	89.000	82.000	1.442	0.721	178.000
39	1.000	39.000	85.000	84.000	0.577	0.288	186.000
40	1.000	40.000	70.000	90.000	2.084	1.042	209.000
41	1.000	41.000	71.000	92.000	0.288	0.144	196.000
42	1.000	42.000	45.000	90.000	3.364	1.682	204.000
43	1.000	43.000	41.000	89.000	0.532	0.266	176.000
44	1.000	44.000	40.000	88.000	0.182	0.091	178.000
45	1.000	45.000	40.000	89.000	0.129	0.064	194.000
46	1.000	46.000	31.000	82.000	1.471	0.735	182.000
47	1.000	47.000	27.000	80.000	0.577	0.288	142.000
48	1.000	48.000	26.000	59.000	2.712	1.356	212.000
49	1.000	49.000	28.000	56.000	0.465	0.233	233.000
50	1.000	50.000	17.000	56.000	1.419	0.710	110.000
51	1.000	51.000	25.000	34.000	3.020	1.510	209.000
52	1.000	52.000	26.000	31.000	0.408	0.204	194.000
53	1.000	53.000	29.000	26.000	0.752	0.376	190.000
54	1.000	54.000	35.000	18.000	1.290	0.645	169.000
55	1.000	55.000	37.000	16.000	0.365	0.182	169.000
56	1.000	56.000	39.000	15.000	0.288	0.144	164.000
57	1.000	57.000	44.000	12.000	0.752	0.376	172.000
58	1.000	58.000	47.000	12.000	0.387	0.194	151.000
59	1.000	59.000	49.000	12.000	0.258	0.129	164.000
60	1.000	60.000	49.000	12.000	0.000	0.000	164.000
61	1.000	61.000	49.000	12.000	0.000	0.000	164.000
62	1.000	62.000	49.000	12.000	0.000	0.000	169.000
