 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	93.000	62.000	-1.000	-1.000	126.000
2	1.000	2.000	41.000	10.000	9.487	4.743	156.000
3	1.000	3.000	15.000	28.000	4.079	2.040	184.000
4	1.000	4.000	13.000	74.000	5.940	2.970	195.000
5	1.000	5.000	26.000	91.000	2.761	1.380	142.000
6	1.000	6.000	66.000	94.000	5.174	2.587	167.000
7	1.000	7.000	89.000	71.000	4.196	2.098	121.000
8	1.000	8.000	84.000	33.000	4.944	2.472	226.000
9	1.000	9.000	65.000	17.000	3.204	1.602	200.000
10	1.000	10.000	48.000	13.000	2.253	1.126	213.000
11	1.000	11.000	25.000	20.000	3.101	1.551	213.000
12	1.000	12.000	12.000	55.000	4.816	2.408	216.000
13	1.000	13.000	62.000	95.000	8.260	4.130	126.000
14	1.000	14.000	63.000	94.000	0.182	0.091	170.000
15	1.000	15.000	64.000	93.000	0.182	0.091	205.000
16	1.000	16.000	90.000	42.000	7.385	3.692	121.000
17	1.000	17.000	59.000	14.000	5.389	2.694	209.000
18	1.000	18.000	41.000	14.000	2.322	1.161	216.000
19	1.000	19.000	12.000	63.000	7.345	3.673	188.000
20	1.000	20.000	12.000	67.000	0.516	0.258	195.000
21	1.000	21.000	40.000	96.000	5.200	2.600	164.000
22	1.000	22.000	86.000	81.000	6.242	3.121	167.000
23	1.000	23.000	58.000	12.000	9.606	4.803	200.000
24	1.000	24.000	52.000	13.000	0.785	0.392	226.000
25	1.000	25.000	49.000	13.000	0.387	0.194	200.000
26	1.000	26.000	23.000	24.000	3.642	1.821	148.000
27	1.000	27.000	13.000	67.000	5.695	2.848	216.000
28	1.000	28.000	15.000	80.000	1.697	0.848	124.000
29	1.000	29.000	34.000	93.000	2.970	1.485	209.000
30	1.000	30.000	35.000	93.000	0.129	0.064	213.000
31	1.000	31.000	35.000	93.000	0.000	0.000	216.000
32	1.000	32.000	36.000	14.000	10.192	5.096	237.000
33	1.000	33.000	36.000	14.000	0.000	0.000	230.000
34	1.000	34.000	56.000	14.000	2.580	1.290	200.000
35	1.000	35.000	62.000	20.000	1.095	0.547	221.000
36	1.000	36.000	80.000	34.000	2.942	1.471	174.000
37	1.000	37.000	81.000	46.000	1.553	0.777	200.000
38	1.000	38.000	82.000	67.000	2.712	1.356	174.000
39	1.000	39.000	75.000	79.000	1.792	0.896	188.000
40	1.000	40.000	59.000	93.000	2.743	1.371	174.000
41	1.000	41.000	47.000	97.000	1.632	0.816	167.000
42	1.000	42.000	38.000	96.000	1.168	0.584	200.000
43	1.000	43.000	14.000	84.000	3.461	1.731	142.000
44	1.000	44.000	7.000	72.000	1.792	0.896	179.000
45	1.000	45.000	4.000	50.000	2.864	1.432	230.000
46	1.000	46.000	4.000	46.000	0.516	0.258	191.000
47	1.000	47.000	3.000	55.000	1.168	0.584	213.000
48	1.000	48.000	39.000	12.000	7.234	3.617	167.000
49	1.000	49.000	68.000	21.000	3.917	1.959	126.000
50	1.000	50.000	75.000	35.000	2.019	1.010	213.000
51	1.000	51.000	80.000	66.000	4.051	2.025	164.000
52	1.000	52.000	39.000	100.000	6.871	3.435	148.000
53	1.000	53.000	20.000	90.000	2.770	1.385	137.000
54	1.000	54.000	4.000	59.000	4.500	2.250	195.000
55	1.000	55.000	14.000	29.000	4.079	2.040	230.000
56	1.000	56.000	52.000	17.000	5.141	2.570	221.000
57	1.000	57.000	66.000	20.000	1.847	0.923	145.000
58	1.000	58.000	76.000	35.000	2.326	1.163	195.000
59	1.000	59.000	78.000	49.000	1.824	0.912	213.000
60	1.000	60.000	51.000	95.000	6.881	3.440	151.000
61	1.000	61.000	49.000	96.000	0.288	0.144	145.000
62	1.000	62.000	24.000	90.000	3.317	1.658	205.000
