 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	96.000	62.000	-1.000	-1.000	94.000
2	1.000	2.000	94.000	63.000	0.288	0.144	124.000
3	1.000	3.000	94.000	63.000	0.000	0.000	159.000
4	1.000	4.000	93.000	62.000	0.182	0.091	110.000
5	1.000	5.000	93.000	61.000	0.129	0.064	101.000
6	1.000	6.000	93.000	61.000	0.000	0.000	126.000
7	1.000	7.000	94.000	57.000	0.532	0.266	110.000
8	1.000	8.000	96.000	45.000	1.569	0.785	132.000
9	1.000	9.000	96.000	44.000	0.129	0.064	121.000
10	1.000	10.000	95.000	41.000	0.408	0.204	117.000
11	1.000	11.000	94.000	39.000	0.288	0.144	155.000
12	1.000	12.000	93.000	37.000	0.288	0.144	168.000
13	1.000	13.000	93.000	37.000	0.000	0.000	126.000
14	1.000	14.000	92.000	33.000	0.532	0.266	115.000
15	1.000	15.000	91.000	31.000	0.288	0.144	121.000
16	1.000	16.000	90.000	31.000	0.129	0.064	149.000
17	1.000	17.000	90.000	31.000	0.000	0.000	143.000
18	1.000	18.000	91.000	32.000	0.182	0.091	140.000
19	1.000	19.000	90.000	30.000	0.288	0.144	143.000
20	1.000	20.000	89.000	28.000	0.288	0.144	115.000
21	1.000	21.000	89.000	29.000	0.129	0.064	140.000
22	1.000	22.000	87.000	23.000	0.816	0.408	113.000
23	1.000	23.000	85.000	22.000	0.288	0.144	103.000
24	1.000	24.000	84.000	20.000	0.288	0.144	90.000
25	1.000	25.000	82.000	20.000	0.258	0.129	126.000
26	1.000	26.000	81.000	20.000	0.129	0.064	155.000
27	1.000	27.000	77.000	16.000	0.730	0.365	108.000
28	1.000	28.000	75.000	15.000	0.288	0.144	107.000
29	1.000	29.000	68.000	15.000	0.903	0.452	178.000
30	1.000	30.000	49.000	13.000	2.465	1.232	159.000
31	1.000	31.000	48.000	13.000	0.129	0.064	182.000
32	1.000	32.000	64.000	93.000	10.524	5.262	132.000
33	1.000	33.000	65.000	93.000	0.129	0.064	121.000
34	1.000	34.000	65.000	93.000	0.000	0.000	126.000
35	1.000	35.000	65.000	93.000	0.000	0.000	132.000
36	1.000	36.000	62.000	94.000	0.408	0.204	117.000
37	1.000	37.000	59.000	96.000	0.465	0.233	117.000
38	1.000	38.000	52.000	97.000	0.912	0.456	115.000
39	1.000	39.000	49.000	97.000	0.387	0.194	149.000
40	1.000	40.000	48.000	97.000	0.129	0.064	140.000
41	1.000	41.000	45.000	98.000	0.408	0.204	117.000
42	1.000	42.000	43.000	98.000	0.258	0.129	115.000
43	1.000	43.000	41.000	98.000	0.258	0.129	119.000
44	1.000	44.000	40.000	97.000	0.182	0.091	140.000
45	1.000	45.000	38.000	97.000	0.258	0.129	168.000
46	1.000	46.000	33.000	95.000	0.695	0.347	143.000
47	1.000	47.000	31.000	95.000	0.258	0.129	155.000
48	1.000	48.000	31.000	95.000	0.000	0.000	146.000
49	1.000	49.000	31.000	95.000	0.000	0.000	152.000
50	1.000	50.000	30.000	95.000	0.129	0.064	155.000
51	1.000	51.000	22.000	85.000	1.652	0.826	187.000
52	1.000	52.000	20.000	82.000	0.465	0.233	199.000
53	1.000	53.000	14.000	81.000	0.785	0.392	149.000
54	1.000	54.000	8.000	69.000	1.731	0.865	209.000
55	1.000	55.000	6.000	64.000	0.695	0.347	159.000
56	1.000	56.000	6.000	64.000	0.000	0.000	182.000
57	1.000	57.000	6.000	64.000	0.000	0.000	182.000
58	1.000	58.000	4.000	54.000	1.316	0.658	187.000
59	1.000	59.000	7.000	33.000	2.737	1.368	143.000
60	1.000	60.000	14.000	25.000	1.371	0.686	129.000
61	1.000	61.000	13.000	22.000	0.408	0.204	129.000
62	1.000	62.000	16.000	21.000	0.408	0.204	159.000
