 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	19.000	52.000	-1.000	-1.000	171.000
2	1.000	2.000	18.000	53.000	0.182	0.091	168.000
3	1.000	3.000	18.000	53.000	0.000	0.000	171.000
4	1.000	4.000	10.000	63.000	1.652	0.826	166.000
5	1.000	5.000	10.000	67.000	0.516	0.258	130.000
6	1.000	6.000	12.000	71.000	0.577	0.288	153.000
7	1.000	7.000	11.000	68.000	0.408	0.204	153.000
8	1.000	8.000	11.000	68.000	0.000	0.000	160.000
9	1.000	9.000	11.000	68.000	0.000	0.000	157.000
10	1.000	10.000	15.000	77.000	1.271	0.635	153.000
11	1.000	11.000	25.000	86.000	1.736	0.868	166.000
12	1.000	12.000	29.000	90.000	0.730	0.365	150.000
13	1.000	13.000	32.000	92.000	0.465	0.233	121.000
14	1.000	14.000	35.000	92.000	0.387	0.194	157.000
15	1.000	15.000	38.000	93.000	0.408	0.204	150.000
16	1.000	16.000	41.000	94.000	0.408	0.204	166.000
17	1.000	17.000	45.000	93.000	0.532	0.266	204.000
18	1.000	18.000	51.000	92.000	0.785	0.392	207.000
19	1.000	19.000	56.000	92.000	0.645	0.322	226.000
20	1.000	20.000	60.000	92.000	0.516	0.258	239.000
21	1.000	21.000	70.000	93.000	1.296	0.648	166.000
22	1.000	22.000	72.000	90.000	0.465	0.233	153.000
23	1.000	23.000	81.000	81.000	1.642	0.821	163.000
24	1.000	24.000	83.000	75.000	0.816	0.408	214.000
25	1.000	25.000	86.000	74.000	0.408	0.204	230.000
26	1.000	26.000	76.000	63.000	1.918	0.959	160.000
27	1.000	27.000	70.000	60.000	0.865	0.433	226.000
28	1.000	28.000	68.000	59.000	0.288	0.144	191.000
29	1.000	29.000	68.000	59.000	0.000	0.000	201.000
30	1.000	30.000	51.000	78.000	3.289	1.644	163.000
31	1.000	31.000	50.000	80.000	0.288	0.144	175.000
32	1.000	32.000	32.000	86.000	2.448	1.224	191.000
33	1.000	33.000	32.000	86.000	0.000	0.000	195.000
34	1.000	34.000	32.000	86.000	0.000	0.000	187.000
35	1.000	35.000	32.000	86.000	0.000	0.000	195.000
36	1.000	36.000	32.000	87.000	0.129	0.064	171.000
37	1.000	37.000	32.000	87.000	0.000	0.000	179.000
38	1.000	38.000	32.000	87.000	0.000	0.000	160.000
39	1.000	39.000	32.000	87.000	0.000	0.000	171.000
40	1.000	40.000	32.000	87.000	0.000	0.000	168.000
41	1.000	41.000	32.000	87.000	0.000	0.000	171.000
42	1.000	42.000	32.000	87.000	0.000	0.000	163.000
43	1.000	43.000	32.000	87.000	0.000	0.000	166.000
44	1.000	44.000	33.000	87.000	0.129	0.064	166.000
45	1.000	45.000	33.000	87.000	0.000	0.000	168.000
46	1.000	46.000	33.000	87.000	0.000	0.000	171.000
47	1.000	47.000	33.000	87.000	0.000	0.000	166.000
48	1.000	48.000	33.000	87.000	0.000	0.000	179.000
49	1.000	49.000	33.000	87.000	0.000	0.000	163.000
50	1.000	50.000	33.000	87.000	0.000	0.000	171.000
51	1.000	51.000	33.000	87.000	0.000	0.000	171.000
52	1.000	52.000	33.000	87.000	0.000	0.000	153.000
53	1.000	53.000	33.000	87.000	0.000	0.000	168.000
54	1.000	54.000	33.000	87.000	0.000	0.000	168.000
55	1.000	55.000	74.000	80.000	5.366	2.683	187.000
56	1.000	56.000	78.000	77.000	0.645	0.322	184.000
57	1.000	57.000	83.000	68.000	1.328	0.664	187.000
58	1.000	58.000	87.000	57.000	1.510	0.755	171.000
59	1.000	59.000	87.000	54.000	0.387	0.194	166.000
60	1.000	60.000	88.000	54.000	0.129	0.064	175.000
61	1.000	61.000	88.000	54.000	0.000	0.000	168.000
62	1.000	62.000	88.000	54.000	0.000	0.000	184.000
