 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	88.000	26.000	-1.000	-1.000	94.000
2	1.000	2.000	88.000	25.000	0.129	0.064	98.000
3	1.000	3.000	94.000	35.000	1.504	0.752	94.000
4	1.000	4.000	99.000	57.000	2.910	1.455	90.000
5	1.000	5.000	95.000	74.000	2.253	1.126	96.000
6	1.000	6.000	87.000	85.000	1.755	0.877	79.000
7	1.000	7.000	85.000	86.000	0.288	0.144	88.000
8	1.000	8.000	83.000	89.000	0.465	0.233	79.000
9	1.000	9.000	82.000	89.000	0.129	0.064	85.000
10	1.000	10.000	77.000	92.000	0.752	0.376	96.000
11	1.000	11.000	68.000	95.000	1.224	0.612	119.000
12	1.000	12.000	60.000	98.000	1.102	0.551	94.000
13	1.000	13.000	57.000	98.000	0.387	0.194	107.000
14	1.000	14.000	58.000	97.000	0.182	0.091	126.000
15	1.000	15.000	56.000	97.000	0.258	0.129	119.000
16	1.000	16.000	38.000	89.000	2.541	1.271	119.000
17	1.000	17.000	29.000	84.000	1.328	0.664	141.000
18	1.000	18.000	12.000	59.000	3.900	1.950	86.000
19	1.000	19.000	12.000	56.000	0.387	0.194	122.000
20	1.000	20.000	12.000	53.000	0.387	0.194	90.000
21	1.000	21.000	13.000	52.000	0.182	0.091	116.000
22	1.000	22.000	14.000	52.000	0.129	0.064	126.000
23	1.000	23.000	16.000	38.000	1.824	0.912	112.000
24	1.000	24.000	33.000	18.000	3.386	1.693	105.000
25	1.000	25.000	47.000	13.000	1.918	0.959	112.000
26	1.000	26.000	47.000	13.000	0.000	0.000	119.000
27	1.000	27.000	75.000	14.000	3.614	1.807	92.000
28	1.000	28.000	88.000	26.000	2.282	1.141	98.000
29	1.000	29.000	92.000	30.000	0.730	0.365	96.000
30	1.000	30.000	96.000	44.000	1.878	0.939	90.000
31	1.000	31.000	96.000	45.000	0.129	0.064	98.000
32	1.000	32.000	90.000	87.000	5.473	2.737	88.000
33	1.000	33.000	89.000	87.000	0.129	0.064	90.000
34	1.000	34.000	88.000	87.000	0.129	0.064	92.000
35	1.000	35.000	88.000	87.000	0.000	0.000	94.000
36	1.000	36.000	88.000	87.000	0.000	0.000	96.000
37	1.000	37.000	88.000	87.000	0.000	0.000	92.000
38	1.000	38.000	88.000	87.000	0.000	0.000	98.000
39	1.000	39.000	88.000	87.000	0.000	0.000	94.000
40	1.000	40.000	88.000	87.000	0.000	0.000	92.000
41	1.000	41.000	78.000	98.000	1.918	0.959	90.000
42	1.000	42.000	77.000	98.000	0.129	0.064	94.000
43	1.000	43.000	74.000	99.000	0.408	0.204	98.000
44	1.000	44.000	73.000	99.000	0.129	0.064	116.000
45	1.000	45.000	73.000	99.000	0.000	0.000	109.000
46	1.000	46.000	69.000	100.000	0.532	0.266	134.000
47	1.000	47.000	47.000	101.000	2.841	1.420	105.000
48	1.000	48.000	47.000	101.000	0.000	0.000	116.000
49	1.000	49.000	32.000	94.000	2.135	1.068	129.000
50	1.000	50.000	32.000	93.000	0.129	0.064	131.000
51	1.000	51.000	25.000	85.000	1.371	0.686	145.000
52	1.000	52.000	24.000	82.000	0.408	0.204	134.000
53	1.000	53.000	23.000	80.000	0.288	0.144	145.000
54	1.000	54.000	22.000	80.000	0.129	0.064	141.000
55	1.000	55.000	16.000	58.000	2.942	1.471	141.000
56	1.000	56.000	17.000	49.000	1.168	0.584	131.000
57	1.000	57.000	20.000	40.000	1.224	0.612	119.000
58	1.000	58.000	24.000	35.000	0.826	0.413	122.000
59	1.000	59.000	26.000	31.000	0.577	0.288	102.000
60	1.000	60.000	28.000	29.000	0.365	0.182	122.000
61	1.000	61.000	30.000	27.000	0.365	0.182	112.000
62	1.000	62.000	34.000	24.000	0.645	0.322	114.000
