 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	55.000	13.000	-1.000	-1.000	180.000
2	1.000	2.000	24.000	27.000	4.388	2.194	157.000
3	1.000	3.000	17.000	38.000	1.682	0.841	209.000
4	1.000	4.000	10.000	50.000	1.792	0.896	120.000
5	1.000	5.000	11.000	51.000	0.182	0.091	113.000
6	1.000	6.000	21.000	77.000	3.594	1.797	219.000
7	1.000	7.000	22.000	79.000	0.288	0.144	222.000
8	1.000	8.000	27.000	87.000	1.217	0.608	201.000
9	1.000	9.000	30.000	90.000	0.547	0.274	118.000
10	1.000	10.000	31.000	90.000	0.129	0.064	180.000
11	1.000	11.000	31.000	90.000	0.000	0.000	157.000
12	1.000	12.000	31.000	90.000	0.000	0.000	173.000
13	1.000	13.000	31.000	90.000	0.000	0.000	216.000
14	1.000	14.000	38.000	93.000	0.982	0.491	157.000
15	1.000	15.000	40.000	94.000	0.288	0.144	201.000
16	1.000	16.000	50.000	96.000	1.316	0.658	161.000
17	1.000	17.000	51.000	97.000	0.182	0.091	157.000
18	1.000	18.000	65.000	95.000	1.824	0.912	168.000
19	1.000	19.000	64.000	94.000	0.182	0.091	173.000
20	1.000	20.000	64.000	94.000	0.000	0.000	173.000
21	1.000	21.000	65.000	94.000	0.129	0.064	197.000
22	1.000	22.000	65.000	94.000	0.000	0.000	176.000
23	1.000	23.000	83.000	87.000	2.491	1.246	161.000
24	1.000	24.000	83.000	85.000	0.258	0.129	176.000
25	1.000	25.000	83.000	85.000	0.000	0.000	176.000
26	1.000	26.000	89.000	68.000	2.326	1.163	224.000
27	1.000	27.000	90.000	53.000	1.939	0.970	232.000
28	1.000	28.000	91.000	53.000	0.129	0.064	248.000
29	1.000	29.000	83.000	31.000	3.020	1.510	209.000
30	1.000	30.000	79.000	24.000	1.040	0.520	190.000
31	1.000	31.000	78.000	22.000	0.288	0.144	170.000
32	1.000	32.000	80.000	20.000	0.365	0.182	222.000
33	1.000	33.000	79.000	20.000	0.129	0.064	209.000
34	1.000	34.000	79.000	20.000	0.000	0.000	216.000
35	1.000	35.000	79.000	21.000	0.129	0.064	224.000
36	1.000	36.000	79.000	22.000	0.129	0.064	204.000
37	1.000	37.000	79.000	22.000	0.000	0.000	216.000
38	1.000	38.000	79.000	22.000	0.000	0.000	219.000
39	1.000	39.000	79.000	22.000	0.000	0.000	197.000
40	1.000	40.000	75.000	28.000	0.930	0.465	197.000
41	1.000	41.000	64.000	38.000	1.918	0.959	235.000
42	1.000	42.000	64.000	38.000	0.000	0.000	235.000
43	1.000	43.000	64.000	38.000	0.000	0.000	238.000
44	1.000	44.000	58.000	40.000	0.816	0.408	244.000
45	1.000	45.000	37.000	41.000	2.712	1.356	180.000
46	1.000	46.000	37.000	41.000	0.000	0.000	204.000
47	1.000	47.000	27.000	39.000	1.316	0.658	130.000
48	1.000	48.000	25.000	39.000	0.258	0.129	147.000
49	1.000	49.000	25.000	39.000	0.000	0.000	154.000
50	1.000	50.000	25.000	39.000	0.000	0.000	161.000
51	1.000	51.000	25.000	39.000	0.000	0.000	164.000
52	1.000	52.000	25.000	36.000	0.387	0.194	187.000
53	1.000	53.000	25.000	35.000	0.129	0.064	235.000
54	1.000	54.000	22.000	32.000	0.547	0.274	209.000
55	1.000	55.000	23.000	28.000	0.532	0.266	173.000
56	1.000	56.000	24.000	25.000	0.408	0.204	184.000
57	1.000	57.000	28.000	20.000	0.826	0.413	180.000
58	1.000	58.000	46.000	11.000	2.596	1.298	157.000
59	1.000	59.000	46.000	10.000	0.129	0.064	139.000
60	1.000	60.000	51.000	11.000	0.658	0.329	170.000
61	1.000	61.000	62.000	12.000	1.425	0.712	228.000
62	1.000	62.000	62.000	11.000	0.129	0.064	180.000
