 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1	1	46	93	-1	-1	111
2	1	2	44	93	0.258	0.129	125
3	1	3	40	92	0.532	0.266	137
4	1	4	39	91	0.182	0.091	111
5	1	5	39	91	0	0	121
6	1	6	38	91	0.129	0.064	109
7	1	7	33	89	0.695	0.347	118
8	1	8	33	89	0	0	111
9	1	9	31	86	0.465	0.233	140
10	1	10	29	85	0.288	0.144	125
11	1	11	29	85	0	0	125
12	1	12	29	85	0	0	134
13	1	13	29	85	0	0	121
14	1	14	29	84	0.129	0.064	166
15	1	15	29	84	0	0	177
16	1	16	28	83	0.182	0.091	140
17	1	17	28	82	0.129	0.064	177
18	1	18	26	81	0.288	0.144	154
19	1	19	25	79	0.288	0.144	160
20	1	20	24	78	0.182	0.091	189
21	1	21	23	77	0.182	0.091	128
22	1	22	22	76	0.182	0.091	174
23	1	23	22	76	0	0	177
24	1	24	22	76	0	0	163
25	1	25	21	73	0.408	0.204	174
26	1	26	20	60	1.682	0.841	186
27	1	27	20	60	0	0	200
28	1	28	20	60	0	0	197
29	1	29	20	60	0	0	205
30	1	30	20	60	0	0	193
31	1	31	20	60	0	0	193
32	1	32	30	36	3.354	1.677	160
33	1	33	30	36	0	0	166
34	1	34	30	36	0	0	166
35	1	35	30	36	0	0	154
36	1	36	30	36	0	0	166
37	1	37	30	36	0	0	151
38	1	38	30	36	0	0	148
39	1	39	30	36	0	0	168
40	1	40	30	36	0	0	157
41	1	41	30	36	0	0	148
42	1	42	30	36	0	0	171
43	1	43	30	36	0	0	137
44	1	44	30	36	0	0	151
45	1	45	21	43	1.471	0.735	163
46	1	46	22	43	0.129	0.064	148
47	1	47	22	40	0.387	0.194	166
48	1	48	22	40	0	0	197
49	1	49	22	40	0	0	166
50	1	50	22	40	0	0	163
51	1	51	22	40	0	0	189
52	1	52	22	40	0	0	177
53	1	53	22	40	0	0	163
54	1	54	22	40	0	0	177
55	1	55	18	40	0.516	0.258	163
56	1	56	18	40	0	0	148
57	1	57	18	40	0	0	168
58	1	58	18	40	0	0	160
59	1	59	18	40	0	0	163
60	1	60	18	40	0	0	177
61	1	61	18	40	0	0	166
62	1	62	18	40	0	0	168
