 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	77.000	43.000	-1.000	-1.000	103.000
2	1.000	2.000	74.000	52.000	1.224	0.612	151.000
3	1.000	3.000	55.000	74.000	3.750	1.875	130.000
4	1.000	4.000	54.000	77.000	0.408	0.204	140.000
5	1.000	5.000	53.000	82.000	0.658	0.329	117.000
6	1.000	6.000	46.000	100.000	2.491	1.246	164.000
7	1.000	7.000	60.000	101.000	1.811	0.905	130.000
8	1.000	8.000	73.000	100.000	1.682	0.841	135.000
9	1.000	9.000	75.000	97.000	0.465	0.233	132.000
10	1.000	10.000	76.000	96.000	0.182	0.091	197.000
11	1.000	11.000	88.000	57.000	5.264	2.632	137.000
12	1.000	12.000	88.000	57.000	0.000	0.000	190.000
13	1.000	13.000	95.000	46.000	1.682	0.841	151.000
14	1.000	14.000	88.000	33.000	1.905	0.952	162.000
15	1.000	15.000	87.000	31.000	0.288	0.144	103.000
16	1.000	16.000	82.000	28.000	0.752	0.376	204.000
17	1.000	17.000	62.000	14.000	3.149	1.575	107.000
18	1.000	18.000	59.000	18.000	0.645	0.322	190.000
19	1.000	19.000	59.000	17.000	0.129	0.064	183.000
20	1.000	20.000	34.000	24.000	3.349	1.675	178.000
21	1.000	21.000	30.000	27.000	0.645	0.322	158.000
22	1.000	22.000	24.000	50.000	3.066	1.533	220.000
23	1.000	23.000	19.000	58.000	1.217	0.608	228.000
24	1.000	24.000	18.000	58.000	0.129	0.064	228.000
25	1.000	25.000	17.000	65.000	0.912	0.456	228.000
26	1.000	26.000	20.000	77.000	1.596	0.798	197.000
27	1.000	27.000	20.000	82.000	0.645	0.322	151.000
28	1.000	28.000	23.000	84.000	0.465	0.233	217.000
29	1.000	29.000	23.000	83.000	0.129	0.064	224.000
30	1.000	30.000	55.000	99.000	4.615	2.308	197.000
31	1.000	31.000	63.000	99.000	1.032	0.516	204.000
32	1.000	32.000	78.000	97.000	1.952	0.976	155.000
33	1.000	33.000	69.000	103.000	1.395	0.698	181.000
34	1.000	34.000	69.000	103.000	0.000	0.000	213.000
35	1.000	35.000	63.000	97.000	1.095	0.547	117.000
36	1.000	36.000	59.000	95.000	0.577	0.288	232.000
37	1.000	37.000	59.000	95.000	0.000	0.000	170.000
38	1.000	38.000	59.000	92.000	0.387	0.194	220.000
39	1.000	39.000	60.000	94.000	0.288	0.144	178.000
40	1.000	40.000	60.000	94.000	0.000	0.000	178.000
41	1.000	41.000	43.000	98.000	2.253	1.126	217.000
42	1.000	42.000	39.000	99.000	0.532	0.266	135.000
43	1.000	43.000	38.000	99.000	0.129	0.064	194.000
44	1.000	44.000	29.000	96.000	1.224	0.612	213.000
45	1.000	45.000	29.000	85.000	1.419	0.710	213.000
46	1.000	46.000	17.000	75.000	2.015	1.008	217.000
47	1.000	47.000	16.000	61.000	1.811	0.905	190.000
48	1.000	48.000	21.000	43.000	2.410	1.205	237.000
49	1.000	49.000	31.000	29.000	2.219	1.110	124.000
50	1.000	50.000	34.000	29.000	0.387	0.194	224.000
51	1.000	51.000	33.000	29.000	0.129	0.064	208.000
52	1.000	52.000	33.000	29.000	0.000	0.000	197.000
53	1.000	53.000	45.000	33.000	1.632	0.816	143.000
54	1.000	54.000	64.000	40.000	2.612	1.306	164.000
55	1.000	55.000	64.000	42.000	0.258	0.129	194.000
56	1.000	56.000	87.000	44.000	2.978	1.489	183.000
57	1.000	57.000	94.000	71.000	3.598	1.799	178.000
58	1.000	58.000	95.000	73.000	0.288	0.144	140.000
59	1.000	59.000	88.000	83.000	1.575	0.787	155.000
60	1.000	60.000	86.000	85.000	0.365	0.182	174.000
61	1.000	61.000	84.000	88.000	0.465	0.233	190.000
62	1.000	62.000	75.000	104.000	2.368	1.184	158.000
