 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	63.000	93.000	-1.000	-1.000	144.000
2	1.000	2.000	55.000	93.000	1.032	0.516	173.000
3	1.000	3.000	53.000	93.000	0.258	0.129	141.000
4	1.000	4.000	34.000	88.000	2.534	1.267	183.000
5	1.000	5.000	26.000	84.000	1.154	0.577	163.000
6	1.000	6.000	15.000	65.000	2.832	1.416	222.000
7	1.000	7.000	12.000	46.000	2.481	1.241	214.000
8	1.000	8.000	13.000	26.000	2.583	1.292	173.000
9	1.000	9.000	24.000	22.000	1.510	0.755	194.000
10	1.000	10.000	37.000	13.000	2.040	1.020	194.000
11	1.000	11.000	52.000	9.000	2.003	1.001	183.000
12	1.000	12.000	59.000	10.000	0.912	0.456	183.000
13	1.000	13.000	93.000	34.000	5.369	2.684	170.000
14	1.000	14.000	96.000	55.000	2.737	1.368	138.000
15	1.000	15.000	94.000	57.000	0.365	0.182	152.000
16	1.000	16.000	87.000	79.000	2.978	1.489	155.000
17	1.000	17.000	86.000	79.000	0.129	0.064	149.000
18	1.000	18.000	83.000	80.000	0.408	0.204	166.000
19	1.000	19.000	85.000	79.000	0.288	0.144	183.000
20	1.000	20.000	86.000	79.000	0.129	0.064	170.000
21	1.000	21.000	86.000	79.000	0.000	0.000	173.000
22	1.000	22.000	86.000	79.000	0.000	0.000	152.000
23	1.000	23.000	86.000	79.000	0.000	0.000	166.000
24	1.000	24.000	86.000	79.000	0.000	0.000	183.000
25	1.000	25.000	86.000	79.000	0.000	0.000	163.000
26	1.000	26.000	90.000	74.000	0.826	0.413	101.000
27	1.000	27.000	90.000	72.000	0.258	0.129	135.000
28	1.000	28.000	86.000	73.000	0.532	0.266	147.000
29	1.000	29.000	83.000	79.000	0.865	0.433	173.000
30	1.000	30.000	83.000	81.000	0.258	0.129	178.000
31	1.000	31.000	83.000	82.000	0.129	0.064	159.000
32	1.000	32.000	85.000	26.000	7.229	3.614	121.000
33	1.000	33.000	83.000	27.000	0.288	0.144	133.000
34	1.000	34.000	82.000	27.000	0.129	0.064	149.000
35	1.000	35.000	83.000	27.000	0.129	0.064	147.000
36	1.000	36.000	91.000	38.000	1.755	0.877	128.000
37	1.000	37.000	91.000	42.000	0.516	0.258	95.000
38	1.000	38.000	80.000	44.000	1.442	0.721	76.000
39	1.000	39.000	72.000	50.000	1.290	0.645	155.000
40	1.000	40.000	69.000	51.000	0.408	0.204	112.000
41	1.000	41.000	68.000	52.000	0.182	0.091	131.000
42	1.000	42.000	68.000	52.000	0.000	0.000	123.000
43	1.000	43.000	67.000	52.000	0.129	0.064	115.000
44	1.000	44.000	67.000	57.000	0.645	0.322	133.000
45	1.000	45.000	68.000	59.000	0.288	0.144	117.000
46	1.000	46.000	70.000	80.000	2.721	1.361	99.000
47	1.000	47.000	86.000	71.000	2.368	1.184	109.000
48	1.000	48.000	86.000	70.000	0.129	0.064	144.000
49	1.000	49.000	85.000	70.000	0.129	0.064	147.000
50	1.000	50.000	65.000	48.000	3.835	1.918	149.000
51	1.000	51.000	66.000	47.000	0.182	0.091	131.000
52	1.000	52.000	64.000	47.000	0.258	0.129	115.000
53	1.000	53.000	61.000	59.000	1.596	0.798	155.000
54	1.000	54.000	76.000	70.000	2.400	1.200	159.000
55	1.000	55.000	80.000	73.000	0.645	0.322	149.000
56	1.000	56.000	83.000	75.000	0.465	0.233	128.000
57	1.000	57.000	65.000	84.000	2.596	1.298	138.000
58	1.000	58.000	63.000	84.000	0.258	0.129	128.000
59	1.000	59.000	21.000	56.000	6.512	3.256	178.000
60	1.000	60.000	25.000	39.000	2.253	1.126	147.000
61	1.000	61.000	29.000	30.000	1.271	0.635	199.000
62	1.000	62.000	53.000	13.000	3.794	1.897	147.000
