 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	16.000	76.000	-1.000	-1.000	137.000
2	1.000	2.000	18.000	76.000	0.258	0.129	134.000
3	1.000	3.000	31.000	83.000	1.905	0.952	187.000
4	1.000	4.000	31.000	88.000	0.645	0.322	191.000
5	1.000	5.000	32.000	96.000	1.040	0.520	158.000
6	1.000	6.000	45.000	97.000	1.682	0.841	179.000
7	1.000	7.000	38.000	72.000	3.349	1.675	158.000
8	1.000	8.000	22.000	20.000	7.018	3.509	147.000
9	1.000	9.000	24.000	19.000	0.288	0.144	134.000
10	1.000	10.000	28.000	19.000	0.516	0.258	147.000
11	1.000	11.000	27.000	20.000	0.182	0.091	139.000
12	1.000	12.000	40.000	16.000	1.755	0.877	161.000
13	1.000	13.000	43.000	15.000	0.408	0.204	161.000
14	1.000	14.000	44.000	14.000	0.182	0.091	147.000
15	1.000	15.000	44.000	14.000	0.000	0.000	143.000
16	1.000	16.000	44.000	14.000	0.000	0.000	147.000
17	1.000	17.000	49.000	14.000	0.645	0.322	158.000
18	1.000	18.000	58.000	14.000	1.161	0.580	151.000
19	1.000	19.000	69.000	18.000	1.510	0.755	158.000
20	1.000	20.000	82.000	31.000	2.372	1.186	179.000
21	1.000	21.000	90.000	48.000	2.424	1.212	187.000
22	1.000	22.000	91.000	52.000	0.532	0.266	176.000
23	1.000	23.000	91.000	65.000	1.677	0.838	151.000
24	1.000	24.000	90.000	73.000	1.040	0.520	128.000
25	1.000	25.000	70.000	81.000	2.779	1.389	206.000
26	1.000	26.000	18.000	83.000	6.713	3.356	151.000
27	1.000	27.000	32.000	92.000	2.147	1.073	201.000
28	1.000	28.000	34.000	94.000	0.365	0.182	173.000
29	1.000	29.000	36.000	95.000	0.288	0.144	165.000
30	1.000	30.000	37.000	96.000	0.182	0.091	143.000
31	1.000	31.000	38.000	96.000	0.129	0.064	169.000
32	1.000	32.000	41.000	94.000	0.465	0.233	147.000
33	1.000	33.000	42.000	93.000	0.182	0.091	131.000
34	1.000	34.000	43.000	93.000	0.129	0.064	147.000
35	1.000	35.000	44.000	85.000	1.040	0.520	169.000
36	1.000	36.000	42.000	75.000	1.316	0.658	187.000
37	1.000	37.000	38.000	72.000	0.645	0.322	182.000
38	1.000	38.000	38.000	67.000	0.645	0.322	191.000
39	1.000	39.000	40.000	63.000	0.577	0.288	169.000
40	1.000	40.000	45.000	52.000	1.559	0.779	169.000
41	1.000	41.000	46.000	42.000	1.296	0.648	158.000
42	1.000	42.000	35.000	19.000	3.289	1.644	137.000
43	1.000	43.000	28.000	20.000	0.912	0.456	143.000
44	1.000	44.000	29.000	20.000	0.129	0.064	147.000
45	1.000	45.000	26.000	22.000	0.465	0.233	151.000
46	1.000	46.000	15.000	46.000	3.406	1.703	173.000
47	1.000	47.000	13.000	54.000	1.064	0.532	179.000
48	1.000	48.000	17.000	77.000	3.012	1.506	131.000
49	1.000	49.000	43.000	96.000	4.154	2.077	143.000
50	1.000	50.000	44.000	96.000	0.129	0.064	151.000
51	1.000	51.000	53.000	96.000	1.161	0.580	137.000
52	1.000	52.000	56.000	95.000	0.408	0.204	155.000
53	1.000	53.000	60.000	94.000	0.532	0.266	139.000
54	1.000	54.000	63.000	94.000	0.387	0.194	161.000
55	1.000	55.000	88.000	77.000	3.900	1.950	147.000
56	1.000	56.000	93.000	52.000	3.289	1.644	139.000
57	1.000	57.000	90.000	40.000	1.596	0.798	158.000
58	1.000	58.000	87.000	36.000	0.645	0.322	169.000
59	1.000	59.000	77.000	17.000	2.770	1.385	121.000
60	1.000	60.000	74.000	17.000	0.387	0.194	155.000
61	1.000	61.000	58.000	12.000	2.162	1.081	155.000
62	1.000	62.000	58.000	12.000	0.000	0.000	151.000
