 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	45.000	92.000	-1.000	-1.000	132.000
2	1.000	2.000	45.000	92.000	0.000	0.000	96.000
3	1.000	3.000	47.000	92.000	0.258	0.129	102.000
4	1.000	4.000	49.000	92.000	0.258	0.129	107.000
5	1.000	5.000	51.000	92.000	0.258	0.129	188.000
6	1.000	6.000	53.000	95.000	0.465	0.233	192.000
7	1.000	7.000	53.000	95.000	0.000	0.000	192.000
8	1.000	8.000	53.000	95.000	0.000	0.000	188.000
9	1.000	9.000	53.000	95.000	0.000	0.000	202.000
10	1.000	10.000	53.000	95.000	0.000	0.000	206.000
11	1.000	11.000	53.000	95.000	0.000	0.000	215.000
12	1.000	12.000	53.000	95.000	0.000	0.000	185.000
13	1.000	13.000	53.000	95.000	0.000	0.000	219.000
14	1.000	14.000	53.000	95.000	0.000	0.000	199.000
15	1.000	15.000	53.000	95.000	0.000	0.000	199.000
16	1.000	16.000	53.000	95.000	0.000	0.000	188.000
17	1.000	17.000	53.000	95.000	0.000	0.000	196.000
18	1.000	18.000	53.000	95.000	0.000	0.000	206.000
19	1.000	19.000	53.000	95.000	0.000	0.000	132.000
20	1.000	20.000	54.000	95.000	0.129	0.064	163.000
21	1.000	21.000	54.000	95.000	0.000	0.000	172.000
22	1.000	22.000	54.000	95.000	0.000	0.000	175.000
23	1.000	23.000	54.000	95.000	0.000	0.000	172.000
24	1.000	24.000	54.000	95.000	0.000	0.000	169.000
25	1.000	25.000	64.000	97.000	1.316	0.658	226.000
26	1.000	26.000	66.000	97.000	0.258	0.129	175.000
27	1.000	27.000	69.000	96.000	0.408	0.204	141.000
28	1.000	28.000	70.000	96.000	0.129	0.064	179.000
29	1.000	29.000	72.000	96.000	0.258	0.129	226.000
30	1.000	30.000	71.000	97.000	0.182	0.091	210.000
31	1.000	31.000	69.000	98.000	0.288	0.144	160.000
32	1.000	32.000	95.000	90.000	3.509	1.755	153.000
33	1.000	33.000	95.000	88.000	0.258	0.129	107.000
34	1.000	34.000	95.000	88.000	0.000	0.000	102.000
35	1.000	35.000	95.000	88.000	0.000	0.000	185.000
36	1.000	36.000	96.000	86.000	0.288	0.144	106.000
37	1.000	37.000	95.000	86.000	0.129	0.064	135.000
38	1.000	38.000	95.000	86.000	0.000	0.000	141.000
39	1.000	39.000	95.000	86.000	0.000	0.000	147.000
40	1.000	40.000	95.000	86.000	0.000	0.000	144.000
41	1.000	41.000	95.000	86.000	0.000	0.000	123.000
42	1.000	42.000	96.000	83.000	0.408	0.204	166.000
43	1.000	43.000	95.000	81.000	0.288	0.144	137.000
44	1.000	44.000	95.000	79.000	0.258	0.129	137.000
45	1.000	45.000	92.000	73.000	0.865	0.433	179.000
46	1.000	46.000	92.000	72.000	0.129	0.064	163.000
47	1.000	47.000	92.000	72.000	0.000	0.000	160.000
48	1.000	48.000	92.000	72.000	0.000	0.000	153.000
49	1.000	49.000	92.000	72.000	0.000	0.000	144.000
50	1.000	50.000	92.000	72.000	0.000	0.000	137.000
51	1.000	51.000	92.000	72.000	0.000	0.000	153.000
52	1.000	52.000	92.000	72.000	0.000	0.000	160.000
53	1.000	53.000	92.000	72.000	0.000	0.000	160.000
54	1.000	54.000	92.000	72.000	0.000	0.000	160.000
55	1.000	55.000	93.000	69.000	0.408	0.204	144.000
56	1.000	56.000	93.000	69.000	0.000	0.000	132.000
57	1.000	57.000	93.000	69.000	0.000	0.000	144.000
58	1.000	58.000	93.000	69.000	0.000	0.000	126.000
59	1.000	59.000	93.000	69.000	0.000	0.000	137.000
60	1.000	60.000	93.000	69.000	0.000	0.000	132.000
61	1.000	61.000	93.000	69.000	0.000	0.000	123.000
62	1.000	62.000	93.000	69.000	0.000	0.000	132.000
