 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	15.000	58.000	-1.000	-1.000	225.000
2	1.000	2.000	15.000	58.000	0.000	0.000	225.000
3	1.000	3.000	15.000	60.000	0.258	0.129	198.000
4	1.000	4.000	16.000	64.000	0.532	0.266	207.000
5	1.000	5.000	16.000	65.000	0.129	0.064	198.000
6	1.000	6.000	16.000	66.000	0.129	0.064	191.000
7	1.000	7.000	16.000	70.000	0.516	0.258	138.000
8	1.000	8.000	18.000	77.000	0.939	0.470	160.000
9	1.000	9.000	19.000	79.000	0.288	0.144	153.000
10	1.000	10.000	27.000	86.000	1.371	0.686	142.000
11	1.000	11.000	28.000	87.000	0.182	0.091	142.000
12	1.000	12.000	29.000	87.000	0.129	0.064	153.000
13	1.000	13.000	29.000	87.000	0.000	0.000	163.000
14	1.000	14.000	29.000	87.000	0.000	0.000	156.000
15	1.000	15.000	29.000	87.000	0.000	0.000	163.000
16	1.000	16.000	29.000	87.000	0.000	0.000	163.000
17	1.000	17.000	29.000	87.000	0.000	0.000	160.000
18	1.000	18.000	29.000	87.000	0.000	0.000	153.000
19	1.000	19.000	43.000	100.000	2.465	1.232	172.000
20	1.000	20.000	66.000	97.000	2.992	1.496	166.000
21	1.000	21.000	69.000	94.000	0.547	0.274	130.000
22	1.000	22.000	82.000	83.000	2.197	1.098	207.000
23	1.000	23.000	77.000	91.000	1.217	0.608	153.000
24	1.000	24.000	79.000	88.000	0.465	0.233	185.000
25	1.000	25.000	82.000	86.000	0.465	0.233	179.000
26	1.000	26.000	82.000	86.000	0.000	0.000	166.000
27	1.000	27.000	82.000	86.000	0.000	0.000	169.000
28	1.000	28.000	82.000	85.000	0.129	0.064	188.000
29	1.000	29.000	99.000	67.000	3.194	1.597	166.000
30	1.000	30.000	99.000	67.000	0.000	0.000	160.000
31	1.000	31.000	98.000	56.000	1.425	0.712	132.000
32	1.000	32.000	63.000	8.000	7.663	3.832	225.000
33	1.000	33.000	63.000	8.000	0.000	0.000	229.000
34	1.000	34.000	63.000	8.000	0.000	0.000	238.000
35	1.000	35.000	63.000	8.000	0.000	0.000	241.000
36	1.000	36.000	63.000	8.000	0.000	0.000	229.000
37	1.000	37.000	63.000	8.000	0.000	0.000	235.000
38	1.000	38.000	63.000	8.000	0.000	0.000	238.000
39	1.000	39.000	63.000	8.000	0.000	0.000	235.000
40	1.000	40.000	63.000	8.000	0.000	0.000	238.000
41	1.000	41.000	63.000	8.000	0.000	0.000	241.000
42	1.000	42.000	63.000	8.000	0.000	0.000	238.000
43	1.000	43.000	63.000	8.000	0.000	0.000	238.000
44	1.000	44.000	63.000	8.000	0.000	0.000	232.000
45	1.000	45.000	63.000	8.000	0.000	0.000	225.000
46	1.000	46.000	63.000	8.000	0.000	0.000	229.000
47	1.000	47.000	63.000	8.000	0.000	0.000	238.000
48	1.000	48.000	60.000	10.000	0.465	0.233	222.000
49	1.000	49.000	52.000	15.000	1.217	0.608	238.000
50	1.000	50.000	47.000	15.000	0.645	0.322	238.000
51	1.000	51.000	47.000	15.000	0.000	0.000	235.000
52	1.000	52.000	46.000	14.000	0.182	0.091	204.000
53	1.000	53.000	46.000	14.000	0.000	0.000	201.000
54	1.000	54.000	46.000	14.000	0.000	0.000	204.000
55	1.000	55.000	46.000	14.000	0.000	0.000	201.000
56	1.000	56.000	46.000	14.000	0.000	0.000	201.000
57	1.000	57.000	46.000	14.000	0.000	0.000	207.000
58	1.000	58.000	46.000	14.000	0.000	0.000	201.000
59	1.000	59.000	33.000	14.000	1.677	0.838	225.000
60	1.000	60.000	33.000	14.000	0.000	0.000	229.000
61	1.000	61.000	33.000	14.000	0.000	0.000	217.000
62	1.000	62.000	34.000	13.000	0.182	0.091	222.000
