 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	83.000	37.000	-1.000	-1.000	130.000
2	1.000	2.000	83.000	37.000	0.000	0.000	114.000
3	1.000	3.000	61.000	38.000	2.841	1.420	156.000
4	1.000	4.000	73.000	41.000	1.596	0.798	150.000
5	1.000	5.000	86.000	43.000	1.697	0.848	110.000
6	1.000	6.000	91.000	41.000	0.695	0.347	139.000
7	1.000	7.000	91.000	30.000	1.419	0.710	147.000
8	1.000	8.000	45.000	12.000	6.372	3.186	130.000
9	1.000	9.000	40.000	12.000	0.645	0.322	143.000
10	1.000	10.000	62.000	12.000	2.838	1.419	105.000
11	1.000	11.000	62.000	13.000	0.129	0.064	127.000
12	1.000	12.000	63.000	14.000	0.182	0.091	153.000
13	1.000	13.000	65.000	15.000	0.288	0.144	135.000
14	1.000	14.000	65.000	15.000	0.000	0.000	127.000
15	1.000	15.000	65.000	15.000	0.000	0.000	127.000
16	1.000	16.000	65.000	15.000	0.000	0.000	153.000
17	1.000	17.000	66.000	17.000	0.288	0.144	135.000
18	1.000	18.000	66.000	17.000	0.000	0.000	133.000
19	1.000	19.000	68.000	16.000	0.288	0.144	123.000
20	1.000	20.000	68.000	16.000	0.000	0.000	143.000
21	1.000	21.000	73.000	19.000	0.752	0.376	159.000
22	1.000	22.000	79.000	23.000	0.930	0.465	159.000
23	1.000	23.000	90.000	33.000	1.918	0.959	143.000
24	1.000	24.000	91.000	39.000	0.785	0.392	147.000
25	1.000	25.000	94.000	47.000	1.102	0.551	119.000
26	1.000	26.000	95.000	49.000	0.288	0.144	119.000
27	1.000	27.000	95.000	51.000	0.258	0.129	123.000
28	1.000	28.000	95.000	54.000	0.387	0.194	98.000
29	1.000	29.000	94.000	60.000	0.785	0.392	103.000
30	1.000	30.000	89.000	71.000	1.559	0.779	123.000
31	1.000	31.000	87.000	77.000	0.816	0.408	119.000
32	1.000	32.000	79.000	83.000	1.290	0.645	153.000
33	1.000	33.000	75.000	84.000	0.532	0.266	127.000
34	1.000	34.000	75.000	86.000	0.258	0.129	159.000
35	1.000	35.000	73.000	87.000	0.288	0.144	168.000
36	1.000	36.000	71.000	89.000	0.365	0.182	168.000
37	1.000	37.000	56.000	95.000	2.084	1.042	171.000
38	1.000	38.000	52.000	98.000	0.645	0.322	147.000
39	1.000	39.000	52.000	98.000	0.000	0.000	143.000
40	1.000	40.000	49.000	98.000	0.387	0.194	105.000
41	1.000	41.000	49.000	98.000	0.000	0.000	105.000
42	1.000	42.000	49.000	98.000	0.000	0.000	105.000
43	1.000	43.000	38.000	96.000	1.442	0.721	133.000
44	1.000	44.000	30.000	94.000	1.064	0.532	119.000
45	1.000	45.000	29.000	92.000	0.288	0.144	143.000
46	1.000	46.000	23.000	89.000	0.865	0.433	147.000
47	1.000	47.000	35.000	75.000	2.379	1.189	165.000
48	1.000	48.000	41.000	67.000	1.290	0.645	181.000
49	1.000	49.000	32.000	26.000	5.415	2.707	168.000
50	1.000	50.000	32.000	26.000	0.000	0.000	156.000
51	1.000	51.000	33.000	26.000	0.129	0.064	143.000
52	1.000	52.000	20.000	21.000	1.797	0.898	156.000
53	1.000	53.000	19.000	23.000	0.288	0.144	130.000
54	1.000	54.000	19.000	23.000	0.000	0.000	123.000
55	1.000	55.000	19.000	23.000	0.000	0.000	156.000
56	1.000	56.000	26.000	20.000	0.982	0.491	153.000
57	1.000	57.000	51.000	17.000	3.248	1.624	135.000
58	1.000	58.000	61.000	19.000	1.316	0.658	165.000
59	1.000	59.000	64.000	17.000	0.465	0.233	143.000
60	1.000	60.000	64.000	17.000	0.000	0.000	143.000
61	1.000	61.000	64.000	18.000	0.129	0.064	135.000
62	1.000	62.000	65.000	19.000	0.182	0.091	143.000
