 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	71.000	20.000	-1.000	-1.000	136.000
2	1.000	2.000	74.000	20.000	0.387	0.194	148.000
3	1.000	3.000	74.000	20.000	0.000	0.000	154.000
4	1.000	4.000	73.000	21.000	0.182	0.091	148.000
5	1.000	5.000	73.000	21.000	0.000	0.000	161.000
6	1.000	6.000	73.000	21.000	0.000	0.000	148.000
7	1.000	7.000	73.000	21.000	0.000	0.000	158.000
8	1.000	8.000	73.000	20.000	0.129	0.064	145.000
9	1.000	9.000	73.000	20.000	0.000	0.000	151.000
10	1.000	10.000	73.000	20.000	0.000	0.000	141.000
11	1.000	11.000	73.000	20.000	0.000	0.000	126.000
12	1.000	12.000	73.000	20.000	0.000	0.000	136.000
13	1.000	13.000	73.000	20.000	0.000	0.000	141.000
14	1.000	14.000	86.000	29.000	2.040	1.020	136.000
15	1.000	15.000	86.000	30.000	0.129	0.064	133.000
16	1.000	16.000	86.000	31.000	0.129	0.064	158.000
17	1.000	17.000	87.000	31.000	0.129	0.064	141.000
18	1.000	18.000	90.000	47.000	2.100	1.050	164.000
19	1.000	19.000	93.000	38.000	1.224	0.612	148.000
20	1.000	20.000	95.000	37.000	0.288	0.144	118.000
21	1.000	21.000	94.000	35.000	0.288	0.144	114.000
22	1.000	22.000	97.000	48.000	1.721	0.861	126.000
23	1.000	23.000	97.000	48.000	0.000	0.000	126.000
24	1.000	24.000	93.000	33.000	2.003	1.001	131.000
25	1.000	25.000	89.000	24.000	1.271	0.635	126.000
26	1.000	26.000	89.000	24.000	0.000	0.000	126.000
27	1.000	27.000	89.000	24.000	0.000	0.000	122.000
28	1.000	28.000	93.000	37.000	1.755	0.877	145.000
29	1.000	29.000	93.000	37.000	0.000	0.000	145.000
30	1.000	30.000	91.000	34.000	0.465	0.233	158.000
31	1.000	31.000	91.000	32.000	0.258	0.129	122.000
32	1.000	32.000	32.000	91.000	10.764	5.382	192.000
33	1.000	33.000	32.000	91.000	0.000	0.000	192.000
34	1.000	34.000	32.000	91.000	0.000	0.000	196.000
35	1.000	35.000	32.000	91.000	0.000	0.000	196.000
36	1.000	36.000	32.000	91.000	0.000	0.000	179.000
37	1.000	37.000	32.000	91.000	0.000	0.000	201.000
38	1.000	38.000	32.000	91.000	0.000	0.000	192.000
39	1.000	39.000	32.000	91.000	0.000	0.000	182.000
40	1.000	40.000	32.000	91.000	0.000	0.000	192.000
41	1.000	41.000	32.000	91.000	0.000	0.000	182.000
42	1.000	42.000	32.000	91.000	0.000	0.000	179.000
43	1.000	43.000	32.000	91.000	0.000	0.000	185.000
44	1.000	44.000	32.000	91.000	0.000	0.000	161.000
45	1.000	45.000	35.000	96.000	0.752	0.376	158.000
46	1.000	46.000	40.000	97.000	0.658	0.329	204.000
47	1.000	47.000	32.000	27.000	9.089	4.544	154.000
48	1.000	48.000	32.000	26.000	0.129	0.064	131.000
49	1.000	49.000	34.000	26.000	0.258	0.129	161.000
50	1.000	50.000	34.000	26.000	0.000	0.000	154.000
51	1.000	51.000	34.000	25.000	0.129	0.064	104.000
52	1.000	52.000	35.000	25.000	0.129	0.064	122.000
53	1.000	53.000	35.000	25.000	0.000	0.000	131.000
54	1.000	54.000	35.000	25.000	0.000	0.000	128.000
55	1.000	55.000	35.000	25.000	0.000	0.000	122.000
56	1.000	56.000	35.000	25.000	0.000	0.000	107.000
57	1.000	57.000	35.000	25.000	0.000	0.000	109.000
58	1.000	58.000	35.000	25.000	0.000	0.000	109.000
59	1.000	59.000	35.000	25.000	0.000	0.000	116.000
60	1.000	60.000	38.000	28.000	0.547	0.274	116.000
61	1.000	61.000	44.000	31.000	0.865	0.433	167.000
62	1.000	62.000	44.000	30.000	0.129	0.064	133.000
