 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	14.000	29.000	-1.000	-1.000	94.000
2	1.000	2.000	19.000	23.000	1.008	0.504	94.000
3	1.000	3.000	20.000	22.000	0.182	0.091	94.000
4	1.000	4.000	20.000	22.000	0.000	0.000	95.000
5	1.000	5.000	20.000	22.000	0.000	0.000	92.000
6	1.000	6.000	20.000	22.000	0.000	0.000	95.000
7	1.000	7.000	20.000	22.000	0.000	0.000	95.000
8	1.000	8.000	20.000	22.000	0.000	0.000	94.000
9	1.000	9.000	20.000	22.000	0.000	0.000	92.000
10	1.000	10.000	27.000	19.000	0.982	0.491	136.000
11	1.000	11.000	29.000	18.000	0.288	0.144	140.000
12	1.000	12.000	31.000	17.000	0.288	0.144	147.000
13	1.000	13.000	31.000	16.000	0.129	0.064	125.000
14	1.000	14.000	33.000	15.000	0.288	0.144	133.000
15	1.000	15.000	37.000	14.000	0.532	0.266	130.000
16	1.000	16.000	39.000	14.000	0.258	0.129	157.000
17	1.000	17.000	45.000	13.000	0.785	0.392	147.000
18	1.000	18.000	46.000	12.000	0.182	0.091	128.000
19	1.000	19.000	47.000	12.000	0.129	0.064	121.000
20	1.000	20.000	52.000	12.000	0.645	0.322	133.000
21	1.000	21.000	57.000	16.000	0.826	0.413	160.000
22	1.000	22.000	59.000	16.000	0.258	0.129	140.000
23	1.000	23.000	66.000	21.000	1.110	0.555	163.000
24	1.000	24.000	66.000	21.000	0.000	0.000	160.000
25	1.000	25.000	66.000	21.000	0.000	0.000	171.000
26	1.000	26.000	66.000	21.000	0.000	0.000	166.000
27	1.000	27.000	87.000	36.000	3.329	1.665	166.000
28	1.000	28.000	89.000	44.000	1.064	0.532	171.000
29	1.000	29.000	90.000	45.000	0.182	0.091	168.000
30	1.000	30.000	90.000	45.000	0.000	0.000	166.000
31	1.000	31.000	90.000	45.000	0.000	0.000	160.000
32	1.000	32.000	52.000	93.000	7.897	3.949	121.000
33	1.000	33.000	52.000	93.000	0.000	0.000	130.000
34	1.000	34.000	53.000	92.000	0.182	0.091	163.000
35	1.000	35.000	43.000	93.000	1.296	0.648	166.000
36	1.000	36.000	43.000	93.000	0.000	0.000	168.000
37	1.000	37.000	27.000	84.000	2.368	1.184	201.000
38	1.000	38.000	17.000	71.000	2.116	1.058	175.000
39	1.000	39.000	13.000	36.000	4.544	2.272	136.000
40	1.000	40.000	12.000	35.000	0.182	0.091	133.000
41	1.000	41.000	14.000	33.000	0.365	0.182	175.000
42	1.000	42.000	14.000	32.000	0.129	0.064	171.000
43	1.000	43.000	14.000	33.000	0.129	0.064	166.000
44	1.000	44.000	20.000	18.000	2.084	1.042	111.000
45	1.000	45.000	22.000	17.000	0.288	0.144	109.000
46	1.000	46.000	24.000	16.000	0.288	0.144	107.000
47	1.000	47.000	24.000	16.000	0.000	0.000	121.000
48	1.000	48.000	37.000	10.000	1.847	0.923	153.000
49	1.000	49.000	40.000	9.000	0.408	0.204	163.000
50	1.000	50.000	55.000	8.000	1.939	0.970	163.000
51	1.000	51.000	79.000	16.000	3.263	1.632	147.000
52	1.000	52.000	90.000	31.000	2.400	1.200	140.000
53	1.000	53.000	93.000	35.000	0.645	0.322	107.000
54	1.000	54.000	94.000	41.000	0.785	0.392	94.000
55	1.000	55.000	93.000	61.000	2.583	1.292	107.000
56	1.000	56.000	93.000	61.000	0.000	0.000	111.000
57	1.000	57.000	93.000	61.000	0.000	0.000	133.000
58	1.000	58.000	91.000	64.000	0.465	0.233	116.000
59	1.000	59.000	89.000	66.000	0.365	0.182	201.000
60	1.000	60.000	83.000	72.000	1.095	0.547	186.000
61	1.000	61.000	82.000	73.000	0.182	0.091	220.000
62	1.000	62.000	78.000	76.000	0.645	0.322	220.000
