 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	91.000	65.000	-1.000	-1.000	166.000
2	1.000	2.000	90.000	72.000	0.912	0.456	144.000
3	1.000	3.000	90.000	74.000	0.258	0.129	134.000
4	1.000	4.000	80.000	83.000	1.736	0.868	231.000
5	1.000	5.000	76.000	88.000	0.826	0.413	235.000
6	1.000	6.000	42.000	96.000	4.506	2.253	247.000
7	1.000	7.000	41.000	96.000	0.129	0.064	247.000
8	1.000	8.000	33.000	90.000	1.290	0.645	210.000
9	1.000	9.000	14.000	76.000	3.045	1.522	193.000
10	1.000	10.000	11.000	63.000	1.721	0.861	219.000
11	1.000	11.000	12.000	55.000	1.040	0.520	226.000
12	1.000	12.000	12.000	48.000	0.903	0.452	247.000
13	1.000	13.000	11.000	46.000	0.288	0.144	193.000
14	1.000	14.000	13.000	42.000	0.577	0.288	235.000
15	1.000	15.000	41.000	13.000	5.200	2.600	215.000
16	1.000	16.000	63.000	15.000	2.850	1.425	206.000
17	1.000	17.000	88.000	43.000	4.842	2.421	243.000
18	1.000	18.000	83.000	81.000	4.944	2.472	180.000
19	1.000	19.000	72.000	91.000	1.918	0.959	134.000
20	1.000	20.000	20.000	86.000	6.739	3.369	116.000
21	1.000	21.000	20.000	85.000	0.129	0.064	163.000
22	1.000	22.000	10.000	61.000	3.354	1.677	243.000
23	1.000	23.000	10.000	58.000	0.387	0.194	247.000
24	1.000	24.000	11.000	40.000	2.326	1.163	183.000
25	1.000	25.000	11.000	40.000	0.000	0.000	186.000
26	1.000	26.000	20.000	24.000	2.368	1.184	222.000
27	1.000	27.000	22.000	23.000	0.288	0.144	153.000
28	1.000	28.000	53.000	12.000	4.243	2.122	215.000
29	1.000	29.000	67.000	16.000	1.878	0.939	176.000
30	1.000	30.000	84.000	31.000	2.925	1.462	160.000
31	1.000	31.000	87.000	35.000	0.645	0.322	215.000
32	1.000	32.000	88.000	60.000	3.228	1.614	163.000
33	1.000	33.000	87.000	61.000	0.182	0.091	193.000
34	1.000	34.000	87.000	60.000	0.129	0.064	153.000
35	1.000	35.000	86.000	60.000	0.129	0.064	186.000
36	1.000	36.000	86.000	60.000	0.000	0.000	189.000
37	1.000	37.000	87.000	31.000	3.743	1.872	193.000
38	1.000	38.000	65.000	12.000	3.750	1.875	110.000
39	1.000	39.000	66.000	16.000	0.532	0.266	243.000
40	1.000	40.000	75.000	25.000	1.642	0.821	215.000
41	1.000	41.000	82.000	33.000	1.371	0.686	243.000
42	1.000	42.000	92.000	59.000	3.594	1.797	176.000
43	1.000	43.000	86.000	82.000	3.066	1.533	166.000
44	1.000	44.000	69.000	94.000	2.684	1.342	148.000
45	1.000	45.000	29.000	92.000	5.166	2.583	169.000
46	1.000	46.000	15.000	69.000	3.473	1.737	239.000
47	1.000	47.000	11.000	54.000	2.003	1.001	196.000
48	1.000	48.000	12.000	50.000	0.532	0.266	180.000
49	1.000	49.000	12.000	49.000	0.129	0.064	215.000
50	1.000	50.000	20.000	32.000	2.424	1.212	235.000
51	1.000	51.000	38.000	15.000	3.194	1.597	215.000
52	1.000	52.000	40.000	14.000	0.288	0.144	239.000
53	1.000	53.000	86.000	29.000	6.242	3.121	203.000
54	1.000	54.000	87.000	34.000	0.658	0.329	231.000
55	1.000	55.000	93.000	58.000	3.191	1.596	226.000
56	1.000	56.000	92.000	72.000	1.811	0.905	132.000
57	1.000	57.000	91.000	71.000	0.182	0.091	189.000
58	1.000	58.000	73.000	92.000	3.568	1.784	196.000
59	1.000	59.000	71.000	93.000	0.288	0.144	180.000
60	1.000	60.000	17.000	84.000	7.062	3.531	153.000
61	1.000	61.000	17.000	70.000	1.806	0.903	247.000
62	1.000	62.000	12.000	50.000	2.659	1.330	235.000
