 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	54.000	99.000	-1.000	-1.000	156.000
2	1.000	2.000	54.000	99.000	0.000	0.000	150.000
3	1.000	3.000	77.000	90.000	3.186	1.593	150.000
4	1.000	4.000	79.000	88.000	0.365	0.182	146.000
5	1.000	5.000	90.000	64.000	3.406	1.703	122.000
6	1.000	6.000	76.000	25.000	5.345	2.673	141.000
7	1.000	7.000	72.000	23.000	0.577	0.288	164.000
8	1.000	8.000	53.000	18.000	2.534	1.267	168.000
9	1.000	9.000	29.000	23.000	3.162	1.581	119.000
10	1.000	10.000	13.000	48.000	3.829	1.914	175.000
11	1.000	11.000	13.000	50.000	0.258	0.129	193.000
12	1.000	12.000	13.000	61.000	1.419	0.710	209.000
13	1.000	13.000	30.000	94.000	4.789	2.394	153.000
14	1.000	14.000	33.000	94.000	0.387	0.194	186.000
15	1.000	15.000	45.000	97.000	1.596	0.798	193.000
16	1.000	16.000	85.000	82.000	5.511	2.755	150.000
17	1.000	17.000	89.000	33.000	6.342	3.171	141.000
18	1.000	18.000	63.000	32.000	3.356	1.678	160.000
19	1.000	19.000	12.000	55.000	7.217	3.609	196.000
20	1.000	20.000	76.000	61.000	8.292	4.146	186.000
21	1.000	21.000	85.000	44.000	2.481	1.241	178.000
22	1.000	22.000	86.000	43.000	0.182	0.091	146.000
23	1.000	23.000	86.000	43.000	0.000	0.000	156.000
24	1.000	24.000	82.000	35.000	1.154	0.577	156.000
25	1.000	25.000	73.000	24.000	1.833	0.917	160.000
26	1.000	26.000	56.000	18.000	2.326	1.163	164.000
27	1.000	27.000	42.000	16.000	1.824	0.912	150.000
28	1.000	28.000	40.000	20.000	0.577	0.288	178.000
29	1.000	29.000	11.000	64.000	6.798	3.399	196.000
30	1.000	30.000	11.000	62.000	0.258	0.129	182.000
31	1.000	31.000	11.000	62.000	0.000	0.000	171.000
32	1.000	32.000	16.000	66.000	0.826	0.413	200.000
33	1.000	33.000	17.000	66.000	0.129	0.064	204.000
34	1.000	34.000	16.000	67.000	0.182	0.091	182.000
35	1.000	35.000	16.000	68.000	0.129	0.064	196.000
36	1.000	36.000	20.000	75.000	1.040	0.520	200.000
37	1.000	37.000	25.000	86.000	1.559	0.779	196.000
38	1.000	38.000	58.000	104.000	4.849	2.425	150.000
39	1.000	39.000	61.000	103.000	0.408	0.204	160.000
40	1.000	40.000	66.000	102.000	0.658	0.329	164.000
41	1.000	41.000	68.000	101.000	0.288	0.144	171.000
42	1.000	42.000	77.000	96.000	1.328	0.664	182.000
43	1.000	43.000	88.000	82.000	2.297	1.148	171.000
44	1.000	44.000	94.000	76.000	1.095	0.547	112.000
45	1.000	45.000	94.000	73.000	0.387	0.194	164.000
46	1.000	46.000	93.000	62.000	1.425	0.712	178.000
47	1.000	47.000	93.000	60.000	0.258	0.129	146.000
48	1.000	48.000	81.000	38.000	3.233	1.616	178.000
49	1.000	49.000	80.000	34.000	0.532	0.266	168.000
50	1.000	50.000	75.000	29.000	0.912	0.456	168.000
51	1.000	51.000	65.000	26.000	1.347	0.673	182.000
52	1.000	52.000	50.000	24.000	1.952	0.976	182.000
53	1.000	53.000	47.000	24.000	0.387	0.194	186.000
54	1.000	54.000	44.000	25.000	0.408	0.204	182.000
55	1.000	55.000	43.000	25.000	0.129	0.064	171.000
56	1.000	56.000	43.000	25.000	0.000	0.000	171.000
57	1.000	57.000	43.000	25.000	0.000	0.000	186.000
58	1.000	58.000	25.000	32.000	2.491	1.246	150.000
59	1.000	59.000	22.000	45.000	1.721	0.861	186.000
60	1.000	60.000	17.000	78.000	4.306	2.153	130.000
61	1.000	61.000	30.000	93.000	2.561	1.280	164.000
62	1.000	62.000	40.000	101.000	1.652	0.826	171.000
