 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	51.000	97.000	-1.000	-1.000	170.000
2	1.000	2.000	59.000	95.000	1.064	0.532	157.000
3	1.000	3.000	59.000	95.000	0.000	0.000	163.000
4	1.000	4.000	59.000	95.000	0.000	0.000	167.000
5	1.000	5.000	66.000	94.000	0.912	0.456	176.000
6	1.000	6.000	75.000	91.000	1.224	0.612	179.000
7	1.000	7.000	80.000	88.000	0.752	0.376	183.000
8	1.000	8.000	81.000	88.000	0.129	0.064	179.000
9	1.000	9.000	81.000	88.000	0.000	0.000	187.000
10	1.000	10.000	81.000	88.000	0.000	0.000	183.000
11	1.000	11.000	81.000	88.000	0.000	0.000	183.000
12	1.000	12.000	82.000	87.000	0.182	0.091	170.000
13	1.000	13.000	92.000	52.000	4.696	2.348	160.000
14	1.000	14.000	88.000	41.000	1.510	0.755	193.000
15	1.000	15.000	81.000	40.000	0.912	0.456	193.000
16	1.000	16.000	68.000	32.000	1.969	0.985	151.000
17	1.000	17.000	59.000	32.000	1.161	0.580	207.000
18	1.000	18.000	58.000	33.000	0.182	0.091	187.000
19	1.000	19.000	30.000	16.000	4.226	2.113	108.000
20	1.000	20.000	25.000	22.000	1.008	0.504	160.000
21	1.000	21.000	11.000	42.000	3.149	1.575	140.000
22	1.000	22.000	11.000	42.000	0.000	0.000	160.000
23	1.000	23.000	11.000	42.000	0.000	0.000	137.000
24	1.000	24.000	11.000	43.000	0.129	0.064	123.000
25	1.000	25.000	10.000	46.000	0.408	0.204	113.000
26	1.000	26.000	11.000	46.000	0.129	0.064	137.000
27	1.000	27.000	11.000	48.000	0.258	0.129	151.000
28	1.000	28.000	11.000	48.000	0.000	0.000	137.000
29	1.000	29.000	14.000	78.000	3.889	1.945	120.000
30	1.000	30.000	14.000	78.000	0.000	0.000	127.000
31	1.000	31.000	14.000	78.000	0.000	0.000	116.000
32	1.000	32.000	68.000	98.000	7.428	3.714	167.000
33	1.000	33.000	68.000	98.000	0.000	0.000	163.000
34	1.000	34.000	68.000	97.000	0.129	0.064	173.000
35	1.000	35.000	69.000	97.000	0.129	0.064	167.000
36	1.000	36.000	70.000	97.000	0.129	0.064	176.000
37	1.000	37.000	86.000	91.000	2.204	1.102	187.000
38	1.000	38.000	88.000	90.000	0.288	0.144	187.000
39	1.000	39.000	98.000	83.000	1.575	0.787	187.000
40	1.000	40.000	98.000	79.000	0.516	0.258	190.000
41	1.000	41.000	100.000	78.000	0.288	0.144	187.000
42	1.000	42.000	87.000	91.000	2.372	1.186	193.000
43	1.000	43.000	80.000	96.000	1.110	0.555	193.000
44	1.000	44.000	77.000	97.000	0.408	0.204	196.000
45	1.000	45.000	75.000	97.000	0.258	0.129	193.000
46	1.000	46.000	75.000	97.000	0.000	0.000	190.000
47	1.000	47.000	75.000	97.000	0.000	0.000	190.000
48	1.000	48.000	75.000	97.000	0.000	0.000	200.000
49	1.000	49.000	75.000	97.000	0.000	0.000	190.000
50	1.000	50.000	75.000	97.000	0.000	0.000	204.000
51	1.000	51.000	75.000	97.000	0.000	0.000	187.000
52	1.000	52.000	75.000	97.000	0.000	0.000	200.000
53	1.000	53.000	75.000	97.000	0.000	0.000	190.000
54	1.000	54.000	75.000	97.000	0.000	0.000	187.000
55	1.000	55.000	75.000	97.000	0.000	0.000	196.000
56	1.000	56.000	73.000	97.000	0.258	0.129	183.000
57	1.000	57.000	73.000	97.000	0.000	0.000	183.000
58	1.000	58.000	73.000	97.000	0.000	0.000	187.000
59	1.000	59.000	73.000	97.000	0.000	0.000	183.000
60	1.000	60.000	73.000	97.000	0.000	0.000	196.000
61	1.000	61.000	73.000	97.000	0.000	0.000	183.000
62	1.000	62.000	73.000	97.000	0.000	0.000	179.000
