 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	18.000	76.000	-1.000	-1.000	192.000
2	1.000	2.000	18.000	76.000	0.000	0.000	185.000
3	1.000	3.000	18.000	76.000	0.000	0.000	189.000
4	1.000	4.000	18.000	76.000	0.000	0.000	211.000
5	1.000	5.000	18.000	76.000	0.000	0.000	198.000
6	1.000	6.000	18.000	76.000	0.000	0.000	195.000
7	1.000	7.000	18.000	76.000	0.000	0.000	198.000
8	1.000	8.000	18.000	76.000	0.000	0.000	204.000
9	1.000	9.000	27.000	40.000	4.787	2.393	246.000
10	1.000	10.000	25.000	35.000	0.695	0.347	246.000
11	1.000	11.000	22.000	33.000	0.465	0.233	223.000
12	1.000	12.000	22.000	28.000	0.645	0.322	220.000
13	1.000	13.000	28.000	21.000	1.189	0.595	230.000
14	1.000	14.000	45.000	14.000	2.372	1.186	233.000
15	1.000	15.000	47.000	12.000	0.365	0.182	195.000
16	1.000	16.000	84.000	32.000	5.426	2.713	243.000
17	1.000	17.000	88.000	35.000	0.645	0.322	211.000
18	1.000	18.000	89.000	35.000	0.129	0.064	176.000
19	1.000	19.000	89.000	36.000	0.129	0.064	204.000
20	1.000	20.000	89.000	36.000	0.000	0.000	179.000
21	1.000	21.000	93.000	49.000	1.755	0.877	152.000
22	1.000	22.000	92.000	59.000	1.296	0.648	204.000
23	1.000	23.000	90.000	71.000	1.569	0.785	195.000
24	1.000	24.000	87.000	75.000	0.645	0.322	204.000
25	1.000	25.000	86.000	77.000	0.288	0.144	201.000
26	1.000	26.000	86.000	77.000	0.000	0.000	211.000
27	1.000	27.000	86.000	77.000	0.000	0.000	189.000
28	1.000	28.000	83.000	80.000	0.547	0.274	208.000
29	1.000	29.000	38.000	92.000	6.008	3.004	233.000
30	1.000	30.000	22.000	79.000	2.659	1.330	236.000
31	1.000	31.000	16.000	67.000	1.731	0.865	189.000
32	1.000	32.000	15.000	50.000	2.197	1.098	198.000
33	1.000	33.000	15.000	49.000	0.129	0.064	211.000
34	1.000	34.000	15.000	49.000	0.000	0.000	204.000
35	1.000	35.000	15.000	48.000	0.129	0.064	216.000
36	1.000	36.000	15.000	48.000	0.000	0.000	211.000
37	1.000	37.000	20.000	35.000	1.797	0.898	252.000
38	1.000	38.000	21.000	29.000	0.785	0.392	204.000
39	1.000	39.000	26.000	22.000	1.110	0.555	155.000
40	1.000	40.000	34.000	17.000	1.217	0.608	233.000
41	1.000	41.000	69.000	15.000	4.522	2.261	204.000
42	1.000	42.000	84.000	24.000	2.257	1.128	198.000
43	1.000	43.000	88.000	33.000	1.271	0.635	216.000
44	1.000	44.000	95.000	53.000	2.733	1.367	185.000
45	1.000	45.000	89.000	72.000	2.570	1.285	213.000
46	1.000	46.000	83.000	81.000	1.395	0.698	213.000
47	1.000	47.000	74.000	87.000	1.395	0.698	204.000
48	1.000	48.000	71.000	89.000	0.465	0.233	161.000
49	1.000	49.000	66.000	91.000	0.695	0.347	208.000
50	1.000	50.000	65.000	92.000	0.182	0.091	189.000
51	1.000	51.000	28.000	82.000	4.944	2.472	230.000
52	1.000	52.000	15.000	58.000	3.521	1.761	192.000
53	1.000	53.000	15.000	57.000	0.129	0.064	240.000
54	1.000	54.000	14.000	49.000	1.040	0.520	189.000
55	1.000	55.000	15.000	33.000	2.068	1.034	220.000
56	1.000	56.000	18.000	32.000	0.408	0.204	233.000
57	1.000	57.000	48.000	15.000	4.448	2.224	243.000
58	1.000	58.000	50.000	14.000	0.288	0.144	243.000
59	1.000	59.000	56.000	11.000	0.865	0.433	246.000
60	1.000	60.000	71.000	15.000	2.003	1.001	216.000
61	1.000	61.000	81.000	21.000	1.504	0.752	192.000
62	1.000	62.000	84.000	25.000	0.645	0.322	230.000
