 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	15.000	73.000	-1.000	-1.000	160.000
2	1.000	2.000	17.000	82.000	1.189	0.595	151.000
3	1.000	3.000	19.000	84.000	0.365	0.182	172.000
4	1.000	4.000	29.000	89.000	1.442	0.721	178.000
5	1.000	5.000	35.000	98.000	1.395	0.698	160.000
6	1.000	6.000	54.000	99.000	2.454	1.227	182.000
7	1.000	7.000	55.000	98.000	0.182	0.091	219.000
8	1.000	8.000	54.000	98.000	0.129	0.064	202.000
9	1.000	9.000	54.000	98.000	0.000	0.000	210.000
10	1.000	10.000	52.000	99.000	0.288	0.144	160.000
11	1.000	11.000	55.000	96.000	0.547	0.274	188.000
12	1.000	12.000	79.000	88.000	3.263	1.632	194.000
13	1.000	13.000	86.000	81.000	1.277	0.639	205.000
14	1.000	14.000	64.000	82.000	2.841	1.420	237.000
15	1.000	15.000	51.000	85.000	1.721	0.861	207.000
16	1.000	16.000	35.000	89.000	2.128	1.064	216.000
17	1.000	17.000	36.000	89.000	0.129	0.064	210.000
18	1.000	18.000	36.000	89.000	0.000	0.000	210.000
19	1.000	19.000	36.000	89.000	0.000	0.000	198.000
20	1.000	20.000	39.000	90.000	0.408	0.204	151.000
21	1.000	21.000	27.000	83.000	1.792	0.896	191.000
22	1.000	22.000	26.000	78.000	0.658	0.329	234.000
23	1.000	23.000	18.000	65.000	1.969	0.985	182.000
24	1.000	24.000	21.000	39.000	3.376	1.688	227.000
25	1.000	25.000	31.000	45.000	1.504	0.752	251.000
26	1.000	26.000	41.000	48.000	1.347	0.673	188.000
27	1.000	27.000	57.000	53.000	2.162	1.081	243.000
28	1.000	28.000	82.000	59.000	3.317	1.658	239.000
29	1.000	29.000	98.000	54.000	2.162	1.081	127.000
30	1.000	30.000	80.000	21.000	4.849	2.425	231.000
31	1.000	31.000	79.000	21.000	0.129	0.064	239.000
32	1.000	32.000	43.000	14.000	4.731	2.365	251.000
33	1.000	33.000	19.000	32.000	3.870	1.935	198.000
34	1.000	34.000	19.000	33.000	0.129	0.064	237.000
35	1.000	35.000	17.000	47.000	1.824	0.912	223.000
36	1.000	36.000	17.000	48.000	0.129	0.064	210.000
37	1.000	37.000	16.000	47.000	0.182	0.091	127.000
38	1.000	38.000	17.000	62.000	1.939	0.970	243.000
39	1.000	39.000	19.000	75.000	1.697	0.848	191.000
40	1.000	40.000	21.000	81.000	0.816	0.408	151.000
41	1.000	41.000	24.000	82.000	0.408	0.204	166.000
42	1.000	42.000	28.000	84.000	0.577	0.288	210.000
43	1.000	43.000	26.000	84.000	0.258	0.129	142.000
44	1.000	44.000	32.000	88.000	0.930	0.465	223.000
45	1.000	45.000	40.000	94.000	1.290	0.645	119.000
46	1.000	46.000	42.000	94.000	0.258	0.129	172.000
47	1.000	47.000	43.000	94.000	0.129	0.064	194.000
48	1.000	48.000	48.000	95.000	0.658	0.329	194.000
49	1.000	49.000	54.000	95.000	0.774	0.387	221.000
50	1.000	50.000	61.000	94.000	0.912	0.456	227.000
51	1.000	51.000	69.000	93.000	1.040	0.520	205.000
52	1.000	52.000	69.000	92.000	0.129	0.064	227.000
53	1.000	53.000	68.000	93.000	0.182	0.091	188.000
54	1.000	54.000	81.000	85.000	1.969	0.985	202.000
55	1.000	55.000	96.000	57.000	4.098	2.049	227.000
56	1.000	56.000	95.000	70.000	1.682	0.841	110.000
57	1.000	57.000	88.000	82.000	1.792	0.896	119.000
58	1.000	58.000	78.000	89.000	1.575	0.787	139.000
59	1.000	59.000	77.000	90.000	0.182	0.091	127.000
60	1.000	60.000	68.000	92.000	1.189	0.595	147.000
61	1.000	61.000	58.000	94.000	1.316	0.658	154.000
62	1.000	62.000	53.000	94.000	0.645	0.322	227.000
