 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	14.000	43.000	-1.000	-1.000	161.000
2	1.000	2.000	14.000	43.000	0.000	0.000	201.000
3	1.000	3.000	14.000	43.000	0.000	0.000	167.000
4	1.000	4.000	11.000	46.000	0.547	0.274	164.000
5	1.000	5.000	11.000	47.000	0.129	0.064	174.000
6	1.000	6.000	13.000	47.000	0.258	0.129	208.000
7	1.000	7.000	11.000	49.000	0.365	0.182	182.000
8	1.000	8.000	7.000	58.000	1.271	0.635	220.000
9	1.000	9.000	10.000	69.000	1.471	0.735	189.000
10	1.000	10.000	14.000	74.000	0.826	0.413	185.000
11	1.000	11.000	17.000	76.000	0.465	0.233	216.000
12	1.000	12.000	20.000	81.000	0.752	0.376	197.000
13	1.000	13.000	22.000	81.000	0.258	0.129	216.000
14	1.000	14.000	23.000	86.000	0.658	0.329	185.000
15	1.000	15.000	24.000	89.000	0.408	0.204	204.000
16	1.000	16.000	25.000	86.000	0.408	0.204	201.000
17	1.000	17.000	22.000	87.000	0.408	0.204	167.000
18	1.000	18.000	21.000	87.000	0.129	0.064	185.000
19	1.000	19.000	33.000	98.000	2.100	1.050	146.000
20	1.000	20.000	36.000	101.000	0.547	0.274	118.000
21	1.000	21.000	45.000	102.000	1.168	0.584	126.000
22	1.000	22.000	49.000	102.000	0.516	0.258	167.000
23	1.000	23.000	50.000	103.000	0.182	0.091	135.000
24	1.000	24.000	56.000	103.000	0.774	0.387	114.000
25	1.000	25.000	66.000	99.000	1.389	0.695	161.000
26	1.000	26.000	69.000	98.000	0.408	0.204	158.000
27	1.000	27.000	71.000	97.000	0.288	0.144	158.000
28	1.000	28.000	69.000	99.000	0.365	0.182	124.000
29	1.000	29.000	70.000	97.000	0.288	0.144	174.000
30	1.000	30.000	72.000	98.000	0.288	0.144	118.000
31	1.000	31.000	73.000	77.000	2.712	1.356	154.000
32	1.000	32.000	20.000	48.000	7.794	3.897	220.000
33	1.000	33.000	18.000	48.000	0.258	0.129	167.000
34	1.000	34.000	17.000	50.000	0.288	0.144	182.000
35	1.000	35.000	19.000	50.000	0.258	0.129	197.000
36	1.000	36.000	21.000	49.000	0.288	0.144	212.000
37	1.000	37.000	20.000	34.000	1.939	0.970	185.000
38	1.000	38.000	30.000	31.000	1.347	0.673	208.000
39	1.000	39.000	17.000	46.000	2.561	1.280	201.000
40	1.000	40.000	18.000	48.000	0.288	0.144	170.000
41	1.000	41.000	20.000	49.000	0.288	0.144	179.000
42	1.000	42.000	17.000	48.000	0.408	0.204	158.000
43	1.000	43.000	17.000	50.000	0.258	0.129	179.000
44	1.000	44.000	18.000	49.000	0.182	0.091	146.000
45	1.000	45.000	20.000	48.000	0.288	0.144	197.000
46	1.000	46.000	18.000	48.000	0.258	0.129	161.000
47	1.000	47.000	17.000	47.000	0.182	0.091	164.000
48	1.000	48.000	17.000	47.000	0.000	0.000	189.000
49	1.000	49.000	15.000	49.000	0.365	0.182	161.000
50	1.000	50.000	14.000	50.000	0.182	0.091	185.000
51	1.000	51.000	13.000	51.000	0.182	0.091	158.000
52	1.000	52.000	14.000	53.000	0.288	0.144	193.000
53	1.000	53.000	13.000	53.000	0.129	0.064	185.000
54	1.000	54.000	13.000	60.000	0.903	0.452	201.000
55	1.000	55.000	13.000	64.000	0.516	0.258	174.000
56	1.000	56.000	14.000	69.000	0.658	0.329	220.000
57	1.000	57.000	13.000	78.000	1.168	0.584	148.000
58	1.000	58.000	14.000	78.000	0.129	0.064	212.000
59	1.000	59.000	12.000	76.000	0.365	0.182	179.000
60	1.000	60.000	12.000	78.000	0.258	0.129	114.000
61	1.000	61.000	14.000	77.000	0.288	0.144	227.000
62	1.000	62.000	13.000	76.000	0.182	0.091	197.000
