 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	59.000	68.000	-1.000	-1.000	115.000
2	1.000	2.000	61.000	69.000	0.288	0.144	146.000
3	1.000	3.000	61.000	70.000	0.129	0.064	164.000
4	1.000	4.000	64.000	75.000	0.752	0.376	128.000
5	1.000	5.000	65.000	78.000	0.408	0.204	162.000
6	1.000	6.000	68.000	84.000	0.865	0.433	159.000
7	1.000	7.000	69.000	88.000	0.532	0.266	143.000
8	1.000	8.000	68.000	95.000	0.912	0.456	162.000
9	1.000	9.000	64.000	98.000	0.645	0.322	115.000
10	1.000	10.000	63.000	98.000	0.129	0.064	146.000
11	1.000	11.000	71.000	95.000	1.102	0.551	146.000
12	1.000	12.000	74.000	92.000	0.547	0.274	159.000
13	1.000	13.000	75.000	91.000	0.182	0.091	173.000
14	1.000	14.000	83.000	83.000	1.459	0.730	173.000
15	1.000	15.000	85.000	81.000	0.365	0.182	155.000
16	1.000	16.000	93.000	63.000	2.541	1.271	106.000
17	1.000	17.000	93.000	61.000	0.258	0.129	118.000
18	1.000	18.000	83.000	29.000	4.325	2.162	139.000
19	1.000	19.000	80.000	27.000	0.465	0.233	122.000
20	1.000	20.000	69.000	22.000	1.559	0.779	162.000
21	1.000	21.000	59.000	19.000	1.347	0.673	176.000
22	1.000	22.000	54.000	17.000	0.695	0.347	169.000
23	1.000	23.000	56.000	17.000	0.258	0.129	155.000
24	1.000	24.000	47.000	20.000	1.224	0.612	146.000
25	1.000	25.000	43.000	22.000	0.577	0.288	192.000
26	1.000	26.000	36.000	25.000	0.982	0.491	192.000
27	1.000	27.000	32.000	25.000	0.516	0.258	167.000
28	1.000	28.000	33.000	25.000	0.129	0.064	176.000
29	1.000	29.000	33.000	25.000	0.000	0.000	167.000
30	1.000	30.000	12.000	44.000	3.653	1.827	143.000
31	1.000	31.000	14.000	50.000	0.816	0.408	188.000
32	1.000	32.000	50.000	102.000	8.159	4.079	139.000
33	1.000	33.000	50.000	102.000	0.000	0.000	149.000
34	1.000	34.000	50.000	102.000	0.000	0.000	149.000
35	1.000	35.000	62.000	102.000	1.548	0.774	159.000
36	1.000	36.000	89.000	84.000	4.186	2.093	149.000
37	1.000	37.000	93.000	70.000	1.878	0.939	173.000
38	1.000	38.000	95.000	53.000	2.208	1.104	111.000
39	1.000	39.000	95.000	50.000	0.387	0.194	130.000
40	1.000	40.000	85.000	32.000	2.656	1.328	159.000
41	1.000	41.000	74.000	25.000	1.682	0.841	143.000
42	1.000	42.000	56.000	19.000	2.448	1.224	139.000
43	1.000	43.000	34.000	25.000	2.942	1.471	179.000
44	1.000	44.000	23.000	34.000	1.833	0.917	179.000
45	1.000	45.000	18.000	59.000	3.289	1.644	205.000
46	1.000	46.000	16.000	62.000	0.465	0.233	198.000
47	1.000	47.000	18.000	80.000	2.336	1.168	173.000
48	1.000	48.000	24.000	84.000	0.930	0.465	192.000
49	1.000	49.000	24.000	84.000	0.000	0.000	192.000
50	1.000	50.000	24.000	84.000	0.000	0.000	192.000
51	1.000	51.000	41.000	97.000	2.761	1.380	179.000
52	1.000	52.000	41.000	99.000	0.258	0.129	146.000
53	1.000	53.000	48.000	100.000	0.912	0.456	173.000
54	1.000	54.000	49.000	102.000	0.288	0.144	169.000
55	1.000	55.000	48.000	101.000	0.182	0.091	155.000
56	1.000	56.000	49.000	103.000	0.288	0.144	152.000
57	1.000	57.000	49.000	103.000	0.000	0.000	159.000
58	1.000	58.000	63.000	103.000	1.806	0.903	130.000
59	1.000	59.000	81.000	93.000	2.656	1.328	125.000
60	1.000	60.000	88.000	87.000	1.189	0.595	122.000
61	1.000	61.000	93.000	70.000	2.286	1.143	184.000
62	1.000	62.000	96.000	66.000	0.645	0.322	146.000
