 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	30.000	57.000	-1.000	-1.000	185.000
2	1.000	2.000	32.000	58.000	0.288	0.144	115.000
3	1.000	3.000	32.000	58.000	0.000	0.000	126.000
4	1.000	4.000	33.000	58.000	0.129	0.064	164.000
5	1.000	5.000	33.000	58.000	0.000	0.000	150.000
6	1.000	6.000	33.000	58.000	0.000	0.000	141.000
7	1.000	7.000	33.000	59.000	0.129	0.064	115.000
8	1.000	8.000	33.000	60.000	0.129	0.064	128.000
9	1.000	9.000	34.000	62.000	0.288	0.144	124.000
10	1.000	10.000	34.000	66.000	0.516	0.258	124.000
11	1.000	11.000	38.000	74.000	1.154	0.577	138.000
12	1.000	12.000	38.000	75.000	0.129	0.064	153.000
13	1.000	13.000	42.000	80.000	0.826	0.413	111.000
14	1.000	14.000	45.000	83.000	0.547	0.274	159.000
15	1.000	15.000	48.000	87.000	0.645	0.322	175.000
16	1.000	16.000	54.000	91.000	0.930	0.465	211.000
17	1.000	17.000	54.000	89.000	0.258	0.129	206.000
18	1.000	18.000	53.000	90.000	0.182	0.091	194.000
19	1.000	19.000	52.000	89.000	0.182	0.091	170.000
20	1.000	20.000	52.000	89.000	0.000	0.000	170.000
21	1.000	21.000	51.000	90.000	0.182	0.091	167.000
22	1.000	22.000	56.000	94.000	0.826	0.413	144.000
23	1.000	23.000	58.000	95.000	0.288	0.144	181.000
24	1.000	24.000	62.000	98.000	0.645	0.322	198.000
25	1.000	25.000	63.000	98.000	0.129	0.064	185.000
26	1.000	26.000	66.000	98.000	0.387	0.194	194.000
27	1.000	27.000	70.000	100.000	0.577	0.288	144.000
28	1.000	28.000	75.000	97.000	0.752	0.376	150.000
29	1.000	29.000	77.000	95.000	0.365	0.182	188.000
30	1.000	30.000	81.000	93.000	0.577	0.288	159.000
31	1.000	31.000	82.000	92.000	0.182	0.091	153.000
32	1.000	32.000	83.000	88.000	0.532	0.266	178.000
33	1.000	33.000	85.000	90.000	0.365	0.182	150.000
34	1.000	34.000	85.000	88.000	0.258	0.129	153.000
35	1.000	35.000	85.000	87.000	0.129	0.064	172.000
36	1.000	36.000	85.000	87.000	0.000	0.000	178.000
37	1.000	37.000	86.000	87.000	0.129	0.064	188.000
38	1.000	38.000	87.000	86.000	0.182	0.091	156.000
39	1.000	39.000	87.000	84.000	0.258	0.129	170.000
40	1.000	40.000	88.000	83.000	0.182	0.091	181.000
41	1.000	41.000	88.000	82.000	0.129	0.064	202.000
42	1.000	42.000	90.000	80.000	0.365	0.182	159.000
43	1.000	43.000	91.000	79.000	0.182	0.091	185.000
44	1.000	44.000	92.000	79.000	0.129	0.064	164.000
45	1.000	45.000	91.000	79.000	0.129	0.064	170.000
46	1.000	46.000	91.000	80.000	0.129	0.064	138.000
47	1.000	47.000	85.000	84.000	0.930	0.465	172.000
48	1.000	48.000	77.000	78.000	1.290	0.645	138.000
49	1.000	49.000	71.000	69.000	1.395	0.698	161.000
50	1.000	50.000	49.000	64.000	2.910	1.455	181.000
51	1.000	51.000	48.000	80.000	2.068	1.034	128.000
52	1.000	52.000	75.000	75.000	3.542	1.771	170.000
53	1.000	53.000	73.000	68.000	0.939	0.470	161.000
54	1.000	54.000	73.000	55.000	1.677	0.838	124.000
55	1.000	55.000	63.000	62.000	1.575	0.787	147.000
56	1.000	56.000	65.000	71.000	1.189	0.595	194.000
57	1.000	57.000	67.000	56.000	1.952	0.976	191.000
58	1.000	58.000	56.000	44.000	2.100	1.050	147.000
59	1.000	59.000	49.000	27.000	2.372	1.186	144.000
60	1.000	60.000	26.000	30.000	2.992	1.496	134.000
61	1.000	61.000	23.000	36.000	0.865	0.433	153.000
62	1.000	62.000	27.000	29.000	1.040	0.520	150.000
