 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	33.000	96.000	-1.000	-1.000	112.000
2	1.000	2.000	33.000	95.000	0.129	0.064	122.000
3	1.000	3.000	35.000	97.000	0.365	0.182	115.000
4	1.000	4.000	37.000	98.000	0.288	0.144	122.000
5	1.000	5.000	41.000	99.000	0.532	0.266	160.000
6	1.000	6.000	45.000	101.000	0.577	0.288	115.000
7	1.000	7.000	47.000	102.000	0.288	0.144	132.000
8	1.000	8.000	46.000	102.000	0.129	0.064	112.000
9	1.000	9.000	46.000	101.000	0.129	0.064	146.000
10	1.000	10.000	46.000	101.000	0.000	0.000	150.000
11	1.000	11.000	44.000	101.000	0.258	0.129	112.000
12	1.000	12.000	45.000	101.000	0.129	0.064	160.000
13	1.000	13.000	53.000	101.000	1.032	0.516	182.000
14	1.000	14.000	77.000	99.000	3.107	1.553	146.000
15	1.000	15.000	81.000	96.000	0.645	0.322	132.000
16	1.000	16.000	83.000	95.000	0.288	0.144	129.000
17	1.000	17.000	82.000	94.000	0.182	0.091	132.000
18	1.000	18.000	81.000	95.000	0.182	0.091	126.000
19	1.000	19.000	82.000	94.000	0.182	0.091	138.000
20	1.000	20.000	82.000	94.000	0.000	0.000	141.000
21	1.000	21.000	82.000	94.000	0.000	0.000	132.000
22	1.000	22.000	94.000	69.000	3.577	1.789	160.000
23	1.000	23.000	95.000	44.000	3.228	1.614	154.000
24	1.000	24.000	90.000	36.000	1.217	0.608	141.000
25	1.000	25.000	88.000	35.000	0.288	0.144	122.000
26	1.000	26.000	65.000	18.000	3.689	1.845	119.000
27	1.000	27.000	64.000	18.000	0.129	0.064	117.000
28	1.000	28.000	62.000	20.000	0.365	0.182	126.000
29	1.000	29.000	65.000	19.000	0.408	0.204	126.000
30	1.000	30.000	21.000	31.000	5.883	2.942	112.000
31	1.000	31.000	21.000	33.000	0.258	0.129	115.000
32	1.000	32.000	57.000	15.000	5.192	2.596	99.000
33	1.000	33.000	57.000	15.000	0.000	0.000	103.000
34	1.000	34.000	57.000	15.000	0.000	0.000	99.000
35	1.000	35.000	58.000	16.000	0.182	0.091	110.000
36	1.000	36.000	57.000	15.000	0.182	0.091	101.000
37	1.000	37.000	57.000	15.000	0.000	0.000	95.000
38	1.000	38.000	56.000	15.000	0.129	0.064	103.000
39	1.000	39.000	55.000	15.000	0.129	0.064	115.000
40	1.000	40.000	55.000	15.000	0.000	0.000	107.000
41	1.000	41.000	57.000	16.000	0.288	0.144	115.000
42	1.000	42.000	53.000	15.000	0.532	0.266	107.000
43	1.000	43.000	49.000	16.000	0.532	0.266	110.000
44	1.000	44.000	48.000	16.000	0.129	0.064	101.000
45	1.000	45.000	47.000	17.000	0.182	0.091	119.000
46	1.000	46.000	45.000	17.000	0.258	0.129	126.000
47	1.000	47.000	46.000	16.000	0.182	0.091	95.000
48	1.000	48.000	47.000	16.000	0.129	0.064	97.000
49	1.000	49.000	49.000	16.000	0.258	0.129	112.000
50	1.000	50.000	49.000	16.000	0.000	0.000	115.000
51	1.000	51.000	47.000	16.000	0.258	0.129	103.000
52	1.000	52.000	46.000	17.000	0.182	0.091	112.000
53	1.000	53.000	45.000	17.000	0.129	0.064	107.000
54	1.000	54.000	43.000	18.000	0.288	0.144	122.000
55	1.000	55.000	42.000	20.000	0.288	0.144	119.000
56	1.000	56.000	41.000	17.000	0.408	0.204	105.000
57	1.000	57.000	41.000	17.000	0.000	0.000	101.000
58	1.000	58.000	41.000	17.000	0.000	0.000	97.000
59	1.000	59.000	40.000	17.000	0.129	0.064	103.000
60	1.000	60.000	40.000	17.000	0.000	0.000	95.000
61	1.000	61.000	39.000	17.000	0.129	0.064	101.000
62	1.000	62.000	38.000	17.000	0.129	0.064	107.000
