 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	70.000	16.000	-1.000	-1.000	127.000
2	1.000	2.000	75.000	19.000	0.752	0.376	172.000
3	1.000	3.000	81.000	25.000	1.095	0.547	198.000
4	1.000	4.000	85.000	31.000	0.930	0.465	178.000
5	1.000	5.000	87.000	33.000	0.365	0.182	154.000
6	1.000	6.000	89.000	35.000	0.365	0.182	154.000
7	1.000	7.000	91.000	36.000	0.288	0.144	160.000
8	1.000	8.000	90.000	37.000	0.182	0.091	178.000
9	1.000	9.000	90.000	38.000	0.129	0.064	151.000
10	1.000	10.000	92.000	41.000	0.465	0.233	167.000
11	1.000	11.000	90.000	40.000	0.288	0.144	160.000
12	1.000	12.000	88.000	45.000	0.695	0.347	146.000
13	1.000	13.000	88.000	54.000	1.161	0.580	123.000
14	1.000	14.000	89.000	57.000	0.408	0.204	188.000
15	1.000	15.000	85.000	70.000	1.755	0.877	167.000
16	1.000	16.000	83.000	70.000	0.258	0.129	198.000
17	1.000	17.000	78.000	78.000	1.217	0.608	170.000
18	1.000	18.000	81.000	78.000	0.387	0.194	198.000
19	1.000	19.000	81.000	79.000	0.129	0.064	194.000
20	1.000	20.000	80.000	80.000	0.182	0.091	191.000
21	1.000	21.000	95.000	41.000	5.390	2.695	167.000
22	1.000	22.000	87.000	30.000	1.755	0.877	191.000
23	1.000	23.000	85.000	27.000	0.465	0.233	198.000
24	1.000	24.000	82.000	23.000	0.645	0.322	185.000
25	1.000	25.000	76.000	18.000	1.008	0.504	194.000
26	1.000	26.000	71.000	14.000	0.826	0.413	182.000
27	1.000	27.000	68.000	13.000	0.408	0.204	178.000
28	1.000	28.000	60.000	11.000	1.064	0.532	202.000
29	1.000	29.000	55.000	9.000	0.695	0.347	154.000
30	1.000	30.000	51.000	10.000	0.532	0.266	170.000
31	1.000	31.000	28.000	20.000	3.235	1.618	198.000
32	1.000	32.000	25.000	21.000	0.408	0.204	236.000
33	1.000	33.000	22.000	22.000	0.408	0.204	217.000
34	1.000	34.000	22.000	22.000	0.000	0.000	221.000
35	1.000	35.000	25.000	22.000	0.387	0.194	229.000
36	1.000	36.000	23.000	22.000	0.258	0.129	239.000
37	1.000	37.000	23.000	22.000	0.000	0.000	229.000
38	1.000	38.000	20.000	23.000	0.408	0.204	185.000
39	1.000	39.000	17.000	27.000	0.645	0.322	194.000
40	1.000	40.000	15.000	32.000	0.695	0.347	223.000
41	1.000	41.000	13.000	38.000	0.816	0.408	210.000
42	1.000	42.000	12.000	47.000	1.168	0.584	233.000
43	1.000	43.000	11.000	50.000	0.408	0.204	208.000
44	1.000	44.000	12.000	52.000	0.288	0.144	241.000
45	1.000	45.000	12.000	50.000	0.258	0.129	233.000
46	1.000	46.000	13.000	50.000	0.129	0.064	229.000
47	1.000	47.000	13.000	51.000	0.129	0.064	233.000
48	1.000	48.000	12.000	58.000	0.912	0.456	214.000
49	1.000	49.000	14.000	66.000	1.064	0.532	217.000
50	1.000	50.000	25.000	81.000	2.400	1.200	121.000
51	1.000	51.000	60.000	87.000	4.581	2.290	163.000
52	1.000	52.000	65.000	86.000	0.658	0.329	182.000
53	1.000	53.000	65.000	85.000	0.129	0.064	221.000
54	1.000	54.000	64.000	86.000	0.182	0.091	191.000
55	1.000	55.000	65.000	85.000	0.182	0.091	217.000
56	1.000	56.000	68.000	85.000	0.387	0.194	103.000
57	1.000	57.000	72.000	81.000	0.730	0.365	191.000
58	1.000	58.000	76.000	78.000	0.645	0.322	191.000
59	1.000	59.000	79.000	76.000	0.465	0.233	185.000
60	1.000	60.000	84.000	70.000	1.008	0.504	210.000
61	1.000	61.000	86.000	69.000	0.288	0.144	178.000
62	1.000	62.000	86.000	70.000	0.129	0.064	175.000
