 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	35.000	19.000	-1.000	-1.000	107.000
2	1.000	2.000	24.000	26.000	1.682	0.841	105.000
3	1.000	3.000	22.000	29.000	0.465	0.233	107.000
4	1.000	4.000	20.000	30.000	0.288	0.144	109.000
5	1.000	5.000	19.000	31.000	0.182	0.091	99.000
6	1.000	6.000	10.000	44.000	2.040	1.020	103.000
7	1.000	7.000	10.000	44.000	0.000	0.000	114.000
8	1.000	8.000	12.000	59.000	1.952	0.976	128.000
9	1.000	9.000	12.000	59.000	0.000	0.000	114.000
10	1.000	10.000	13.000	75.000	2.068	1.034	124.000
11	1.000	11.000	13.000	75.000	0.000	0.000	111.000
12	1.000	12.000	14.000	75.000	0.129	0.064	121.000
13	1.000	13.000	32.000	98.000	3.768	1.884	128.000
14	1.000	14.000	35.000	99.000	0.408	0.204	128.000
15	1.000	15.000	41.000	100.000	0.785	0.392	128.000
16	1.000	16.000	52.000	103.000	1.471	0.735	116.000
17	1.000	17.000	72.000	96.000	2.733	1.367	109.000
18	1.000	18.000	75.000	94.000	0.465	0.233	119.000
19	1.000	19.000	78.000	92.000	0.465	0.233	89.000
20	1.000	20.000	87.000	79.000	2.040	1.020	103.000
21	1.000	21.000	87.000	79.000	0.000	0.000	128.000
22	1.000	22.000	91.000	52.000	3.521	1.761	116.000
23	1.000	23.000	86.000	33.000	2.534	1.267	99.000
24	1.000	24.000	42.000	18.000	5.997	2.998	109.000
25	1.000	25.000	35.000	19.000	0.912	0.456	105.000
26	1.000	26.000	34.000	20.000	0.182	0.091	103.000
27	1.000	27.000	28.000	26.000	1.095	0.547	121.000
28	1.000	28.000	26.000	35.000	1.189	0.595	128.000
29	1.000	29.000	26.000	30.000	0.645	0.322	114.000
30	1.000	30.000	24.000	31.000	0.288	0.144	116.000
31	1.000	31.000	18.000	38.000	1.189	0.595	119.000
32	1.000	32.000	11.000	54.000	2.253	1.126	131.000
33	1.000	33.000	11.000	54.000	0.000	0.000	124.000
34	1.000	34.000	11.000	60.000	0.774	0.387	152.000
35	1.000	35.000	11.000	73.000	1.677	0.838	119.000
36	1.000	36.000	15.000	90.000	2.253	1.126	116.000
37	1.000	37.000	19.000	90.000	0.516	0.258	131.000
38	1.000	38.000	19.000	90.000	0.000	0.000	131.000
39	1.000	39.000	19.000	90.000	0.000	0.000	134.000
40	1.000	40.000	23.000	95.000	0.826	0.413	128.000
41	1.000	41.000	25.000	97.000	0.365	0.182	121.000
42	1.000	42.000	65.000	100.000	5.174	2.587	137.000
43	1.000	43.000	70.000	98.000	0.695	0.347	124.000
44	1.000	44.000	77.000	92.000	1.189	0.595	124.000
45	1.000	45.000	81.000	87.000	0.826	0.413	124.000
46	1.000	46.000	85.000	80.000	1.040	0.520	128.000
47	1.000	47.000	77.000	36.000	5.769	2.885	103.000
48	1.000	48.000	66.000	24.000	2.100	1.050	99.000
49	1.000	49.000	47.000	17.000	2.612	1.306	101.000
50	1.000	50.000	47.000	17.000	0.000	0.000	91.000
51	1.000	51.000	44.000	20.000	0.547	0.274	124.000
52	1.000	52.000	28.000	25.000	2.162	1.081	119.000
53	1.000	53.000	26.000	29.000	0.577	0.288	124.000
54	1.000	54.000	22.000	31.000	0.577	0.288	131.000
55	1.000	55.000	23.000	30.000	0.182	0.091	124.000
56	1.000	56.000	23.000	30.000	0.000	0.000	114.000
57	1.000	57.000	12.000	46.000	2.505	1.252	119.000
58	1.000	58.000	12.000	46.000	0.000	0.000	121.000
59	1.000	59.000	11.000	63.000	2.197	1.098	114.000
60	1.000	60.000	12.000	65.000	0.288	0.144	128.000
61	1.000	61.000	12.000	74.000	1.161	0.580	143.000
62	1.000	62.000	15.000	85.000	1.471	0.735	137.000
