 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	93.000	77.000	-1.000	-1.000	118.000
2	1.000	2.000	94.000	78.000	0.182	0.091	118.000
3	1.000	3.000	94.000	76.000	0.258	0.129	115.000
4	1.000	4.000	96.000	68.000	1.064	0.532	136.000
5	1.000	5.000	98.000	65.000	0.465	0.233	127.000
6	1.000	6.000	99.000	62.000	0.408	0.204	121.000
7	1.000	7.000	91.000	60.000	1.064	0.532	144.000
8	1.000	8.000	62.000	56.000	3.776	1.888	161.000
9	1.000	9.000	30.000	85.000	5.571	2.785	121.000
10	1.000	10.000	29.000	92.000	0.912	0.456	136.000
11	1.000	11.000	29.000	92.000	0.000	0.000	144.000
12	1.000	12.000	29.000	92.000	0.000	0.000	151.000
13	1.000	13.000	29.000	93.000	0.129	0.064	130.000
14	1.000	14.000	28.000	93.000	0.129	0.064	115.000
15	1.000	15.000	28.000	92.000	0.129	0.064	130.000
16	1.000	16.000	27.000	91.000	0.182	0.091	136.000
17	1.000	17.000	27.000	91.000	0.000	0.000	136.000
18	1.000	18.000	28.000	93.000	0.288	0.144	115.000
19	1.000	19.000	28.000	94.000	0.129	0.064	124.000
20	1.000	20.000	25.000	89.000	0.752	0.376	144.000
21	1.000	21.000	25.000	86.000	0.387	0.194	174.000
22	1.000	22.000	15.000	62.000	3.354	1.677	158.000
23	1.000	23.000	20.000	29.000	4.306	2.153	133.000
24	1.000	24.000	24.000	92.000	8.143	4.072	140.000
25	1.000	25.000	26.000	89.000	0.465	0.233	130.000
26	1.000	26.000	26.000	89.000	0.000	0.000	121.000
27	1.000	27.000	26.000	85.000	0.516	0.258	151.000
28	1.000	28.000	24.000	84.000	0.288	0.144	140.000
29	1.000	29.000	24.000	84.000	0.000	0.000	151.000
30	1.000	30.000	24.000	84.000	0.000	0.000	154.000
31	1.000	31.000	25.000	84.000	0.129	0.064	147.000
32	1.000	32.000	16.000	52.000	4.288	2.144	127.000
33	1.000	33.000	17.000	52.000	0.129	0.064	140.000
34	1.000	34.000	19.000	52.000	0.258	0.129	140.000
35	1.000	35.000	20.000	52.000	0.129	0.064	158.000
36	1.000	36.000	21.000	51.000	0.182	0.091	196.000
37	1.000	37.000	20.000	51.000	0.129	0.064	158.000
38	1.000	38.000	20.000	50.000	0.129	0.064	168.000
39	1.000	39.000	20.000	50.000	0.000	0.000	165.000
40	1.000	40.000	22.000	51.000	0.288	0.144	178.000
41	1.000	41.000	23.000	36.000	1.939	0.970	124.000
42	1.000	42.000	36.000	21.000	2.561	1.280	97.000
43	1.000	43.000	38.000	20.000	0.288	0.144	127.000
44	1.000	44.000	38.000	21.000	0.129	0.064	121.000
45	1.000	45.000	38.000	22.000	0.129	0.064	124.000
46	1.000	46.000	39.000	22.000	0.129	0.064	133.000
47	1.000	47.000	39.000	22.000	0.000	0.000	140.000
48	1.000	48.000	47.000	18.000	1.154	0.577	151.000
49	1.000	49.000	58.000	17.000	1.425	0.712	136.000
50	1.000	50.000	62.000	16.000	0.532	0.266	136.000
51	1.000	51.000	63.000	15.000	0.182	0.091	124.000
52	1.000	52.000	63.000	15.000	0.000	0.000	121.000
53	1.000	53.000	62.000	15.000	0.129	0.064	127.000
54	1.000	54.000	60.000	16.000	0.288	0.144	140.000
55	1.000	55.000	59.000	16.000	0.129	0.064	124.000
56	1.000	56.000	59.000	16.000	0.000	0.000	127.000
57	1.000	57.000	67.000	17.000	1.040	0.520	136.000
58	1.000	58.000	91.000	32.000	3.651	1.825	136.000
59	1.000	59.000	93.000	35.000	0.465	0.233	133.000
60	1.000	60.000	93.000	37.000	0.258	0.129	133.000
61	1.000	61.000	93.000	35.000	0.258	0.129	127.000
62	1.000	62.000	93.000	36.000	0.129	0.064	133.000
