 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1	1	74	70	-1	-1	111
2	1	2	76	69	0.288	0.144	117
3	1	3	74	69	0.258	0.129	119
4	1	4	75	70	0.182	0.091	97
5	1	5	75	70	0	0	103
6	1	6	75	70	0	0	103
7	1	7	75	70	0	0	99
8	1	8	75	70	0	0	103
9	1	9	75	70	0	0	109
10	1	10	75	70	0	0	106
11	1	11	75	70	0	0	101
12	1	12	75	70	0	0	105
13	1	13	72	72	0.465	0.233	107
14	1	14	72	72	0	0	99
15	1	15	72	72	0	0	101
16	1	16	72	72	0	0	95
17	1	17	72	72	0	0	101
18	1	18	72	72	0	0	99
19	1	19	72	72	0	0	102
20	1	20	72	72	0	0	103
21	1	21	72	72	0	0	103
22	1	22	72	72	0	0	95
23	1	23	72	72	0	0	96
24	1	24	72	72	0	0	111
25	1	25	72	72	0	0	99
26	1	26	72	72	0	0	109
27	1	27	72	72	0	0	92
28	1	28	72	72	0	0	108
29	1	29	72	72	0	0	99
30	1	30	72	72	0	0	101
31	1	31	72	72	0	0	97
32	1	32	73	67	0.658	0.329	135
33	1	33	72	69	0.288	0.144	130
34	1	34	70	71	0.365	0.182	121
35	1	35	70	71	0	0	124
36	1	36	71	70	0.182	0.091	93
37	1	37	71	70	0	0	105
38	1	38	70	71	0.182	0.091	124
39	1	39	70	71	0	0	120
40	1	40	70	71	0	0	130
41	1	41	71	71	0.129	0.064	120
42	1	42	71	71	0	0	133
43	1	43	70	71	0.129	0.064	133
44	1	44	71	71	0.129	0.064	128
45	1	45	71	71	0	0	135
46	1	46	71	71	0	0	125
47	1	47	71	71	0	0	122
48	1	48	71	71	0	0	130
49	1	49	71	71	0	0	121
50	1	50	71	71	0	0	138
51	1	51	71	71	0	0	128
52	1	52	71	71	0	0	119
53	1	53	71	71	0	0	132
54	1	54	71	71	0	0	122
55	1	55	71	71	0	0	121
56	1	56	71	71	0	0	125
57	1	57	71	71	0	0	128
58	1	58	71	71	0	0	127
59	1	59	71	71	0	0	130
60	1	60	71	71	0	0	123
61	1	61	71	71	0	0	130
62	1	62	71	71	0	0	130
