 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	25.000	19.000	-1.000	-1.000	131.000
2	1.000	2.000	26.000	19.000	0.129	0.064	126.000
3	1.000	3.000	26.000	18.000	0.129	0.064	140.000
4	1.000	4.000	27.000	14.000	0.532	0.266	134.000
5	1.000	5.000	28.000	12.000	0.288	0.144	150.000
6	1.000	6.000	28.000	11.000	0.129	0.064	112.000
7	1.000	7.000	29.000	10.000	0.182	0.091	122.000
8	1.000	8.000	26.000	10.000	0.387	0.194	109.000
9	1.000	9.000	25.000	11.000	0.182	0.091	126.000
10	1.000	10.000	34.000	30.000	2.712	1.356	122.000
11	1.000	11.000	35.000	40.000	1.296	0.648	156.000
12	1.000	12.000	58.000	81.000	6.064	3.032	147.000
13	1.000	13.000	61.000	82.000	0.408	0.204	126.000
14	1.000	14.000	49.000	93.000	2.100	1.050	114.000
15	1.000	15.000	50.000	93.000	0.129	0.064	112.000
16	1.000	16.000	54.000	93.000	0.516	0.258	107.000
17	1.000	17.000	57.000	92.000	0.408	0.204	89.000
18	1.000	18.000	58.000	91.000	0.182	0.091	116.000
19	1.000	19.000	58.000	91.000	0.000	0.000	116.000
20	1.000	20.000	57.000	91.000	0.129	0.064	99.000
21	1.000	21.000	56.000	89.000	0.288	0.144	126.000
22	1.000	22.000	53.000	80.000	1.224	0.612	144.000
23	1.000	23.000	53.000	78.000	0.258	0.129	140.000
24	1.000	24.000	53.000	70.000	1.032	0.516	134.000
25	1.000	25.000	49.000	66.000	0.730	0.365	147.000
26	1.000	26.000	47.000	64.000	0.365	0.182	129.000
27	1.000	27.000	45.000	62.000	0.365	0.182	150.000
28	1.000	28.000	45.000	54.000	1.032	0.516	150.000
29	1.000	29.000	44.000	41.000	1.682	0.841	119.000
30	1.000	30.000	44.000	41.000	0.000	0.000	114.000
31	1.000	31.000	44.000	40.000	0.129	0.064	140.000
32	1.000	32.000	38.000	40.000	0.774	0.387	173.000
33	1.000	33.000	31.000	22.000	2.491	1.246	150.000
34	1.000	34.000	33.000	21.000	0.288	0.144	156.000
35	1.000	35.000	36.000	18.000	0.547	0.274	147.000
36	1.000	36.000	37.000	18.000	0.129	0.064	173.000
37	1.000	37.000	34.000	17.000	0.408	0.204	153.000
38	1.000	38.000	33.000	18.000	0.182	0.091	166.000
39	1.000	39.000	34.000	16.000	0.288	0.144	144.000
40	1.000	40.000	35.000	15.000	0.182	0.091	140.000
41	1.000	41.000	38.000	14.000	0.408	0.204	144.000
42	1.000	42.000	62.000	18.000	3.139	1.569	162.000
43	1.000	43.000	63.000	19.000	0.182	0.091	166.000
44	1.000	44.000	89.000	45.000	4.743	2.372	122.000
45	1.000	45.000	90.000	50.000	0.658	0.329	129.000
46	1.000	46.000	90.000	52.000	0.258	0.129	122.000
47	1.000	47.000	91.000	47.000	0.658	0.329	147.000
48	1.000	48.000	91.000	55.000	1.032	0.516	119.000
49	1.000	49.000	91.000	58.000	0.387	0.194	126.000
50	1.000	50.000	92.000	63.000	0.658	0.329	129.000
51	1.000	51.000	91.000	67.000	0.532	0.266	112.000
52	1.000	52.000	90.000	70.000	0.408	0.204	93.000
53	1.000	53.000	89.000	70.000	0.129	0.064	107.000
54	1.000	54.000	88.000	66.000	0.532	0.266	119.000
55	1.000	55.000	88.000	65.000	0.129	0.064	136.000
56	1.000	56.000	88.000	65.000	0.000	0.000	122.000
57	1.000	57.000	87.000	65.000	0.129	0.064	134.000
58	1.000	58.000	87.000	66.000	0.129	0.064	129.000
59	1.000	59.000	87.000	66.000	0.000	0.000	144.000
60	1.000	60.000	89.000	65.000	0.288	0.144	126.000
61	1.000	61.000	88.000	70.000	0.658	0.329	153.000
62	1.000	62.000	84.000	54.000	2.128	1.064	182.000
