 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1	1	19	54	-1	-1	152
2	1	2	17	68	1.824	0.912	204
3	1	3	17	72	0.516	0.258	155
4	1	4	16	72	0.129	0.064	134
5	1	5	17	79	0.912	0.456	132
6	1	6	24	89	1.575	0.787	183
7	1	7	23	89	0.129	0.064	155
8	1	8	38	99	2.326	1.163	159
9	1	9	37	100	0.182	0.091	158
10	1	10	37	100	0	0	155
11	1	11	62	112	3.577	1.789	149
12	1	12	80	108	2.379	1.189	171
13	1	13	80	108	0	0	155
14	1	14	95	96	2.478	1.239	165
15	1	15	101	82	1.965	0.982	136
16	1	16	101	61	2.709	1.354	132
17	1	17	93	42	2.659	1.330	134
18	1	18	83	33	1.736	0.868	141
19	1	19	78	31	0.695	0.347	151
20	1	20	68	31	1.290	0.645	219
21	1	21	71	31	0.387	0.194	193
22	1	22	71	32	0.129	0.064	204
23	1	23	70	31	0.182	0.091	190
24	1	24	61	30	1.168	0.584	158
25	1	25	62	30	0.129	0.064	149
26	1	26	62	30	0	0	152
27	1	27	62	30	0	0	129
28	1	28	55	34	1.040	0.520	138
29	1	29	51	36	0.577	0.288	183
30	1	30	50	38	0.288	0.144	150
31	1	31	51	37	0.182	0.091	176
32	1	32	61	25	2.015	1.008	98
33	1	33	60	25	0.129	0.064	112
34	1	34	72	28	1.596	0.798	127
35	1	35	92	38	2.885	1.442	135
36	1	36	103	80	5.601	2.800	166
37	1	37	82	109	4.619	2.309	151
38	1	38	66	114	2.162	1.081	114
39	1	39	54	111	1.596	0.798	157
40	1	40	53	111	0.129	0.064	169
41	1	41	31	99	3.233	1.616	166
42	1	42	20	71	3.881	1.940	99
43	1	43	42	28	6.231	3.115	123
44	1	44	67	26	3.235	1.618	98
45	1	45	70	28	0.465	0.233	120
46	1	46	79	34	1.395	0.698	146
47	1	47	104	81	6.867	3.434	166
48	1	48	88	104	3.614	1.807	145
49	1	49	34	107	6.977	3.488	140
50	1	50	22	84	3.347	1.673	125
51	1	51	27	90	1.008	0.504	157
52	1	52	41	99	2.147	1.073	137
53	1	53	63	112	3.296	1.648	168
54	1	54	84	107	2.785	1.392	137
55	1	55	84	108	0.129	0.064	149
56	1	56	105	75	5.046	2.523	126
57	1	57	103	55	2.593	1.296	134
58	1	58	61	24	6.734	3.367	98
59	1	59	39	33	3.066	1.533	120
60	1	60	24	54	3.329	1.665	134
61	1	61	21	74	2.609	1.304	161
62	1	62	25	89	2.003	1.001	125
