 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1	1	40	102	-1	-1	115
2	1	2	36	91	1.510	0.755	134
3	1	3	32	83	1.154	0.577	136
4	1	4	29	76	0.982	0.491	117
5	1	5	30	76	0.129	0.064	139
6	1	6	29	77	0.182	0.091	113
7	1	7	28	76	0.182	0.091	100
8	1	8	26	74	0.365	0.182	111
9	1	9	26	74	0	0	106
10	1	10	26	74	0	0	98
11	1	11	25	70	0.532	0.266	90
12	1	12	23	67	0.465	0.233	91
13	1	13	24	67	0.129	0.064	96
14	1	14	23	67	0.129	0.064	93
15	1	15	50	112	6.770	3.385	108
16	1	16	50	111	0.129	0.064	105
17	1	17	51	112	0.182	0.091	115
18	1	18	64	114	1.697	0.848	80
19	1	19	75	115	1.425	0.712	138
20	1	20	74	113	0.288	0.144	127
21	1	21	78	113	0.516	0.258	122
22	1	22	83	112	0.658	0.329	123
23	1	23	83	112	0	0	122
24	1	24	94	105	1.682	0.841	130
25	1	25	95	104	0.182	0.091	139
26	1	26	105	93	1.918	0.959	135
27	1	27	106	95	0.288	0.144	122
28	1	28	104	94	0.288	0.144	119
29	1	29	106	91	0.465	0.233	125
30	1	30	111	78	1.797	0.898	130
31	1	31	111	79	0.129	0.064	128
32	1	32	107	68	1.510	0.755	134
33	1	33	107	68	0	0	127
34	1	34	107	68	0	0	134
35	1	35	107	68	0	0	119
36	1	36	108	67	0.182	0.091	134
37	1	37	108	66	0.129	0.064	115
38	1	38	106	50	2.080	1.040	134
39	1	39	106	50	0	0	134
40	1	40	107	51	0.182	0.091	144
41	1	41	106	49	0.288	0.144	141
42	1	42	105	47	0.288	0.144	121
43	1	43	103	44	0.465	0.233	163
44	1	44	102	41	0.408	0.204	119
45	1	45	98	36	0.826	0.413	145
46	1	46	96	33	0.465	0.233	118
47	1	47	92	29	0.730	0.365	136
48	1	48	76	22	2.253	1.126	145
49	1	49	75	20	0.288	0.144	136
50	1	50	40	29	4.662	2.331	130
51	1	51	34	34	1.008	0.504	121
52	1	52	26	46	1.860	0.930	112
53	1	53	22	72	3.393	1.697	130
54	1	54	26	88	2.128	1.064	132
55	1	55	31	94	1.008	0.504	132
56	1	56	42	102	1.755	0.877	170
57	1	57	49	107	1.110	0.555	125
58	1	58	50	107	0.129	0.064	134
59	1	59	49	107	0.129	0.064	127
60	1	60	63	107	1.806	0.903	74
61	1	61	74	107	1.419	0.710	106
62	1	62	80	104	0.865	0.433	151
