 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	56.000	19.000	-1.000	-1.000	106.000
2	1.000	2.000	49.000	20.000	0.912	0.456	109.000
3	1.000	3.000	52.000	19.000	0.408	0.204	106.000
4	1.000	4.000	48.000	22.000	0.645	0.322	115.000
5	1.000	5.000	55.000	57.000	4.604	2.302	128.000
6	1.000	6.000	59.000	58.000	0.532	0.266	113.000
7	1.000	7.000	72.000	51.000	1.905	0.952	141.000
8	1.000	8.000	87.000	47.000	2.003	1.001	134.000
9	1.000	9.000	88.000	46.000	0.182	0.091	128.000
10	1.000	10.000	90.000	41.000	0.695	0.347	178.000
11	1.000	11.000	91.000	40.000	0.182	0.091	141.000
12	1.000	12.000	91.000	38.000	0.258	0.129	91.000
13	1.000	13.000	90.000	37.000	0.182	0.091	95.000
14	1.000	14.000	75.000	55.000	3.023	1.511	156.000
15	1.000	15.000	77.000	57.000	0.365	0.182	113.000
16	1.000	16.000	84.000	53.000	1.040	0.520	172.000
17	1.000	17.000	89.000	48.000	0.912	0.456	181.000
18	1.000	18.000	90.000	44.000	0.532	0.266	170.000
19	1.000	19.000	90.000	40.000	0.516	0.258	150.000
20	1.000	20.000	90.000	37.000	0.387	0.194	95.000
21	1.000	21.000	95.000	74.000	4.816	2.408	156.000
22	1.000	22.000	94.000	83.000	1.168	0.584	128.000
23	1.000	23.000	92.000	85.000	0.365	0.182	106.000
24	1.000	24.000	90.000	83.000	0.365	0.182	197.000
25	1.000	25.000	92.000	83.000	0.258	0.129	153.000
26	1.000	26.000	90.000	85.000	0.365	0.182	178.000
27	1.000	27.000	89.000	88.000	0.408	0.204	128.000
28	1.000	28.000	86.000	91.000	0.547	0.274	161.000
29	1.000	29.000	71.000	102.000	2.400	1.200	164.000
30	1.000	30.000	56.000	99.000	1.973	0.987	185.000
31	1.000	31.000	51.000	92.000	1.110	0.555	134.000
32	1.000	32.000	41.000	81.000	1.918	0.959	158.000
33	1.000	33.000	34.000	79.000	0.939	0.470	164.000
34	1.000	34.000	32.000	76.000	0.465	0.233	170.000
35	1.000	35.000	28.000	73.000	0.645	0.322	172.000
36	1.000	36.000	25.000	70.000	0.547	0.274	156.000
37	1.000	37.000	24.000	69.000	0.182	0.091	150.000
38	1.000	38.000	22.000	68.000	0.288	0.144	134.000
39	1.000	39.000	22.000	67.000	0.129	0.064	141.000
40	1.000	40.000	26.000	67.000	0.516	0.258	128.000
41	1.000	41.000	29.000	66.000	0.408	0.204	118.000
42	1.000	42.000	37.000	61.000	1.217	0.608	144.000
43	1.000	43.000	37.000	59.000	0.258	0.129	141.000
44	1.000	44.000	37.000	59.000	0.000	0.000	124.000
45	1.000	45.000	38.000	56.000	0.408	0.204	134.000
46	1.000	46.000	39.000	49.000	0.912	0.456	147.000
47	1.000	47.000	38.000	45.000	0.532	0.266	111.000
48	1.000	48.000	38.000	42.000	0.387	0.194	118.000
49	1.000	49.000	38.000	32.000	1.290	0.645	111.000
50	1.000	50.000	38.000	30.000	0.258	0.129	128.000
51	1.000	51.000	36.000	26.000	0.577	0.288	134.000
52	1.000	52.000	34.000	24.000	0.365	0.182	144.000
53	1.000	53.000	35.000	20.000	0.532	0.266	118.000
54	1.000	54.000	40.000	15.000	0.912	0.456	106.000
55	1.000	55.000	52.000	14.000	1.553	0.777	128.000
56	1.000	56.000	51.000	13.000	0.182	0.091	118.000
57	1.000	57.000	64.000	12.000	1.682	0.841	113.000
58	1.000	58.000	71.000	13.000	0.912	0.456	109.000
59	1.000	59.000	79.000	18.000	1.217	0.608	115.000
60	1.000	60.000	81.000	23.000	0.695	0.347	164.000
61	1.000	61.000	86.000	26.000	0.752	0.376	153.000
62	1.000	62.000	88.000	29.000	0.465	0.233	153.000
