 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	41.000	111.000	-1.000	-1.000	109.000
2	1.000	2.000	43.000	112.000	0.288	0.144	125.000
3	1.000	3.000	45.000	114.000	0.365	0.182	132.000
4	1.000	4.000	48.000	114.000	0.387	0.194	132.000
5	1.000	5.000	44.000	111.000	0.645	0.322	145.000
6	1.000	6.000	51.000	115.000	1.040	0.520	127.000
7	1.000	7.000	54.000	114.000	0.408	0.204	151.000
8	1.000	8.000	57.000	114.000	0.387	0.194	153.000
9	1.000	9.000	94.000	82.000	6.310	3.155	117.000
10	1.000	10.000	86.000	61.000	2.899	1.449	135.000
11	1.000	11.000	50.000	33.000	5.883	2.942	148.000
12	1.000	12.000	49.000	33.000	0.129	0.064	117.000
13	1.000	13.000	48.000	34.000	0.182	0.091	137.000
14	1.000	14.000	50.000	32.000	0.365	0.182	157.000
15	1.000	15.000	48.000	32.000	0.258	0.129	137.000
16	1.000	16.000	47.000	33.000	0.182	0.091	153.000
17	1.000	17.000	49.000	35.000	0.365	0.182	167.000
18	1.000	18.000	45.000	29.000	0.930	0.465	119.000
19	1.000	19.000	46.000	31.000	0.288	0.144	121.000
20	1.000	20.000	35.000	33.000	1.442	0.721	89.000
21	1.000	21.000	28.000	38.000	1.110	0.555	105.000
22	1.000	22.000	21.000	49.000	1.682	0.841	91.000
23	1.000	23.000	21.000	50.000	0.129	0.064	105.000
24	1.000	24.000	23.000	49.000	0.288	0.144	151.000
25	1.000	25.000	22.000	49.000	0.129	0.064	109.000
26	1.000	26.000	20.000	50.000	0.288	0.144	91.000
27	1.000	27.000	23.000	48.000	0.465	0.233	130.000
28	1.000	28.000	22.000	48.000	0.129	0.064	103.000
29	1.000	29.000	22.000	50.000	0.258	0.129	127.000
30	1.000	30.000	22.000	50.000	0.000	0.000	125.000
31	1.000	31.000	28.000	73.000	3.066	1.533	139.000
32	1.000	32.000	67.000	24.000	8.079	4.039	139.000
33	1.000	33.000	66.000	25.000	0.182	0.091	157.000
34	1.000	34.000	66.000	27.000	0.258	0.129	132.000
35	1.000	35.000	67.000	26.000	0.182	0.091	130.000
36	1.000	36.000	67.000	26.000	0.000	0.000	137.000
37	1.000	37.000	65.000	27.000	0.288	0.144	164.000
38	1.000	38.000	68.000	26.000	0.408	0.204	148.000
39	1.000	39.000	64.000	28.000	0.577	0.288	160.000
40	1.000	40.000	65.000	32.000	0.532	0.266	125.000
41	1.000	41.000	65.000	33.000	0.129	0.064	145.000
42	1.000	42.000	65.000	31.000	0.258	0.129	127.000
43	1.000	43.000	63.000	31.000	0.258	0.129	157.000
44	1.000	44.000	65.000	36.000	0.695	0.347	114.000
45	1.000	45.000	64.000	37.000	0.182	0.091	125.000
46	1.000	46.000	70.000	81.000	5.729	2.864	119.000
47	1.000	47.000	78.000	89.000	1.459	0.730	132.000
48	1.000	48.000	79.000	90.000	0.182	0.091	132.000
49	1.000	49.000	80.000	88.000	0.288	0.144	170.000
50	1.000	50.000	78.000	89.000	0.288	0.144	137.000
51	1.000	51.000	78.000	90.000	0.129	0.064	164.000
52	1.000	52.000	84.000	101.000	1.616	0.808	139.000
53	1.000	53.000	85.000	101.000	0.129	0.064	153.000
54	1.000	54.000	82.000	102.000	0.408	0.204	193.000
55	1.000	55.000	91.000	101.000	1.168	0.584	111.000
56	1.000	56.000	97.000	94.000	1.189	0.595	145.000
57	1.000	57.000	104.000	80.000	2.019	1.010	167.000
58	1.000	58.000	105.000	82.000	0.288	0.144	132.000
59	1.000	59.000	106.000	81.000	0.182	0.091	119.000
60	1.000	60.000	103.000	80.000	0.408	0.204	212.000
61	1.000	61.000	107.000	56.000	3.139	1.569	87.000
62	1.000	62.000	106.000	54.000	0.288	0.144	103.000
