 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	27.000	31.000	-1.000	-1.000	130.000
2	1.000	2.000	26.000	32.000	0.182	0.091	160.000
3	1.000	3.000	25.000	35.000	0.408	0.204	183.000
4	1.000	4.000	22.000	37.000	0.465	0.233	173.000
5	1.000	5.000	21.000	39.000	0.288	0.144	187.000
6	1.000	6.000	17.000	43.000	0.730	0.365	176.000
7	1.000	7.000	16.000	45.000	0.288	0.144	154.000
8	1.000	8.000	15.000	47.000	0.288	0.144	195.000
9	1.000	9.000	14.000	63.000	2.068	1.034	192.000
10	1.000	10.000	15.000	68.000	0.658	0.329	176.000
11	1.000	11.000	16.000	71.000	0.408	0.204	202.000
12	1.000	12.000	16.000	71.000	0.000	0.000	199.000
13	1.000	13.000	16.000	69.000	0.258	0.129	195.000
14	1.000	14.000	16.000	68.000	0.129	0.064	210.000
15	1.000	15.000	16.000	69.000	0.129	0.064	202.000
16	1.000	16.000	16.000	71.000	0.258	0.129	199.000
17	1.000	17.000	15.000	71.000	0.129	0.064	157.000
18	1.000	18.000	30.000	78.000	2.135	1.068	157.000
19	1.000	19.000	36.000	80.000	0.816	0.408	173.000
20	1.000	20.000	43.000	79.000	0.912	0.456	213.000
21	1.000	21.000	44.000	71.000	1.040	0.520	195.000
22	1.000	22.000	46.000	69.000	0.365	0.182	167.000
23	1.000	23.000	46.000	70.000	0.129	0.064	110.000
24	1.000	24.000	47.000	47.000	2.970	1.485	154.000
25	1.000	25.000	47.000	46.000	0.129	0.064	195.000
26	1.000	26.000	47.000	46.000	0.000	0.000	183.000
27	1.000	27.000	44.000	21.000	3.248	1.624	199.000
28	1.000	28.000	44.000	19.000	0.258	0.129	154.000
29	1.000	29.000	45.000	18.000	0.182	0.091	187.000
30	1.000	30.000	51.000	16.000	0.816	0.408	146.000
31	1.000	31.000	52.000	16.000	0.129	0.064	146.000
32	1.000	32.000	98.000	49.000	7.303	3.652	126.000
33	1.000	33.000	98.000	49.000	0.000	0.000	105.000
34	1.000	34.000	97.000	48.000	0.182	0.091	187.000
35	1.000	35.000	97.000	48.000	0.000	0.000	171.000
36	1.000	36.000	97.000	48.000	0.000	0.000	179.000
37	1.000	37.000	97.000	47.000	0.129	0.064	189.000
38	1.000	38.000	97.000	48.000	0.129	0.064	176.000
39	1.000	39.000	97.000	49.000	0.129	0.064	187.000
40	1.000	40.000	97.000	47.000	0.258	0.129	183.000
41	1.000	41.000	96.000	47.000	0.129	0.064	252.000
42	1.000	42.000	97.000	48.000	0.182	0.091	171.000
43	1.000	43.000	97.000	46.000	0.258	0.129	146.000
44	1.000	44.000	97.000	46.000	0.000	0.000	133.000
45	1.000	45.000	97.000	45.000	0.129	0.064	126.000
46	1.000	46.000	96.000	42.000	0.408	0.204	173.000
47	1.000	47.000	96.000	41.000	0.129	0.064	126.000
48	1.000	48.000	95.000	39.000	0.288	0.144	173.000
49	1.000	49.000	95.000	38.000	0.129	0.064	179.000
50	1.000	50.000	94.000	39.000	0.182	0.091	189.000
51	1.000	51.000	94.000	39.000	0.000	0.000	179.000
52	1.000	52.000	94.000	38.000	0.129	0.064	199.000
53	1.000	53.000	93.000	38.000	0.129	0.064	154.000
54	1.000	54.000	92.000	37.000	0.182	0.091	167.000
55	1.000	55.000	88.000	31.000	0.930	0.465	199.000
56	1.000	56.000	87.000	28.000	0.408	0.204	146.000
57	1.000	57.000	86.000	26.000	0.288	0.144	195.000
58	1.000	58.000	84.000	25.000	0.288	0.144	167.000
59	1.000	59.000	67.000	16.000	2.481	1.241	202.000
60	1.000	60.000	83.000	24.000	2.308	1.154	183.000
61	1.000	61.000	80.000	22.000	0.465	0.233	213.000
62	1.000	62.000	79.000	21.000	0.182	0.091	151.000
