 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	64.000	60.000	-1.000	-1.000	132.000
2	1.000	2.000	63.000	56.000	0.532	0.266	123.000
3	1.000	3.000	62.000	49.000	0.912	0.456	140.000
4	1.000	4.000	62.000	46.000	0.387	0.194	140.000
5	1.000	5.000	61.000	46.000	0.129	0.064	128.000
6	1.000	6.000	61.000	46.000	0.000	0.000	128.000
7	1.000	7.000	40.000	37.000	2.947	1.474	136.000
8	1.000	8.000	35.000	38.000	0.658	0.329	120.000
9	1.000	9.000	35.000	39.000	0.129	0.064	125.000
10	1.000	10.000	25.000	33.000	1.504	0.752	136.000
11	1.000	11.000	22.000	30.000	0.547	0.274	125.000
12	1.000	12.000	19.000	31.000	0.408	0.204	114.000
13	1.000	13.000	19.000	32.000	0.129	0.064	120.000
14	1.000	14.000	18.000	32.000	0.129	0.064	110.000
15	1.000	15.000	13.000	43.000	1.559	0.779	120.000
16	1.000	16.000	13.000	45.000	0.258	0.129	132.000
17	1.000	17.000	13.000	46.000	0.129	0.064	136.000
18	1.000	18.000	13.000	45.000	0.129	0.064	132.000
19	1.000	19.000	20.000	49.000	1.040	0.520	117.000
20	1.000	20.000	27.000	48.000	0.912	0.456	128.000
21	1.000	21.000	33.000	45.000	0.865	0.433	125.000
22	1.000	22.000	36.000	45.000	0.387	0.194	128.000
23	1.000	23.000	41.000	43.000	0.695	0.347	125.000
24	1.000	24.000	52.000	41.000	1.442	0.721	148.000
25	1.000	25.000	70.000	46.000	2.410	1.205	117.000
26	1.000	26.000	75.000	48.000	0.695	0.347	153.000
27	1.000	27.000	93.000	45.000	2.354	1.177	85.000
28	1.000	28.000	89.000	34.000	1.510	0.755	132.000
29	1.000	29.000	89.000	34.000	0.000	0.000	125.000
30	1.000	30.000	90.000	34.000	0.129	0.064	105.000
31	1.000	31.000	90.000	34.000	0.000	0.000	105.000
32	1.000	32.000	86.000	28.000	0.930	0.465	145.000
33	1.000	33.000	85.000	26.000	0.288	0.144	123.000
34	1.000	34.000	85.000	26.000	0.000	0.000	123.000
35	1.000	35.000	84.000	26.000	0.129	0.064	117.000
36	1.000	36.000	84.000	26.000	0.000	0.000	128.000
37	1.000	37.000	83.000	22.000	0.532	0.266	120.000
38	1.000	38.000	82.000	22.000	0.129	0.064	120.000
39	1.000	39.000	63.000	26.000	2.505	1.252	142.000
40	1.000	40.000	64.000	26.000	0.129	0.064	153.000
41	1.000	41.000	56.000	24.000	1.064	0.532	128.000
42	1.000	42.000	49.000	23.000	0.912	0.456	136.000
43	1.000	43.000	34.000	28.000	2.040	1.020	120.000
44	1.000	44.000	30.000	30.000	0.577	0.288	117.000
45	1.000	45.000	25.000	33.000	0.752	0.376	132.000
46	1.000	46.000	20.000	36.000	0.752	0.376	101.000
47	1.000	47.000	15.000	47.000	1.559	0.779	142.000
48	1.000	48.000	14.000	72.000	3.228	1.614	97.000
49	1.000	49.000	14.000	71.000	0.129	0.064	103.000
50	1.000	50.000	10.000	57.000	1.878	0.939	99.000
51	1.000	51.000	12.000	60.000	0.465	0.233	123.000
52	1.000	52.000	13.000	65.000	0.658	0.329	117.000
53	1.000	53.000	15.000	67.000	0.365	0.182	142.000
54	1.000	54.000	15.000	71.000	0.516	0.258	97.000
55	1.000	55.000	19.000	75.000	0.730	0.365	136.000
56	1.000	56.000	22.000	80.000	0.752	0.376	128.000
57	1.000	57.000	30.000	86.000	1.290	0.645	140.000
58	1.000	58.000	53.000	94.000	3.141	1.571	153.000
59	1.000	59.000	59.000	95.000	0.785	0.392	112.000
60	1.000	60.000	74.000	90.000	2.040	1.020	140.000
61	1.000	61.000	78.000	87.000	0.645	0.322	148.000
62	1.000	62.000	84.000	84.000	0.865	0.433	128.000
