 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	83.000	59.000	-1.000	-1.000	227.000
2	1.000	2.000	84.000	59.000	0.129	0.064	161.000
3	1.000	3.000	84.000	58.000	0.129	0.064	141.000
4	1.000	4.000	82.000	55.000	0.465	0.233	218.000
5	1.000	5.000	77.000	53.000	0.695	0.347	238.000
6	1.000	6.000	75.000	50.000	0.465	0.233	224.000
7	1.000	7.000	73.000	47.000	0.465	0.233	181.000
8	1.000	8.000	73.000	45.000	0.258	0.129	170.000
9	1.000	9.000	75.000	43.000	0.365	0.182	231.000
10	1.000	10.000	72.000	38.000	0.752	0.376	222.000
11	1.000	11.000	69.000	37.000	0.408	0.204	252.000
12	1.000	12.000	70.000	35.000	0.288	0.144	248.000
13	1.000	13.000	71.000	37.000	0.288	0.144	167.000
14	1.000	14.000	71.000	37.000	0.000	0.000	197.000
15	1.000	15.000	71.000	37.000	0.000	0.000	215.000
16	1.000	16.000	69.000	36.000	0.288	0.144	222.000
17	1.000	17.000	67.000	35.000	0.288	0.144	211.000
18	1.000	18.000	60.000	32.000	0.982	0.491	248.000
19	1.000	19.000	63.000	34.000	0.465	0.233	248.000
20	1.000	20.000	62.000	32.000	0.288	0.144	181.000
21	1.000	21.000	60.000	31.000	0.288	0.144	197.000
22	1.000	22.000	60.000	31.000	0.000	0.000	235.000
23	1.000	23.000	57.000	31.000	0.387	0.194	167.000
24	1.000	24.000	56.000	32.000	0.182	0.091	185.000
25	1.000	25.000	56.000	32.000	0.000	0.000	178.000
26	1.000	26.000	56.000	32.000	0.000	0.000	197.000
27	1.000	27.000	52.000	31.000	0.532	0.266	218.000
28	1.000	28.000	51.000	30.000	0.182	0.091	185.000
29	1.000	29.000	51.000	30.000	0.000	0.000	181.000
30	1.000	30.000	51.000	30.000	0.000	0.000	194.000
31	1.000	31.000	50.000	30.000	0.129	0.064	181.000
32	1.000	32.000	50.000	30.000	0.000	0.000	235.000
33	1.000	33.000	36.000	30.000	1.806	0.903	224.000
34	1.000	34.000	34.000	36.000	0.816	0.408	201.000
35	1.000	35.000	32.000	38.000	0.365	0.182	222.000
36	1.000	36.000	32.000	38.000	0.000	0.000	211.000
37	1.000	37.000	34.000	36.000	0.365	0.182	175.000
38	1.000	38.000	34.000	36.000	0.000	0.000	153.000
39	1.000	39.000	34.000	38.000	0.258	0.129	201.000
40	1.000	40.000	34.000	38.000	0.000	0.000	185.000
41	1.000	41.000	34.000	38.000	0.000	0.000	201.000
42	1.000	42.000	34.000	38.000	0.000	0.000	190.000
43	1.000	43.000	34.000	38.000	0.000	0.000	197.000
44	1.000	44.000	34.000	38.000	0.000	0.000	197.000
45	1.000	45.000	33.000	37.000	0.182	0.091	158.000
46	1.000	46.000	32.000	37.000	0.129	0.064	208.000
47	1.000	47.000	32.000	37.000	0.000	0.000	208.000
48	1.000	48.000	33.000	37.000	0.129	0.064	178.000
49	1.000	49.000	33.000	37.000	0.000	0.000	170.000
50	1.000	50.000	33.000	37.000	0.000	0.000	181.000
51	1.000	51.000	33.000	37.000	0.000	0.000	170.000
52	1.000	52.000	33.000	37.000	0.000	0.000	172.000
53	1.000	53.000	33.000	37.000	0.000	0.000	167.000
54	1.000	54.000	33.000	37.000	0.000	0.000	172.000
55	1.000	55.000	33.000	37.000	0.000	0.000	167.000
56	1.000	56.000	33.000	37.000	0.000	0.000	178.000
57	1.000	57.000	33.000	37.000	0.000	0.000	167.000
58	1.000	58.000	33.000	37.000	0.000	0.000	172.000
59	1.000	59.000	33.000	37.000	0.000	0.000	178.000
60	1.000	60.000	33.000	37.000	0.000	0.000	175.000
61	1.000	61.000	33.000	37.000	0.000	0.000	170.000
62	1.000	62.000	33.000	38.000	0.129	0.064	185.000
