 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	90.000	54.000	-1.000	-1.000	110.000
2	1.000	2.000	90.000	49.000	0.645	0.322	110.000
3	1.000	3.000	90.000	48.000	0.129	0.064	95.000
4	1.000	4.000	89.000	48.000	0.129	0.064	81.000
5	1.000	5.000	91.000	47.000	0.288	0.144	103.000
6	1.000	6.000	91.000	45.000	0.258	0.129	105.000
7	1.000	7.000	91.000	44.000	0.129	0.064	101.000
8	1.000	8.000	89.000	40.000	0.577	0.288	90.000
9	1.000	9.000	90.000	38.000	0.288	0.144	86.000
10	1.000	10.000	90.000	37.000	0.129	0.064	95.000
11	1.000	11.000	88.000	32.000	0.695	0.347	92.000
12	1.000	12.000	87.000	32.000	0.129	0.064	97.000
13	1.000	13.000	87.000	31.000	0.129	0.064	95.000
14	1.000	14.000	85.000	29.000	0.365	0.182	105.000
15	1.000	15.000	81.000	19.000	1.389	0.695	92.000
16	1.000	16.000	75.000	18.000	0.785	0.392	92.000
17	1.000	17.000	73.000	19.000	0.288	0.144	108.000
18	1.000	18.000	75.000	18.000	0.288	0.144	99.000
19	1.000	19.000	56.000	18.000	2.451	1.226	119.000
20	1.000	20.000	53.000	18.000	0.387	0.194	119.000
21	1.000	21.000	50.000	18.000	0.387	0.194	114.000
22	1.000	22.000	51.000	18.000	0.129	0.064	126.000
23	1.000	23.000	53.000	18.000	0.258	0.129	122.000
24	1.000	24.000	41.000	18.000	1.548	0.774	74.000
25	1.000	25.000	40.000	20.000	0.288	0.144	95.000
26	1.000	26.000	38.000	22.000	0.365	0.182	116.000
27	1.000	27.000	38.000	23.000	0.129	0.064	114.000
28	1.000	28.000	33.000	27.000	0.826	0.413	122.000
29	1.000	29.000	33.000	27.000	0.000	0.000	119.000
30	1.000	30.000	29.000	59.000	4.160	2.080	97.000
31	1.000	31.000	49.000	38.000	3.741	1.870	112.000
32	1.000	32.000	101.000	43.000	6.739	3.369	95.000
33	1.000	33.000	100.000	40.000	0.408	0.204	97.000
34	1.000	34.000	100.000	40.000	0.000	0.000	88.000
35	1.000	35.000	100.000	39.000	0.129	0.064	86.000
36	1.000	36.000	97.000	39.000	0.387	0.194	114.000
37	1.000	37.000	98.000	39.000	0.129	0.064	103.000
38	1.000	38.000	100.000	39.000	0.258	0.129	86.000
39	1.000	39.000	101.000	40.000	0.182	0.091	90.000
40	1.000	40.000	102.000	39.000	0.182	0.091	101.000
41	1.000	41.000	102.000	39.000	0.000	0.000	84.000
42	1.000	42.000	102.000	39.000	0.000	0.000	94.000
43	1.000	43.000	102.000	38.000	0.129	0.064	88.000
44	1.000	44.000	98.000	35.000	0.645	0.322	86.000
45	1.000	45.000	90.000	30.000	1.217	0.608	97.000
46	1.000	46.000	90.000	30.000	0.000	0.000	94.000
47	1.000	47.000	89.000	30.000	0.129	0.064	99.000
48	1.000	48.000	89.000	30.000	0.000	0.000	114.000
49	1.000	49.000	84.000	27.000	0.752	0.376	101.000
50	1.000	50.000	84.000	27.000	0.000	0.000	101.000
51	1.000	51.000	75.000	23.000	1.271	0.635	92.000
52	1.000	52.000	75.000	23.000	0.000	0.000	90.000
53	1.000	53.000	75.000	23.000	0.000	0.000	88.000
54	1.000	54.000	73.000	23.000	0.258	0.129	99.000
55	1.000	55.000	72.000	25.000	0.288	0.144	112.000
56	1.000	56.000	74.000	24.000	0.288	0.144	105.000
57	1.000	57.000	73.000	25.000	0.182	0.091	108.000
58	1.000	58.000	71.000	25.000	0.258	0.129	110.000
59	1.000	59.000	68.000	24.000	0.408	0.204	108.000
60	1.000	60.000	71.000	23.000	0.408	0.204	101.000
61	1.000	61.000	69.000	24.000	0.288	0.144	108.000
62	1.000	62.000	66.000	24.000	0.387	0.194	105.000
