 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	42.000	37.000	-1.000	-1.000	115.000
2	1.000	2.000	42.000	38.000	0.129	0.064	121.000
3	1.000	3.000	43.000	29.000	1.168	0.584	142.000
4	1.000	4.000	44.000	26.000	0.408	0.204	163.000
5	1.000	5.000	43.000	26.000	0.129	0.064	138.000
6	1.000	6.000	43.000	26.000	0.000	0.000	132.000
7	1.000	7.000	40.000	24.000	0.465	0.233	157.000
8	1.000	8.000	39.000	24.000	0.129	0.064	148.000
9	1.000	9.000	55.000	25.000	2.068	1.034	160.000
10	1.000	10.000	86.000	59.000	5.935	2.968	132.000
11	1.000	11.000	39.000	101.000	8.131	4.066	145.000
12	1.000	12.000	33.000	98.000	0.865	0.433	205.000
13	1.000	13.000	26.000	95.000	0.982	0.491	129.000
14	1.000	14.000	25.000	91.000	0.532	0.266	190.000
15	1.000	15.000	22.000	86.000	0.752	0.376	157.000
16	1.000	16.000	21.000	85.000	0.182	0.091	113.000
17	1.000	17.000	21.000	84.000	0.129	0.064	154.000
18	1.000	18.000	20.000	83.000	0.182	0.091	95.000
19	1.000	19.000	20.000	82.000	0.129	0.064	148.000
20	1.000	20.000	21.000	82.000	0.129	0.064	175.000
21	1.000	21.000	20.000	66.000	2.068	1.034	183.000
22	1.000	22.000	18.000	59.000	0.939	0.470	151.000
23	1.000	23.000	26.000	51.000	1.459	0.730	148.000
24	1.000	24.000	74.000	27.000	6.923	3.461	165.000
25	1.000	25.000	93.000	57.000	4.581	2.290	209.000
26	1.000	26.000	95.000	61.000	0.577	0.288	209.000
27	1.000	27.000	96.000	61.000	0.129	0.064	127.000
28	1.000	28.000	96.000	67.000	0.774	0.387	127.000
29	1.000	29.000	95.000	72.000	0.658	0.329	199.000
30	1.000	30.000	93.000	76.000	0.577	0.288	180.000
31	1.000	31.000	93.000	74.000	0.258	0.129	135.000
32	1.000	32.000	69.000	21.000	7.505	3.753	138.000
33	1.000	33.000	68.000	23.000	0.288	0.144	145.000
34	1.000	34.000	71.000	22.000	0.408	0.204	154.000
35	1.000	35.000	84.000	25.000	1.721	0.861	127.000
36	1.000	36.000	97.000	35.000	2.116	1.058	107.000
37	1.000	37.000	98.000	39.000	0.532	0.266	157.000
38	1.000	38.000	105.000	62.000	3.101	1.551	211.000
39	1.000	39.000	106.000	68.000	0.785	0.392	168.000
40	1.000	40.000	106.000	68.000	0.000	0.000	138.000
41	1.000	41.000	85.000	99.000	4.830	2.415	132.000
42	1.000	42.000	84.000	100.000	0.182	0.091	154.000
43	1.000	43.000	81.000	100.000	0.387	0.194	175.000
44	1.000	44.000	78.000	101.000	0.408	0.204	190.000
45	1.000	45.000	80.000	102.000	0.288	0.144	121.000
46	1.000	46.000	80.000	102.000	0.000	0.000	157.000
47	1.000	47.000	77.000	101.000	0.408	0.204	209.000
48	1.000	48.000	73.000	102.000	0.532	0.266	211.000
49	1.000	49.000	56.000	101.000	2.197	1.098	132.000
50	1.000	50.000	51.000	101.000	0.645	0.322	183.000
51	1.000	51.000	48.000	99.000	0.465	0.233	175.000
52	1.000	52.000	34.000	90.000	2.147	1.073	183.000
53	1.000	53.000	35.000	89.000	0.182	0.091	168.000
54	1.000	54.000	29.000	65.000	3.191	1.596	132.000
55	1.000	55.000	30.000	58.000	0.912	0.456	190.000
56	1.000	56.000	31.000	44.000	1.811	0.905	175.000
57	1.000	57.000	32.000	42.000	0.288	0.144	163.000
58	1.000	58.000	32.000	42.000	0.000	0.000	160.000
59	1.000	59.000	35.000	40.000	0.465	0.233	172.000
60	1.000	60.000	38.000	36.000	0.645	0.322	168.000
61	1.000	61.000	41.000	30.000	0.865	0.433	157.000
62	1.000	62.000	42.000	28.000	0.288	0.144	157.000
