 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	51.000	17.000	-1.000	-1.000	120.000
2	1.000	2.000	52.000	18.000	0.182	0.091	120.000
3	1.000	3.000	52.000	18.000	0.000	0.000	123.000
4	1.000	4.000	52.000	19.000	0.129	0.064	160.000
5	1.000	5.000	53.000	18.000	0.182	0.091	127.000
6	1.000	6.000	51.000	21.000	0.465	0.233	127.000
7	1.000	7.000	47.000	58.000	4.801	2.400	177.000
8	1.000	8.000	47.000	60.000	0.258	0.129	117.000
9	1.000	9.000	47.000	61.000	0.129	0.064	142.000
10	1.000	10.000	47.000	61.000	0.000	0.000	132.000
11	1.000	11.000	39.000	54.000	1.371	0.686	181.000
12	1.000	12.000	38.000	55.000	0.182	0.091	146.000
13	1.000	13.000	37.000	55.000	0.129	0.064	168.000
14	1.000	14.000	31.000	53.000	0.816	0.408	189.000
15	1.000	15.000	28.000	53.000	0.387	0.194	129.000
16	1.000	16.000	25.000	52.000	0.408	0.204	189.000
17	1.000	17.000	22.000	50.000	0.465	0.233	200.000
18	1.000	18.000	23.000	37.000	1.682	0.841	173.000
19	1.000	19.000	29.000	31.000	1.095	0.547	177.000
20	1.000	20.000	31.000	27.000	0.577	0.288	170.000
21	1.000	21.000	29.000	28.000	0.288	0.144	146.000
22	1.000	22.000	41.000	26.000	1.569	0.785	164.000
23	1.000	23.000	43.000	26.000	0.258	0.129	142.000
24	1.000	24.000	45.000	25.000	0.288	0.144	150.000
25	1.000	25.000	46.000	25.000	0.129	0.064	153.000
26	1.000	26.000	50.000	26.000	0.532	0.266	170.000
27	1.000	27.000	56.000	23.000	0.865	0.433	160.000
28	1.000	28.000	58.000	22.000	0.288	0.144	146.000
29	1.000	29.000	59.000	21.000	0.182	0.091	142.000
30	1.000	30.000	60.000	22.000	0.182	0.091	156.000
31	1.000	31.000	57.000	23.000	0.408	0.204	170.000
32	1.000	32.000	72.000	27.000	2.003	1.001	156.000
33	1.000	33.000	73.000	25.000	0.288	0.144	173.000
34	1.000	34.000	67.000	22.000	0.865	0.433	170.000
35	1.000	35.000	65.000	21.000	0.288	0.144	153.000
36	1.000	36.000	62.000	21.000	0.387	0.194	153.000
37	1.000	37.000	56.000	22.000	0.785	0.392	164.000
38	1.000	38.000	51.000	24.000	0.695	0.347	181.000
39	1.000	39.000	47.000	25.000	0.532	0.266	170.000
40	1.000	40.000	44.000	25.000	0.387	0.194	150.000
41	1.000	41.000	41.000	29.000	0.645	0.322	177.000
42	1.000	42.000	37.000	29.000	0.516	0.258	156.000
43	1.000	43.000	36.000	33.000	0.532	0.266	181.000
44	1.000	44.000	35.000	33.000	0.129	0.064	177.000
45	1.000	45.000	35.000	33.000	0.000	0.000	177.000
46	1.000	46.000	29.000	39.000	1.095	0.547	181.000
47	1.000	47.000	28.000	42.000	0.408	0.204	168.000
48	1.000	48.000	30.000	47.000	0.695	0.347	185.000
49	1.000	49.000	28.000	48.000	0.288	0.144	173.000
50	1.000	50.000	25.000	59.000	1.471	0.735	195.000
51	1.000	51.000	24.000	70.000	1.425	0.712	185.000
52	1.000	52.000	28.000	72.000	0.577	0.288	204.000
53	1.000	53.000	27.000	74.000	0.288	0.144	204.000
54	1.000	54.000	29.000	79.000	0.695	0.347	189.000
55	1.000	55.000	31.000	80.000	0.288	0.144	195.000
56	1.000	56.000	32.000	84.000	0.532	0.266	170.000
57	1.000	57.000	33.000	87.000	0.408	0.204	156.000
58	1.000	58.000	35.000	87.000	0.258	0.129	185.000
59	1.000	59.000	52.000	89.000	2.208	1.104	185.000
60	1.000	60.000	59.000	91.000	0.939	0.470	185.000
61	1.000	61.000	62.000	89.000	0.465	0.233	123.000
62	1.000	62.000	66.000	92.000	0.645	0.322	168.000
