 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	20.000	48.000	-1.000	-1.000	194.000
2	1.000	2.000	21.000	47.000	0.182	0.091	141.000
3	1.000	3.000	23.000	46.000	0.288	0.144	213.000
4	1.000	4.000	23.000	46.000	0.000	0.000	201.000
5	1.000	5.000	24.000	40.000	0.785	0.392	137.000
6	1.000	6.000	27.000	37.000	0.547	0.274	219.000
7	1.000	7.000	27.000	35.000	0.258	0.129	152.000
8	1.000	8.000	28.000	35.000	0.129	0.064	210.000
9	1.000	9.000	26.000	35.000	0.258	0.129	112.000
10	1.000	10.000	26.000	35.000	0.000	0.000	114.000
11	1.000	11.000	27.000	34.000	0.182	0.091	152.000
12	1.000	12.000	27.000	35.000	0.129	0.064	149.000
13	1.000	13.000	27.000	36.000	0.129	0.064	183.000
14	1.000	14.000	27.000	36.000	0.000	0.000	194.000
15	1.000	15.000	27.000	36.000	0.000	0.000	198.000
16	1.000	16.000	27.000	36.000	0.000	0.000	170.000
17	1.000	17.000	28.000	35.000	0.182	0.091	210.000
18	1.000	18.000	28.000	35.000	0.000	0.000	201.000
19	1.000	19.000	26.000	35.000	0.258	0.129	116.000
20	1.000	20.000	25.000	36.000	0.182	0.091	158.000
21	1.000	21.000	25.000	36.000	0.000	0.000	134.000
22	1.000	22.000	23.000	37.000	0.288	0.144	126.000
23	1.000	23.000	23.000	39.000	0.258	0.129	176.000
24	1.000	24.000	23.000	39.000	0.000	0.000	161.000
25	1.000	25.000	24.000	38.000	0.182	0.091	176.000
26	1.000	26.000	23.000	39.000	0.182	0.091	165.000
27	1.000	27.000	35.000	27.000	2.189	1.095	99.000
28	1.000	28.000	35.000	19.000	1.032	0.516	152.000
29	1.000	29.000	37.000	20.000	0.288	0.144	194.000
30	1.000	30.000	36.000	19.000	0.182	0.091	198.000
31	1.000	31.000	36.000	22.000	0.387	0.194	194.000
32	1.000	32.000	57.000	22.000	2.709	1.354	194.000
33	1.000	33.000	58.000	22.000	0.129	0.064	245.000
34	1.000	34.000	58.000	22.000	0.000	0.000	225.000
35	1.000	35.000	59.000	22.000	0.129	0.064	241.000
36	1.000	36.000	58.000	22.000	0.129	0.064	219.000
37	1.000	37.000	57.000	22.000	0.129	0.064	204.000
38	1.000	38.000	57.000	22.000	0.000	0.000	201.000
39	1.000	39.000	56.000	22.000	0.129	0.064	207.000
40	1.000	40.000	56.000	22.000	0.000	0.000	194.000
41	1.000	41.000	57.000	22.000	0.129	0.064	207.000
42	1.000	42.000	58.000	22.000	0.129	0.064	221.000
43	1.000	43.000	44.000	24.000	1.824	0.912	232.000
44	1.000	44.000	43.000	25.000	0.182	0.091	186.000
45	1.000	45.000	43.000	27.000	0.258	0.129	237.000
46	1.000	46.000	44.000	27.000	0.129	0.064	241.000
47	1.000	47.000	44.000	27.000	0.000	0.000	241.000
48	1.000	48.000	44.000	27.000	0.000	0.000	234.000
49	1.000	49.000	42.000	29.000	0.365	0.182	234.000
50	1.000	50.000	37.000	37.000	1.217	0.608	173.000
51	1.000	51.000	38.000	38.000	0.182	0.091	221.000
52	1.000	52.000	37.000	39.000	0.182	0.091	210.000
53	1.000	53.000	38.000	39.000	0.129	0.064	232.000
54	1.000	54.000	38.000	39.000	0.000	0.000	241.000
55	1.000	55.000	38.000	38.000	0.129	0.064	229.000
56	1.000	56.000	37.000	39.000	0.182	0.091	219.000
57	1.000	57.000	36.000	40.000	0.182	0.091	245.000
58	1.000	58.000	37.000	40.000	0.129	0.064	247.000
59	1.000	59.000	37.000	39.000	0.129	0.064	194.000
60	1.000	60.000	38.000	43.000	0.532	0.266	210.000
61	1.000	61.000	41.000	44.000	0.408	0.204	229.000
62	1.000	62.000	46.000	44.000	0.645	0.322	241.000
