 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1	1	60	112	-1	-1	156
2	1	2	46	109	1.847	0.923	200
3	1	3	45	109	0.129	0.064	176
4	1	4	29	103	2.204	1.102	169
5	1	5	26	97	0.865	0.433	222
6	1	6	22	91	0.93	0.465	231
7	1	7	20	84	0.939	0.47	225
8	1	8	15	62	2.91	1.455	225
9	1	9	23	42	2.779	1.389	242
10	1	10	23	41	0.129	0.064	222
11	1	11	26	39	0.465	0.233	225
12	1	12	26	39	0	0	231
13	1	13	25	37	0.288	0.144	163
14	1	14	26	37	0.129	0.064	180
15	1	15	28	35	0.365	0.182	218
16	1	16	40	35	1.548	0.774	234
17	1	17	42	34	0.288	0.144	225
18	1	18	42	33	0.129	0.064	231
19	1	19	44	31	0.365	0.182	195
20	1	20	48	26	0.826	0.413	200
21	1	21	50	25	0.288	0.144	225
22	1	22	49	23	0.288	0.144	180
23	1	23	45	25	0.577	0.288	211
24	1	24	36	29	1.271	0.635	218
25	1	25	24	44	2.478	1.239	189
26	1	26	11	66	3.296	1.648	163
27	1	27	14	54	1.596	0.798	204
28	1	28	14	52	0.258	0.129	153
29	1	29	15	53	0.182	0.091	189
30	1	30	18	52	0.408	0.204	246
31	1	31	17	52	0.129	0.064	242
32	1	32	95	63	10.162	5.081	218
33	1	33	95	65	0.258	0.129	225
34	1	34	95	72	0.903	0.452	208
35	1	35	85	100	3.835	1.918	195
36	1	36	81	104	0.73	0.365	204
37	1	37	76	106	0.695	0.347	189
38	1	38	63	110	1.755	0.877	176
39	1	39	61	111	0.288	0.144	176
40	1	40	61	110	0.129	0.064	189
41	1	41	32	101	3.917	1.959	222
42	1	42	28	98	0.645	0.322	192
43	1	43	25	93	0.752	0.376	234
44	1	45	18	81	1.792	0.896	228
45	1	46	17	76	0.658	0.329	222
46	1	47	16	66	1.296	0.648	208
47	1	48	17	59	0.912	0.456	222
48	1	49	21	54	0.826	0.413	239
49	1	50	24	44	1.347	0.673	234
50	1	51	25	39	0.658	0.329	204
51	1	52	43	29	2.656	1.328	225
52	1	53	46	27	0.465	0.233	242
53	1	54	57	24	1.471	0.735	222
54	1	55	63	27	0.865	0.433	234
55	1	56	68	30	0.752	0.376	239
56	1	57	69	28	0.288	0.144	214
57	1	58	86	34	2.326	1.163	218
58	1	59	85	35	0.182	0.091	225
59	1	60	88	39	0.645	0.322	214
60	1	61	90	45	0.816	0.408	252
61	1	62	97	57	1.792	0.896	246
