 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1	1	36	33	-1	-1	169
2	1	2	16	65	4.868	2.434	149
3	1	3	19	76	1.471	0.735	221
4	1	4	33	101	3.696	1.848	181
5	1	5	52	108	2.612	1.306	141
6	1	6	96	76	7.018	3.509	153
7	1	7	95	59	2.197	1.098	158
8	1	8	46	27	7.550	3.775	166
9	1	9	44	27	0.258	0.129	198
10	1	10	19	52	4.561	2.280	174
11	1	11	20	78	3.356	1.678	129
12	1	12	23	93	1.973	0.987	118
13	1	13	65	108	5.753	2.877	151
14	1	14	84	99	2.712	1.356	135
15	1	15	96	63	4.895	2.448	151
16	1	16	96	63	0	0	149
17	1	17	96	63	0	0	148
18	1	18	96	64	0.129	0.064	164
19	1	19	97	64	0.129	0.064	148
20	1	20	78	58	2.570	1.285	158
21	1	21	19	50	7.681	3.840	174
22	1	22	17	61	1.442	0.721	192
23	1	23	16	62	0.182	0.091	169
24	1	24	17	61	0.182	0.091	196
25	1	25	16	62	0.182	0.091	161
26	1	26	16	65	0.387	0.194	211
27	1	27	15	66	0.182	0.091	145
28	1	28	17	48	2.336	1.168	170
29	1	29	17	87	5.031	2.516	174
30	1	30	65	109	6.811	3.406	194
31	1	31	74	105	1.271	0.635	187
32	1	32	93	72	4.912	2.456	124
33	1	33	90	86	1.847	0.923	134
34	1	34	80	99	2.116	1.058	156
35	1	35	55	110	3.523	1.762	175
36	1	36	46	55	7.189	3.595	177
37	1	37	47	54	0.182	0.091	175
38	1	38	62	55	1.939	0.970	201
39	1	39	61	56	0.182	0.091	174
40	1	40	80	79	3.848	1.924	165
41	1	41	84	96	2.253	1.126	121
42	1	42	51	114	4.849	2.425	128
43	1	43	20	104	4.202	2.101	205
44	1	44	10	75	3.957	1.979	101
45	1	45	10	73	0.258	0.129	99
46	1	46	17	59	2.019	1.010	137
47	1	47	20	45	1.847	0.923	159
48	1	48	44	33	3.461	1.731	200
49	1	49	44	33	0	0	190
50	1	50	72	34	3.614	1.807	147
51	1	51	93	70	5.376	2.688	152
52	1	52	89	87	2.253	1.126	146
53	1	53	53	114	5.805	2.902	105
54	1	54	22	106	4.130	2.065	130
55	1	55	7	65	5.632	2.816	137
56	1	56	31	32	5.264	2.632	165
57	1	57	69	32	4.902	2.451	198
58	1	58	95	85	7.615	3.808	184
59	1	59	59	113	5.883	2.942	150
60	1	60	49	110	1.347	0.673	156
61	1	61	13	86	5.581	2.791	159
62	1	62	14	49	4.775	2.387	153
