 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	38.000	35.000	-1.000	-1.000	195.000
2	1.000	2.000	21.000	55.000	3.386	1.693	242.000
3	1.000	3.000	21.000	55.000	0.000	0.000	203.000
4	1.000	4.000	21.000	55.000	0.000	0.000	201.000
5	1.000	5.000	14.000	68.000	1.905	0.952	242.000
6	1.000	6.000	14.000	68.000	0.000	0.000	238.000
7	1.000	7.000	16.000	75.000	0.939	0.470	195.000
8	1.000	8.000	28.000	74.000	1.553	0.777	242.000
9	1.000	9.000	49.000	76.000	2.721	1.361	253.000
10	1.000	10.000	58.000	74.000	1.189	0.595	235.000
11	1.000	11.000	68.000	70.000	1.389	0.695	235.000
12	1.000	12.000	69.000	67.000	0.408	0.204	181.000
13	1.000	13.000	70.000	67.000	0.129	0.064	229.000
14	1.000	14.000	78.000	58.000	1.553	0.777	207.000
15	1.000	15.000	89.000	34.000	3.406	1.703	213.000
16	1.000	16.000	89.000	34.000	0.000	0.000	201.000
17	1.000	17.000	89.000	32.000	0.258	0.129	191.000
18	1.000	18.000	88.000	31.000	0.182	0.091	181.000
19	1.000	19.000	85.000	29.000	0.465	0.233	238.000
20	1.000	20.000	78.000	26.000	0.982	0.491	242.000
21	1.000	21.000	71.000	22.000	1.040	0.520	242.000
22	1.000	22.000	51.000	16.000	2.694	1.347	198.000
23	1.000	23.000	49.000	16.000	0.258	0.129	229.000
24	1.000	24.000	45.000	19.000	0.645	0.322	218.000
25	1.000	25.000	43.000	19.000	0.258	0.129	235.000
26	1.000	26.000	44.000	18.000	0.182	0.091	226.000
27	1.000	27.000	39.000	18.000	0.645	0.322	218.000
28	1.000	28.000	37.000	18.000	0.258	0.129	157.000
29	1.000	29.000	34.000	20.000	0.465	0.233	232.000
30	1.000	30.000	27.000	26.000	1.189	0.595	203.000
31	1.000	31.000	25.000	29.000	0.465	0.233	232.000
32	1.000	32.000	22.000	9.000	2.609	1.304	201.000
33	1.000	33.000	31.000	5.000	1.271	0.635	203.000
34	1.000	34.000	31.000	5.000	0.000	0.000	213.000
35	1.000	35.000	31.000	6.000	0.129	0.064	207.000
36	1.000	36.000	31.000	6.000	0.000	0.000	235.000
37	1.000	37.000	19.000	23.000	2.684	1.342	238.000
38	1.000	38.000	18.000	26.000	0.408	0.204	181.000
39	1.000	39.000	17.000	27.000	0.182	0.091	203.000
40	1.000	40.000	17.000	27.000	0.000	0.000	191.000
41	1.000	41.000	17.000	27.000	0.000	0.000	207.000
42	1.000	42.000	11.000	36.000	1.395	0.698	222.000
43	1.000	43.000	11.000	39.000	0.387	0.194	238.000
44	1.000	44.000	15.000	58.000	2.505	1.252	218.000
45	1.000	45.000	19.000	65.000	1.040	0.520	140.000
46	1.000	46.000	51.000	70.000	4.178	2.089	242.000
47	1.000	47.000	78.000	56.000	3.923	1.962	232.000
48	1.000	48.000	85.000	56.000	0.903	0.452	238.000
49	1.000	49.000	94.000	46.000	1.736	0.868	191.000
50	1.000	50.000	95.000	37.000	1.168	0.584	181.000
51	1.000	51.000	95.000	33.000	0.516	0.258	201.000
52	1.000	52.000	96.000	32.000	0.182	0.091	216.000
53	1.000	53.000	92.000	23.000	1.271	0.635	203.000
54	1.000	54.000	93.000	22.000	0.182	0.091	207.000
55	1.000	55.000	91.000	17.000	0.695	0.347	218.000
56	1.000	56.000	90.000	18.000	0.182	0.091	195.000
57	1.000	57.000	51.000	2.000	5.438	2.719	242.000
58	1.000	58.000	27.000	3.000	3.099	1.549	222.000
59	1.000	59.000	11.000	15.000	2.580	1.290	187.000
60	1.000	60.000	12.000	25.000	1.296	0.648	238.000
61	1.000	61.000	12.000	46.000	2.709	1.354	238.000
62	1.000	62.000	11.000	47.000	0.182	0.091	216.000
