 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	97.000	44.000	-1.000	-1.000	151.000
2	1.000	2.000	97.000	43.000	0.129	0.064	133.000
3	1.000	3.000	97.000	42.000	0.129	0.064	126.000
4	1.000	4.000	97.000	42.000	0.000	0.000	126.000
5	1.000	5.000	92.000	39.000	0.752	0.376	220.000
6	1.000	6.000	90.000	34.000	0.695	0.347	217.000
7	1.000	7.000	88.000	15.000	2.465	1.232	168.000
8	1.000	8.000	81.000	25.000	1.575	0.787	217.000
9	1.000	9.000	79.000	25.000	0.258	0.129	209.000
10	1.000	10.000	70.000	27.000	1.189	0.595	192.000
11	1.000	11.000	65.000	28.000	0.658	0.329	168.000
12	1.000	12.000	53.000	28.000	1.548	0.774	185.000
13	1.000	13.000	46.000	29.000	0.912	0.456	180.000
14	1.000	14.000	32.000	34.000	1.918	0.959	154.000
15	1.000	15.000	27.000	38.000	0.826	0.413	157.000
16	1.000	16.000	25.000	41.000	0.465	0.233	164.000
17	1.000	17.000	25.000	41.000	0.000	0.000	180.000
18	1.000	18.000	25.000	40.000	0.129	0.064	180.000
19	1.000	19.000	23.000	38.000	0.365	0.182	180.000
20	1.000	20.000	20.000	36.000	0.465	0.233	161.000
21	1.000	21.000	20.000	33.000	0.387	0.194	138.000
22	1.000	22.000	86.000	78.000	10.305	5.152	133.000
23	1.000	23.000	84.000	80.000	0.365	0.182	192.000
24	1.000	24.000	82.000	82.000	0.365	0.182	198.000
25	1.000	25.000	82.000	82.000	0.000	0.000	189.000
26	1.000	26.000	85.000	80.000	0.465	0.233	192.000
27	1.000	27.000	86.000	79.000	0.182	0.091	180.000
28	1.000	28.000	89.000	75.000	0.645	0.322	195.000
29	1.000	29.000	92.000	69.000	0.865	0.433	192.000
30	1.000	30.000	92.000	66.000	0.387	0.194	213.000
31	1.000	31.000	95.000	60.000	0.865	0.433	189.000
32	1.000	32.000	90.000	50.000	1.442	0.721	154.000
33	1.000	33.000	83.000	27.000	3.101	1.551	220.000
34	1.000	34.000	83.000	25.000	0.258	0.129	217.000
35	1.000	35.000	86.000	28.000	0.547	0.274	206.000
36	1.000	36.000	87.000	29.000	0.182	0.091	195.000
37	1.000	37.000	87.000	28.000	0.129	0.064	180.000
38	1.000	38.000	86.000	26.000	0.288	0.144	185.000
39	1.000	39.000	83.000	21.000	0.752	0.376	185.000
40	1.000	40.000	81.000	19.000	0.365	0.182	195.000
41	1.000	41.000	79.000	18.000	0.288	0.144	211.000
42	1.000	42.000	79.000	18.000	0.000	0.000	206.000
43	1.000	43.000	80.000	18.000	0.129	0.064	195.000
44	1.000	44.000	79.000	18.000	0.129	0.064	206.000
45	1.000	45.000	78.000	18.000	0.129	0.064	213.000
46	1.000	46.000	75.000	13.000	0.752	0.376	180.000
47	1.000	47.000	75.000	13.000	0.000	0.000	180.000
48	1.000	48.000	75.000	13.000	0.000	0.000	185.000
49	1.000	49.000	75.000	14.000	0.129	0.064	206.000
50	1.000	50.000	74.000	14.000	0.129	0.064	213.000
51	1.000	51.000	74.000	14.000	0.000	0.000	211.000
52	1.000	52.000	74.000	14.000	0.000	0.000	211.000
53	1.000	53.000	72.000	12.000	0.365	0.182	209.000
54	1.000	54.000	72.000	11.000	0.129	0.064	195.000
55	1.000	55.000	71.000	10.000	0.182	0.091	189.000
56	1.000	56.000	79.000	13.000	1.102	0.551	171.000
57	1.000	57.000	80.000	14.000	0.182	0.091	171.000
58	1.000	58.000	83.000	21.000	0.982	0.491	185.000
59	1.000	59.000	85.000	24.000	0.465	0.233	177.000
60	1.000	60.000	86.000	28.000	0.532	0.266	192.000
61	1.000	61.000	85.000	28.000	0.129	0.064	206.000
62	1.000	62.000	85.000	26.000	0.258	0.129	185.000
