 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	76.000	91.000	-1.000	-1.000	161.000
2	1.000	2.000	78.000	91.000	0.258	0.129	147.000
3	1.000	3.000	78.000	90.000	0.129	0.064	126.000
4	1.000	4.000	92.000	81.000	2.147	1.073	142.000
5	1.000	5.000	95.000	79.000	0.465	0.233	147.000
6	1.000	6.000	95.000	64.000	1.935	0.968	147.000
7	1.000	7.000	98.000	52.000	1.596	0.798	130.000
8	1.000	8.000	99.000	52.000	0.129	0.064	126.000
9	1.000	9.000	101.000	57.000	0.695	0.347	120.000
10	1.000	10.000	98.000	63.000	0.865	0.433	194.000
11	1.000	11.000	99.000	63.000	0.129	0.064	142.000
12	1.000	12.000	85.000	52.000	2.297	1.148	126.000
13	1.000	13.000	84.000	49.000	0.408	0.204	147.000
14	1.000	14.000	84.000	38.000	1.419	0.710	142.000
15	1.000	15.000	82.000	24.000	1.824	0.912	130.000
16	1.000	16.000	69.000	14.000	2.116	1.058	136.000
17	1.000	17.000	38.000	21.000	4.100	2.050	147.000
18	1.000	18.000	17.000	50.000	4.619	2.309	126.000
19	1.000	19.000	18.000	63.000	1.682	0.841	142.000
20	1.000	20.000	44.000	92.000	5.024	2.512	133.000
21	1.000	21.000	71.000	94.000	3.493	1.746	169.000
22	1.000	22.000	96.000	74.000	4.130	2.065	147.000
23	1.000	23.000	97.000	73.000	0.182	0.091	155.000
24	1.000	24.000	97.000	42.000	3.999	2.000	130.000
25	1.000	25.000	70.000	14.000	5.018	2.509	151.000
26	1.000	26.000	32.000	22.000	5.009	2.505	142.000
27	1.000	27.000	32.000	23.000	0.129	0.064	142.000
28	1.000	28.000	22.000	51.000	3.835	1.918	165.000
29	1.000	29.000	20.000	62.000	1.442	0.721	169.000
30	1.000	30.000	20.000	64.000	0.258	0.129	172.000
31	1.000	31.000	19.000	67.000	0.408	0.204	161.000
32	1.000	32.000	28.000	78.000	1.833	0.917	139.000
33	1.000	33.000	28.000	78.000	0.000	0.000	109.000
34	1.000	34.000	28.000	78.000	0.000	0.000	133.000
35	1.000	35.000	28.000	78.000	0.000	0.000	122.000
36	1.000	36.000	28.000	78.000	0.000	0.000	133.000
37	1.000	37.000	28.000	78.000	0.000	0.000	126.000
38	1.000	38.000	28.000	78.000	0.000	0.000	120.000
39	1.000	39.000	28.000	79.000	0.129	0.064	122.000
40	1.000	40.000	28.000	78.000	0.129	0.064	136.000
41	1.000	41.000	28.000	79.000	0.129	0.064	204.000
42	1.000	42.000	37.000	89.000	1.736	0.868	200.000
43	1.000	43.000	59.000	96.000	2.978	1.489	204.000
44	1.000	44.000	76.000	95.000	2.197	1.098	190.000
45	1.000	45.000	82.000	95.000	0.774	0.387	136.000
46	1.000	46.000	87.000	90.000	0.912	0.456	142.000
47	1.000	47.000	88.000	88.000	0.288	0.144	165.000
48	1.000	48.000	101.000	60.000	3.982	1.991	186.000
49	1.000	49.000	98.000	40.000	2.609	1.304	147.000
50	1.000	50.000	74.000	17.000	4.288	2.144	130.000
51	1.000	51.000	43.000	25.000	4.130	2.065	130.000
52	1.000	52.000	20.000	53.000	4.674	2.337	142.000
53	1.000	53.000	22.000	64.000	1.442	0.721	158.000
54	1.000	54.000	27.000	81.000	2.286	1.143	120.000
55	1.000	55.000	27.000	81.000	0.000	0.000	130.000
56	1.000	56.000	45.000	93.000	2.791	1.395	136.000
57	1.000	57.000	61.000	100.000	2.253	1.126	122.000
58	1.000	58.000	60.000	100.000	0.129	0.064	122.000
59	1.000	59.000	60.000	99.000	0.129	0.064	142.000
60	1.000	60.000	67.000	97.000	0.939	0.470	181.000
61	1.000	61.000	75.000	94.000	1.102	0.551	151.000
62	1.000	62.000	83.000	92.000	1.064	0.532	165.000
