 	---	---	---	---	---	---	---
1	63.000	1.000	69.000	14.000	-1.000	-1.000	103.000
2	63.000	2.000	69.000	15.000	0.129	0.064	112.000
3	63.000	3.000	62.000	13.000	0.939	0.470	114.000
4	63.000	4.000	60.000	13.000	0.258	0.129	114.000
5	63.000	5.000	50.000	12.000	1.296	0.648	101.000
6	63.000	6.000	47.000	11.000	0.408	0.204	105.000
7	63.000	7.000	45.000	12.000	0.288	0.144	103.000
8	63.000	8.000	45.000	12.000	0.000	0.000	103.000
9	63.000	9.000	68.000	13.000	2.970	1.485	107.000
10	63.000	10.000	68.000	13.000	0.000	0.000	112.000
11	63.000	11.000	78.000	20.000	1.575	0.787	118.000
12	63.000	12.000	99.000	39.000	3.653	1.827	114.000
13	63.000	13.000	101.000	48.000	1.189	0.595	107.000
14	63.000	14.000	100.000	57.000	1.168	0.584	101.000
15	63.000	15.000	99.000	69.000	1.553	0.777	99.000
16	63.000	16.000	96.000	76.000	0.982	0.491	109.000
17	63.000	17.000	93.000	79.000	0.547	0.274	118.000
18	63.000	18.000	88.000	87.000	1.217	0.608	129.000
19	63.000	19.000	88.000	87.000	0.000	0.000	125.000
20	63.000	20.000	88.000	87.000	0.000	0.000	114.000
21	63.000	21.000	30.000	97.000	7.592	3.796	121.000
22	63.000	22.000	24.000	91.000	1.095	0.547	116.000
23	63.000	23.000	24.000	89.000	0.258	0.129	132.000
24	63.000	24.000	20.000	84.000	0.826	0.413	137.000
25	63.000	25.000	16.000	76.000	1.154	0.577	144.000
26	63.000	26.000	12.000	71.000	0.826	0.413	125.000
27	63.000	27.000	12.000	71.000	0.000	0.000	129.000
28	63.000	28.000	12.000	71.000	0.000	0.000	114.000
29	63.000	29.000	12.000	71.000	0.000	0.000	125.000
30	63.000	30.000	12.000	71.000	0.000	0.000	121.000
31	63.000	31.000	12.000	71.000	0.000	0.000	152.000
32	63.000	32.000	26.000	76.000	1.918	0.959	148.000
33	63.000	33.000	26.000	76.000	0.000	0.000	148.000
34	63.000	34.000	26.000	76.000	0.000	0.000	144.000
35	63.000	35.000	26.000	76.000	0.000	0.000	144.000
36	63.000	36.000	26.000	76.000	0.000	0.000	186.000
37	63.000	37.000	34.000	78.000	1.064	0.532	148.000
38	63.000	38.000	42.000	82.000	1.154	0.577	167.000
39	63.000	39.000	51.000	87.000	1.328	0.664	163.000
40	63.000	40.000	51.000	87.000	0.000	0.000	134.000
41	63.000	41.000	51.000	87.000	0.000	0.000	174.000
42	63.000	42.000	83.000	103.000	4.615	2.308	125.000
43	63.000	43.000	83.000	103.000	0.000	0.000	144.000
44	63.000	44.000	81.000	104.000	0.288	0.144	121.000
45	63.000	45.000	81.000	104.000	0.000	0.000	148.000
46	63.000	46.000	81.000	104.000	0.000	0.000	140.000
47	63.000	47.000	81.000	104.000	0.000	0.000	140.000
48	63.000	48.000	81.000	104.000	0.000	0.000	140.000
49	63.000	49.000	81.000	104.000	0.000	0.000	148.000
50	63.000	50.000	81.000	104.000	0.000	0.000	132.000
51	63.000	51.000	81.000	104.000	0.000	0.000	140.000
52	63.000	52.000	81.000	104.000	0.000	0.000	144.000
53	63.000	53.000	81.000	104.000	0.000	0.000	144.000
54	63.000	54.000	81.000	104.000	0.000	0.000	144.000
55	63.000	55.000	81.000	104.000	0.000	0.000	134.000
56	63.000	56.000	81.000	104.000	0.000	0.000	144.000
57	63.000	57.000	81.000	104.000	0.000	0.000	140.000
58	63.000	58.000	81.000	104.000	0.000	0.000	144.000
59	63.000	59.000	81.000	104.000	0.000	0.000	137.000
60	63.000	60.000	80.000	104.000	0.129	0.064	152.000
61	63.000	61.000	75.000	108.000	0.826	0.413	109.000
62	63.000	62.000	72.000	108.000	0.387	0.194	103.000
