 	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1.000	1.000	46.000	39.000	-1.000	-1.000	168.000
2	1.000	2.000	46.000	28.000	1.419	0.710	165.000
3	1.000	3.000	49.000	20.000	1.102	0.551	143.000
4	1.000	4.000	61.000	12.000	1.860	0.930	163.000
5	1.000	5.000	61.000	12.000	0.000	0.000	168.000
6	1.000	6.000	61.000	12.000	0.000	0.000	172.000
7	1.000	7.000	63.000	10.000	0.365	0.182	172.000
8	1.000	8.000	69.000	8.000	0.816	0.408	219.000
9	1.000	9.000	70.000	7.000	0.182	0.091	160.000
10	1.000	10.000	40.000	9.000	3.879	1.939	183.000
11	1.000	11.000	30.000	13.000	1.389	0.695	150.000
12	1.000	12.000	15.000	32.000	3.123	1.561	156.000
13	1.000	13.000	15.000	33.000	0.129	0.064	160.000
14	1.000	14.000	13.000	57.000	3.107	1.553	180.000
15	1.000	15.000	13.000	58.000	0.129	0.064	153.000
16	1.000	16.000	24.000	73.000	2.400	1.200	229.000
17	1.000	17.000	24.000	73.000	0.000	0.000	240.000
18	1.000	18.000	30.000	84.000	1.616	0.808	168.000
19	1.000	19.000	31.000	84.000	0.129	0.064	204.000
20	1.000	20.000	31.000	84.000	0.000	0.000	204.000
21	1.000	21.000	31.000	84.000	0.000	0.000	208.000
22	1.000	22.000	31.000	84.000	0.000	0.000	200.000
23	1.000	23.000	31.000	84.000	0.000	0.000	148.000
24	1.000	24.000	32.000	87.000	0.408	0.204	191.000
25	1.000	25.000	36.000	88.000	0.532	0.266	183.000
26	1.000	26.000	38.000	88.000	0.258	0.129	219.000
27	1.000	27.000	41.000	88.000	0.387	0.194	172.000
28	1.000	28.000	54.000	86.000	1.697	0.848	204.000
29	1.000	29.000	64.000	87.000	1.296	0.648	165.000
30	1.000	30.000	72.000	91.000	1.154	0.577	168.000
31	1.000	31.000	73.000	91.000	0.129	0.064	146.000
32	1.000	32.000	103.000	66.000	5.038	2.519	255.000
33	1.000	33.000	104.000	66.000	0.129	0.064	255.000
34	1.000	34.000	104.000	66.000	0.000	0.000	247.000
35	1.000	35.000	105.000	63.000	0.408	0.204	224.000
36	1.000	36.000	105.000	63.000	0.000	0.000	229.000
37	1.000	37.000	106.000	63.000	0.129	0.064	219.000
38	1.000	38.000	106.000	62.000	0.129	0.064	224.000
39	1.000	39.000	106.000	62.000	0.000	0.000	234.000
40	1.000	40.000	106.000	62.000	0.000	0.000	219.000
41	1.000	41.000	106.000	62.000	0.000	0.000	219.000
42	1.000	42.000	106.000	62.000	0.000	0.000	128.000
43	1.000	43.000	105.000	62.000	0.129	0.064	168.000
44	1.000	44.000	105.000	62.000	0.000	0.000	180.000
45	1.000	45.000	105.000	62.000	0.000	0.000	204.000
46	1.000	46.000	105.000	62.000	0.000	0.000	160.000
47	1.000	47.000	105.000	62.000	0.000	0.000	180.000
48	1.000	48.000	105.000	62.000	0.000	0.000	176.000
49	1.000	49.000	105.000	62.000	0.000	0.000	187.000
50	1.000	50.000	105.000	62.000	0.000	0.000	176.000
51	1.000	51.000	105.000	62.000	0.000	0.000	187.000
52	1.000	52.000	105.000	62.000	0.000	0.000	168.000
53	1.000	53.000	105.000	62.000	0.000	0.000	187.000
54	1.000	54.000	105.000	62.000	0.000	0.000	172.000
55	1.000	55.000	105.000	62.000	0.000	0.000	183.000
56	1.000	56.000	105.000	62.000	0.000	0.000	187.000
57	1.000	57.000	105.000	62.000	0.000	0.000	196.000
58	1.000	58.000	105.000	62.000	0.000	0.000	183.000
59	1.000	59.000	103.000	66.000	0.577	0.288	204.000
60	1.000	60.000	102.000	65.000	0.182	0.091	234.000
61	1.000	61.000	102.000	65.000	0.000	0.000	240.000
62	1.000	62.000	102.000	65.000	0.000	0.000	229.000
