 	---	---	---	---	---	---	---
1	29.000	1.000	25.000	34.000	-1.000	-1.000	122.000
2	29.000	2.000	25.000	34.000	0.000	0.000	179.000
3	29.000	3.000	24.000	32.000	0.288	0.144	166.000
4	29.000	4.000	23.000	32.000	0.129	0.064	151.000
5	29.000	5.000	20.000	33.000	0.408	0.204	207.000
6	29.000	6.000	19.000	33.000	0.129	0.064	159.000
7	29.000	7.000	19.000	33.000	0.000	0.000	166.000
8	29.000	8.000	22.000	25.000	1.102	0.551	130.000
9	29.000	9.000	21.000	45.000	2.583	1.292	139.000
10	29.000	10.000	21.000	54.000	1.161	0.580	169.000
11	29.000	11.000	20.000	61.000	0.912	0.456	112.000
12	29.000	12.000	7.000	50.000	2.197	1.098	151.000
13	29.000	13.000	6.000	48.000	0.288	0.144	120.000
14	29.000	14.000	6.000	47.000	0.129	0.064	125.000
15	29.000	15.000	6.000	47.000	0.000	0.000	128.000
16	29.000	16.000	7.000	47.000	0.129	0.064	130.000
17	29.000	17.000	21.000	27.000	3.149	1.575	151.000
18	29.000	18.000	25.000	21.000	0.930	0.465	125.000
19	29.000	19.000	27.000	20.000	0.288	0.144	120.000
20	29.000	20.000	38.000	33.000	2.197	1.098	186.000
21	29.000	21.000	43.000	39.000	1.008	0.504	179.000
22	29.000	22.000	27.000	34.000	2.162	1.081	199.000
23	29.000	23.000	21.000	28.000	1.095	0.547	139.000
24	29.000	24.000	21.000	29.000	0.129	0.064	159.000
25	29.000	25.000	21.000	30.000	0.129	0.064	166.000
26	29.000	26.000	20.000	30.000	0.129	0.064	136.000
27	29.000	27.000	19.000	31.000	0.182	0.091	125.000
28	29.000	28.000	19.000	31.000	0.000	0.000	151.000
29	29.000	29.000	17.000	32.000	0.288	0.144	136.000
30	29.000	30.000	16.000	34.000	0.288	0.144	128.000
31	29.000	31.000	16.000	36.000	0.258	0.129	151.000
32	29.000	32.000	15.000	47.000	1.425	0.712	136.000
33	29.000	33.000	15.000	47.000	0.000	0.000	136.000
34	29.000	34.000	15.000	48.000	0.129	0.064	130.000
35	29.000	35.000	16.000	50.000	0.288	0.144	174.000
36	29.000	36.000	16.000	51.000	0.129	0.064	122.000
37	29.000	37.000	16.000	52.000	0.129	0.064	147.000
38	29.000	38.000	16.000	52.000	0.000	0.000	159.000
39	29.000	39.000	16.000	52.000	0.000	0.000	151.000
40	29.000	40.000	23.000	63.000	1.682	0.841	179.000
41	29.000	41.000	24.000	79.000	2.068	1.034	186.000
42	29.000	42.000	24.000	83.000	0.516	0.258	142.000
43	29.000	43.000	25.000	85.000	0.288	0.144	139.000
44	29.000	44.000	25.000	85.000	0.000	0.000	136.000
45	29.000	45.000	26.000	89.000	0.532	0.266	159.000
46	29.000	46.000	26.000	89.000	0.000	0.000	166.000
47	29.000	47.000	27.000	89.000	0.129	0.064	102.000
48	29.000	48.000	28.000	88.000	0.182	0.091	130.000
49	29.000	49.000	28.000	88.000	0.000	0.000	130.000
50	29.000	50.000	28.000	88.000	0.000	0.000	133.000
51	29.000	51.000	28.000	88.000	0.000	0.000	136.000
52	29.000	52.000	28.000	88.000	0.000	0.000	133.000
53	29.000	53.000	26.000	84.000	0.577	0.288	155.000
54	29.000	54.000	25.000	80.000	0.532	0.266	186.000
55	29.000	55.000	19.000	74.000	1.095	0.547	130.000
56	29.000	56.000	18.000	72.000	0.288	0.144	128.000
57	29.000	57.000	18.000	72.000	0.000	0.000	139.000
58	29.000	58.000	18.000	72.000	0.000	0.000	133.000
59	29.000	59.000	18.000	72.000	0.000	0.000	136.000
60	29.000	60.000	18.000	72.000	0.000	0.000	147.000
61	29.000	61.000	21.000	67.000	0.752	0.376	151.000
62	29.000	62.000	23.000	65.000	0.365	0.182	122.000
